ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
MU,2026-03-02,buy_on_pullback,412.37,412.37美元,回调至400-405美元区间企稳后分批参与；或更佳位置在373-380美元区域（布林带下轨及前期低点附近）加大仓位。,400.0,405.0,373.0,"['1. 价格周线收盘有效跌破50日移动平均线（当前约365美元，动态上升）。', '2. 放量跌破373美元强支撑区，且反弹无法收复400美元。', '适合的场景**', '- 认同AI内存长期逻辑、能承受行业周期波动的投资者。', '- 愿意放弃追高、耐心等待回调机会的左侧或分批布局者。', '- 将地缘风险视为短期扰动而非长期趋势破坏的配置型资金。', '不适合的场景**', '- 要求低波动、短期确定性高的短线交易者。', '- 无法接受持仓可能面临10%以上回调的保守型投资者。', '- 希望立即入场并快速获利的追涨策略。', '证据摘要**', '1. **技术结构**：长期均线多头排列，价格高于200日/50日均线；短期回调测试400-405支撑，未破坏上升结构。', '2. **基本面**：财报显示收入同比增48.9%、毛利率大幅提升至39.8%，HBM产能售罄验证需求强度。', '3. **宏观与新闻**：地缘风险构成短期压制，但公司层面催化剂（3月18日财报）与长期叙事（AI内存稀缺）未变。', '4. **报告倾向**：全文建议“等待回调参与”，核心逻辑仍是利用回调布局多头，而非转向观望或防守。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\MU\0422-2119-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,sell,412.67,412.67美元,【已有持仓视角】考虑反弹减仓或设置止损。可参考在股价向425-430美元阻力区反弹时部分获利了结；或设置止损于397美元支撑下方（如395美元）以保护利润。,425.0,430.0,1.0,"['1.  股价在未来1-2周内放量强势收复430-436美元阻力区，并站稳短期均线之上。', '2.  地缘政治风险迅速消退，市场情绪修复，且MU股价日线收盘价重新回到410美元上方并企稳。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\MU\0422-2119-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,hold,379.68,379.68美元,当前不建立新仓位。未来若转向偏多，需观察价格在370-355美元区域企稳后，放量突破390-400美元区域；若转向偏空，则以收盘价有效跌破350美元为确认信号。,355.0,370.0,350.0,"['1.  **观望失效（转多）**：价格放量突破并日线收盘站稳410-415美元阻力区。', '2.  **观望失效（转空）**：价格日线收盘有效跌破350美元关键支撑。', '适合的场景**', '1.  风险偏好中性、能接受高波动的投资者。', '2.  等待更清晰技术信号或宏观风险缓和后再做决策的投资者。', '3.  已持仓者进行仓位调整或对冲后的观察期。', '不适合的场景**', '1.  寻求短期明确趋势方向进行追涨杀跌的交易者。', '2.  认为基本面强劲足以无视短期技术面与情绪面扰动的单向乐观者。', '证据摘要**', '1.  **技术面**：长期趋势向上，但短期趋势转弱（价格跌破10日EMA），动量衰减（MACD高位死叉），价格测试关键支撑带（370-375美元），处于宽幅震荡区间下沿。', '2.  **基本面**：财报显示营收利润高增、现金流强劲，AI内存需求叙事完整，但市场担忧行业周期见顶及估值压力。', '3.  **新闻/宏观**：公司层面产品利好（256GB DRAM）与情绪利空（大摩调仓）并存；宏观地缘政治风险推高市场波动与避险情绪，压制风险资产。', '4.  **综合叙事**：报告核心结论为“基本面强劲与宏观/估值压力相互角力”、“更可能呈现高波动下的区间震荡”，属于典型的等待确认状态。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\MU\0422-2119-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,hold,400.77,400.77美元,当前不急于参与。若未来价格**放量强势突破并站稳410-412美元阻力区**，可考虑趋势转强信号；若价格**回调至373-379美元区域并出现明显企稳信号（如长下影线、缩量、RSI底背离）**，可考虑作为潜在多头入场区域。两者均需后续确认。,410.0,412.0,,['此“观望”状态失效于上述任一入场条件被触发并确认时。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\MU\0422-2119-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,hold,397.05,397.05美元,当前不急于参与。若未来转多，需满足以下条件之一：1) 价格在370-375美元区域出现缩量企稳、看涨K线组合等确认信号后；或 2) 放量突破并站稳405-410美元阻力区，且宏观情绪同步改善。若未来转空，触发条件是价格有效跌破关键支撑。,370.0,375.0,363.9,['此“观望”状态的失效条件即上述转多或转空的信号出现。具体而言，若价格**日线收盘价有效跌破363.9美元**（2月低点），则短期结构转弱，观望应转向防御；若价格**放量突破410美元并伴随宏观情绪修复**，则观望可转向积极。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\MU\0422-2119-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,hold,370.3,370.30美元,当前不急于参与。若未来价格放量突破397-400美元（10日EMA）并站稳，可考虑转向偏多；若放量跌破360美元，则趋势可能转弱。,397.0,400.0,360.0,"['（本信号基于财报前震荡判断）', '1. 价格放量突破415-420美元阻力区，且MACD重新金叉向上，则震荡格局可能提前转为上涨。', '2. 价格放量跌破360美元，且财报后指引疲软，则可能转向风险主导。', '适合的场景**', '1. 风险偏好中性、能接受事件前高波动的投资者。', '2. 等待财报明朗后再做方向决策的谨慎策略。', '3. 利用期权策略博弈事件波动率的交易。', '不适合的场景**', '1. 寻求未来1-2周明确趋势方向的短线趋势跟踪者。', '2. 要求立即有明确买入或卖出信号的激进交易者。', '证据摘要**', '1. **技术结构**：价格跌破10日EMA，MACD动量急剧衰减，RSI跌至中性区，显示短期调整；但长期均线多头排列，50日SMA（约378）仍是关键支撑，未形成趋势破坏。', '2. **基本面/新闻**：行业周期上行、内存涨价、分析师上调目标价构成强支撑；但宏观地缘风险主导短期情绪，形成压制。', '3. **事件时序**：未来1-2周核心事件为3月18日财报，在此之前多空双方均缺乏决定性证据，市场处于等待与震荡状态。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\MU\0422-2119-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,buy_on_pullback,389.32,389.32美元,回调至370-380美元区间（测试50日均线及前期低点支撑）企稳后分批买入。,370.0,380.0,357.0,"['日线收盘价有效跌破357美元（近期闪崩低点）。', '适合的场景**', '1. 能承受半导体行业高波动、理解周期属性的投资者。', '2. 看好AI驱动内存长期主题，愿意分批建仓。', '3. 接受短期调整，以关键支撑作为风控参考。', '不适合的场景**', '1. 追求短期追涨、厌恶任何回调的短线交易者。', '2. 无法接受财报事件前后高波动风险的保守投资者。', '3. 要求方向极度清晰、无调整迹象的纯动量策略。', '证据摘要**', '1. 技术面：长期趋势强劲（200日均线偏离度78%），短期调整但关键支撑（370-375）未破，报告结论为“健康调整”并建议“回调参与”。', '2. 基本面：DRAM价格暴涨预期、AI合作与财报前乐观情绪构成明确催化剂，财务表现强劲（营收同比增48.9%，毛利率39.8%）。', '3. 宏观/新闻：公司积极催化剂压倒宏观噪音，叙事核心仍为“周期复苏与AI需求共振”。', '4. 报告建议：技术报告明确“潜在买入者应等待回调参与”，新闻报告建议“事件后确认”但未否定中期上涨逻辑，基本面报告结论为“逢低布局”。整体指向“偏多但需等待更好位置”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\MU\0422-2119-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,hold,403.11,403.11美元,当前不建立新仓位。若未来价格放量突破430-436美元区域，可考虑趋势跟随；或若价格回调至380-390美元区域并出现企稳迹象，可考虑分批布局。,430.0,436.0,367.0,['对于潜在的偏多操作，失效条件是价格收盘价有效跌破367美元（近期闪跌低点）。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\MU\0422-2119-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,buy_on_pullback,418.69,418.69美元,回调至385-400美元区间（汇集50日SMA、前期成交密集区及心理关口）企稳后分批参与。,385.0,400.0,370.3,['收盘价有效跌破370.30美元（近期强支撑），并导致50日SMA拐头向下。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\MU\0422-2119-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,buy_on_pullback,405.35,405.35美元,回调至387.00-397.00美元区间（靠近50日SMA支撑）企稳后分批参与。,387.0,397.0,377.0,"['收盘价有效跌破377.00美元（布林带下轨及近期低点支撑）。', '**适合的场景：** 能承受高波动、理解半导体周期、并愿意分批建仓的投资者；看好AI驱动内存长期需求，但寻求更好风险收益比的入场时机。', '**不适合的场景：** 追求短期快速上涨、无法承受单日大幅波动的交易者；风险厌恶型投资者。', '**证据摘要：**', '1.  **技术结构：** 价格远高于长期均线（+81.7%），中期均线（50日SMA）稳定上行并提供支撑；调整被报告定义为“短期整理”。', '2.  **新闻/宏观：** 公司层面利好（目标价上调、逆市上涨）与宏观利空（地缘风险）对抗，但公司个体Alpha凸显，核心上涨叙事未受质疑。', '3.  **基本面：** 财报显示行业上行周期中营收、利润、现金流极其强劲，为股价提供坚实基础。报告结论为“基本面坚实”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\MU\0422-2119-MU\reports\2026-0313-MU\2_decision\summary.md
