ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
MU,2026-03-02,buy_on_pullback,412.37,412.37美元,等待回调至400-405美元支撑区域企稳后参与，或更理想的373-380美元区域（布林带下轨及前期低点附近）。,400.0,405.0,365.0,['价格周线收盘有效跌破50日SMA（当前约365美元，动态上升）。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,sell,412.67,412.67美元,已有持仓者考虑反弹减仓或设置止损。可在反弹至425-430美元阻力区附近部分获利了结。,425.0,430.0,,['日线收盘价强势收复并站稳430美元阻力区上方，且地缘政治出现明确缓和信号，使市场叙事重新回归基本面。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,hold,379.68,379.68美元,当前不急于参与。若未来价格放量突破并站稳410-415美元阻力区，可考虑趋势转多；若价格在370-355美元区域出现日线级别企稳组合（如锤头线、晨星），可考虑分批布局。,410.0,415.0,350.0,['对于潜在多头策略，失效条件是收盘价有效跌破350美元（50日均线下方关键水平）。对于潜在空头策略，失效条件是收盘价放量突破430美元。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,hold,400.77,400.77美元,当前不急于参与。若未来价格放量强势突破410-412美元阻力区，可考虑趋势转强；若价格回调至373-379美元区域并出现企稳信号（如缩量、长下影线、RSI底背离），可评估偏多机会。,410.0,412.0,,['无（因当前建议为观望，此字段不适用具体价格失效条件，但方向转换条件已在“入场方式”中说明）。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,buy_on_pullback,397.05,397.05美元,回调至370-385美元区间企稳后参与。可观察该区域出现缩量、看涨K线组合或RSI底背离等确认信号。,370.0,385.0,363.9,['日线收盘价有效跌破363.90美元（2月低点），将破坏近期上升结构。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,hold,370.3,370.30美元,若财报后股价放量突破415-420美元阻力区，可考虑转向做多；若财报后股价放量跌破360美元支撑，则考虑转向做空。,415.0,420.0,360.0,['本观望建议的失效条件为3月18日财报发布后，股价出现明确的单边突破（如收盘价站稳420美元上方或跌破360美元下方）。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,buy_on_pullback,389.32,389.32美元,回调至370-380美元区间（测试50日均线及前期低点支撑），出现缩量企稳或看涨反转K线形态后分批参与。,370.0,380.0,357.0,['日线收盘价有效跌破357美元（近期闪崩低点），意味着本轮上涨结构破坏，应放弃买入计划。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,buy_on_pullback,403.11,403.11美元,耐心等待价格回调至380-390美元区间时分批参与。,380.0,390.0,367.0,['收盘价有效跌破367美元（近期闪跌低点附近），意味着中期上升结构破坏。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,buy_on_pullback,418.69,418.69美元,等待价格回调至400.00-390.00美元区间或50日SMA（约385.20美元）附近企稳后分批参与。,390.0,400.0,370.3,['收盘价有效跌破370.30美元（近期强支撑），或50日SMA拐头向下。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,hold,405.35,405.35美元,当前不急于开立新仓。若未来财报强劲且宏观压力缓解，价格放量突破418-420美元阻力区，可考虑转向偏多。若宏观风险加剧或财报不及预期导致价格有效跌破387美元支撑，则可能转向偏空。,418.0,420.0,387.0,['1. 转多失效条件：价格未能突破418-420美元阻力并转而跌破387美元。2. 转空失效条件：价格在387美元上方企稳并伴随宏观风险缓和信号，随后放量突破关键阻力。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0313-MU\2_decision\summary.md
MU,2026-03-16,buy_on_pullback,426.13,426.13美元,等待价格回调至410-395美元支撑区间企稳后分批买入；或等待价格明确放量突破430美元并站稳后，在回踩425-420美元区域时介入。,395.0,410.0,391.0,['收盘价有效跌破391美元（50日SMA）并无法快速收回，尤其是若进一步跌破370美元前低，则中期上涨结构破坏，多头逻辑失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0316-MU\2_decision\summary.md
MU,2026-03-17,buy_on_pullback,441.8,441.80美元,避免追高。等待价格回调至第一支撑区426-430美元，或更好的第二支撑区413-415美元（10日EMA附近）分批介入。,426.0,430.0,393.93,['收盘价有效跌破393.93美元（50日SMA）关键中期趋势支撑位。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0317-MU\2_decision\summary.md
MU,2026-03-18,buy_on_pullback,461.69,461.69美元,等待价格回调至关键支撑区间企稳后参与。重点关注两个区域：1. 437.75-441.80美元（近期突破位与密集成交区上沿）。2. 413.00-418.69美元（10日EMA附近及中期平台支撑）。,437.75,441.8,396.9,['1. 价格收盘跌破并无法快速收回50日SMA（当前约396.90美元），破坏中期上涨结构。2. 放量跌破关键支撑区413.00-418.69美元后无反抽。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0318-MU\2_decision\summary.md
MU,2026-03-19,buy_on_pullback,461.73,461.73美元,等待价格回调至431.99美元（10日EMA）至418.69美元（前期突破平台）区间，出现缩量企稳信号后分批介入。,,,398.93,['价格跌破关键中期趋势支撑50日SMA（当前约398.93美元）并无法快速收回，则中期上涨趋势可能被破坏，多头逻辑失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0319-MU\2_decision\summary.md
MU,2026-03-20,buy_on_pullback,430.33,430.33美元,等待价格回调至400-420美元支撑区间（重点关注靠近50日SMA的400-405美元区域）出现企稳信号后分批买入。,400.0,420.0,395.0,['日线收盘价有效跌破395-400美元区域（即50日SMA及平台支撑下方），意味着中期上升趋势破坏，多头逻辑失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0320-MU\2_decision\summary.md
MU,2026-03-23,buy_on_pullback,422.9,422.90美元,等待回调至400-410美元区域（包含50日SMA及前期平台支撑）企稳后参与。若回调更深，可在370-380美元区域（布林带下轨及前期低点）寻找二次企稳机会。,400.0,410.0,370.0,['价格放量跌破370美元（布林带下轨及3月低点关键支撑），并导致50日SMA拐头向下，破坏中期上涨结构。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0323-MU\2_decision\summary.md
MU,2026-03-24,buy_on_pullback,404.35,404.35美元,等待价格回调至400-405美元（50日SMA重合区域）或387-390美元支撑区间企稳后分批买入。,400.0,405.0,365.0,['价格放量跌破365美元（布林带下轨/重要中期支撑），或50日移动平均线趋势确认拐头向下。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0324-MU\2_decision\summary.md
MU,2026-03-25,hold,395.53,395.53美元,当前不急于参与。若未来价格回调至370-380美元关键支撑区域并出现日线级别企稳信号（如锤头线、RSI底背离），可考虑转为偏多。若价格放量突破并站稳425-430美元阻力区，则短期技术结构修复，也可转为偏多。,370.0,380.0,360.0,['1. 对于潜在的偏多转换，失效条件是价格放量跌破360美元且无法快速收回。2. 对于潜在的偏空转换，失效条件是价格强势突破并站稳450美元上方。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0325-MU\2_decision\summary.md
MU,2026-03-26,sell,382.09,382.09美元,已有持仓者，考虑在价格反弹至404-405美元（50日SMA及缺口阻力）附近时减仓；或设置紧止损于371美元支撑下方。,404.0,405.0,422.0,['价格放量强势收复并站稳422-426美元阻力区上方，且MACD指标重新转强，表明下跌动能衰竭、短期结构修复。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0326-MU\2_decision\summary.md
MU,2026-03-27,sell,355.46,355.46美元,（基于已有持仓视角）考虑在股价向第一阻力位404-410美元区域反弹时减仓，或设置止损于近期关键支撑345美元下方。,404.0,410.0,404.7,['1. 股价放量强势反弹并站稳50日SMA（约404.70美元）上方，表明中期趋势修复。2. 地缘政治风险显著缓和，市场风险偏好快速回归，推动股价收复近期大部分跌幅。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0327-MU\2_decision\summary.md
MU,2026-03-30,sell,357.22,357.22美元,（已有持仓视角）利用向381美元（10日EMA）或404-410美元（50日SMA/阻力区）的反弹进行减仓，以控制风险、锁定部分利润。,404.0,410.0,,['1. 价格放量强势收复并站稳404美元（50日SMA）上方，且MACD重回零轴之上，表明中期调整可能结束。2. 宏观风险情绪显著缓解（如油价大幅回落），同时股价出现底部结构（如日线级别强势底分型）。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0330-MU\2_decision\summary.md
MU,2026-03-31,sell,321.8,321.80美元,已有持仓者应利用向355-360美元或更高阻力区（如395-405美元）的反弹机会减仓或离场。,355.0,360.0,373.0,['若股价在未来1-2周内放量强势回升，收盘价连续站稳10日EMA（当前约373美元）之上，则下跌趋势可能暂停，当前防守逻辑失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0331-MU\2_decision\summary.md
MU,2026-04-01,sell,337.84,337.84美元,对于已有持仓，建议在价格反弹至372-375美元阻力区域附近减仓或离场。未止损者应考虑将止损位设置于395美元（50日均线下方）或成本价附近。,372.0,375.0,404.0,['1. 价格放量强势突破并站稳50日均线（约404美元）上方，表明中期下跌趋势被逆转。2. 价格在320-322美元关键支撑区域附近形成明确的底部结构（如双底、头肩底）并伴随动量指标底背离和放量上涨。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0401-MU\2_decision\summary.md
MU,2026-04-02,hold,367.85,367.85美元,当前不急于参与。若未来价格能放量突破并站稳403-405美元（50日均线）阻力区，可考虑趋势转多信号。若价格再次回落至337-342美元关键支撑区域并出现企稳迹象，可评估波段做多机会。,403.0,405.0,318.0,['对于潜在的转多信号，若价格无法站稳403美元上方或突破后迅速跌回，则反弹失效。若价格直接跌破318美元支撑，则任何做多假设失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0402-MU\2_decision\summary.md
MU,2026-04-06,hold,366.24,366.24美元,当前不急于参与。若未来价格带量强势突破405美元（50日均线及关键阻力），可视为中期调整结束的右侧信号。或等待价格再次回踩355-360美元支撑区域并出现明确企稳信号（如日线级别阳线吞噬、长下影线）。,355.0,360.0,321.8,['若收盘价有效跌破321.8美元（近期调整低点），则意味着调整深度扩大，长期趋势面临挑战，应避免任何多头参与。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0406-MU\2_decision\summary.md
MU,2026-04-07,hold,377.76,377.76美元,当前不急于参与。若未来价格放量突破405美元，可考虑转向偏多思路；若价格放量跌破355美元，则结构转弱风险增大。,,,355.0,['本“保持观望”的建议失效于价格出现决定性突破：1. 多头失效条件（即信号可能转为偏空）：价格放量跌破355美元。2. 空头失效条件（即信号可能转为偏多）：价格放量突破并站稳405美元。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0407-MU\2_decision\summary.md
