trade_date,action,label,metric_name,metric_value_pct,note,report_path
2026-01-20,buy_on_pullback,good_case,avg_ret_3d_pct,9.0136,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0120-MU\2_decision\summary.md
2026-01-21,buy_on_pullback,good_case,avg_ret_3d_pct,8.3397,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0121-MU\2_decision\summary.md
2026-01-22,buy_on_pullback,good_case,avg_ret_3d_pct,2.7113,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0122-MU\2_decision\summary.md
2026-01-23,buy_on_pullback,good_case,avg_ret_3d_pct,3.5104,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0123-MU\2_decision\summary.md
2026-01-26,buy_on_pullback,good_case,avg_ret_3d_pct,6.8693,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0126-MU\2_decision\summary.md
2026-01-27,buy_on_pullback,good_case,avg_ret_3d_pct,10.1673,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0127-MU\2_decision\summary.md
2026-01-28,hold,unclear,avg_ret_3d_pct,4.6924,后续波动中等，暂不适合直接判定观望对错。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0128-MU\2_decision\summary.md
2026-01-29,buy_on_pullback,bad_case,avg_ret_3d_pct,-2.5822,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0129-MU\2_decision\summary.md
2026-01-30,buy_on_pullback,bad_case,avg_ret_3d_pct,-5.4101,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0130-MU\2_decision\summary.md
2026-02-02,buy_on_pullback,bad_case,avg_ret_3d_pct,-5.0545,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0202-MU\2_decision\summary.md
2026-02-03,buy_on_pullback,bad_case,avg_ret_3d_pct,-11.9095,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0203-MU\2_decision\summary.md
2026-02-04,buy_on_pullback,bad_case,avg_ret_3d_pct,-7.7278,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0204-MU\2_decision\summary.md
2026-02-05,buy_on_pullback,unclear,avg_ret_3d_pct,1.1632,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0205-MU\2_decision\summary.md
2026-02-06,buy_on_pullback,unclear,avg_ret_3d_pct,1.6036,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0206-MU\2_decision\summary.md
2026-02-09,buy_on_pullback,unclear,avg_ret_3d_pct,1.1393,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0209-MU\2_decision\summary.md
2026-02-10,buy_on_pullback,good_case,avg_ret_3d_pct,7.4289,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0210-MU\2_decision\summary.md
2026-02-11,buy_on_pullback,good_case,avg_ret_3d_pct,9.436,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0211-MU\2_decision\summary.md
2026-02-12,buy_on_pullback,unclear,avg_ret_3d_pct,0.1113,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0212-MU\2_decision\summary.md
2026-02-13,buy_on_pullback,unclear,avg_ret_3d_pct,-0.3084,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0213-MU\2_decision\summary.md
2026-02-17,buy_on_pullback,good_case,avg_ret_3d_pct,2.5498,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0217-MU\2_decision\summary.md
2026-02-18,buy_on_pullback,good_case,avg_ret_3d_pct,5.5989,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0218-MU\2_decision\summary.md
2026-02-19,buy_on_pullback,unclear,avg_ret_3d_pct,0.3405,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0219-MU\2_decision\summary.md
2026-02-20,buy_on_pullback,unclear,avg_ret_3d_pct,1.2723,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0220-MU\2_decision\summary.md
2026-02-23,buy_on_pullback,unclear,avg_ret_3d_pct,-1.708,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0223-MU\2_decision\summary.md
2026-02-24,buy_on_pullback,unclear,avg_ret_3d_pct,-0.4735,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0224-MU\2_decision\summary.md
2026-02-25,buy_on_pullback,unclear,avg_ret_3d_pct,-1.0709,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\MU\0425-1919-MU\reports\2026-0225-MU\2_decision\summary.md
