ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AXTI,2026-03-02,hold,37.9,37.90美元,当前不建议入场。未来若转多，需要先看到价格有效回调至关键支撑区域（如32.00-33.00美元或28.50-30.00美元）并出现企稳信号，同时基本面出现订单或营收改善的确认。,32.0,33.0,28.4,['若价格放量突破41.19美元前高且基本面出现积极催化，则当前“观望”判断失效；若价格收盘有效跌破28.40美元关键平台，则风险主导格局确认。'],backtest\output\0420-1250-AXTI\reports\2026-0302-AXTI\2_decision\summary.md
AXTI,2026-03-03,hold,46.32,46.32美元,当前不建议入场。未来若转多，需要先看到：1) 价格有效回调至上述支撑区间并出现缩量止跌或再次放量回升信号；2) 地缘政治主导风险出现明确缓解；3) 市场风险偏好整体修复。,,,28.5,"['1. 若价格放量跌破28.50美元（50日均线及前期密集区），可能意味中期趋势破坏，观望状态转为风险主导。', '2. 若地缘政治风险突然显著缓和，且价格伴随放量强势突破47.03美元历史高点，则当前观望判断失效，需重新评估趋势延续可能性。', '适合的场景**', '1. 风险厌恶型或短期交易者，避免在高波动、高不确定性环境下操作。', '2. 等待更优风险回报比的投资者，需要明确的技术支撑与宏观风险缓解信号。', '不适合的场景**', '1. 试图博弈短期反弹的追高交易。', '2. 基于长期基本面价值而忽视短期技术风险与宏观冲击的立即建仓。', '证据摘要**', '1. **技术面**：价格突破布林带上轨，RSI自超买区回落，短期乖离率极大；报告明确建议“切忌追高”，只适合“回调参与”。', '2. **新闻面**：股价走势已与公司基本面脱钩，完全被中东地缘政治风险主导，市场情绪脆弱，不确定性极高。', '3. **基本面**：公司处于经营性亏损，经营现金流为负，扭亏时点不确定，当前逻辑仅为高赔率的困境反转博弈。', '综合三方报告，均未提供可直接行动的明确多头信号，反而强调短期风险与等待必要性。']",backtest\output\0420-1250-AXTI\reports\2026-0303-AXTI\2_decision\summary.md
AXTI,2026-03-04,hold,41.76,41.76美元（2026-03-03收盘价）,当前不建议入场。未来若转多，需要先看到：1) 价格在关键支撑区域（如36.50-37.00美元或30.80-29.68美元）止跌企稳，且RSI、成交量等动能指标修复；2) 地缘风险明显缓解，半导体板块指数放量突破短期均线压制。,36.5,37.0,29.5,"['1. 价格放量跌破29.50美元（50日均线及关键平台），中期上升趋势可能破坏。', '2. 地缘政治风险显著升级，导致板块系统性下跌趋势延续。', '3. 若风险事件缓解且价格重新放量走强，当前“观望”判断失效。', '适合的场景**', '1. 高风险偏好交易者等待宏观风险释放后，博弈技术性反弹。', '2. 长期投资者等待基本面出现费用控制或营收拐点信号后再考虑布局。', '不适合的场景**', '1. 短线追涨或左侧抄底。', '2. 寻求稳定现金流或低波动投资的投资者。', '证据摘要**', '1. 技术面：长期均线多头排列，但价格自47.03美元高点放量回调，RSI自超买区回落，ATR急剧扩张至4.85美元，显示短期动能衰减、波动风险高。', '2. 新闻面：中东地缘冲突主导，半导体板块因能源供应担忧普跌，公司自身无正面催化，交易逻辑完全由宏观风险偏好驱动。', '3. 基本面：2025Q4营收同比下滑11.1%，毛利率仅12.7%，经营现金流为负，处于“营收下滑、亏损扩大、现金消耗”困境，仅靠现金储备支撑。']",backtest\output\0420-1250-AXTI\reports\2026-0304-AXTI\2_decision\summary.md
AXTI,2026-03-05,hold,39.13,39.13美元,当前不建议入场。未来若转多，需先看到：价格在关键支撑区（如35.08-37.00美元）缩量企稳，且宏观风险（如地缘冲突、油价波动）明显缓解，或公司财报出现积极指引。,35.08,37.0,30.8,"['1. 价格收盘有效跌破30.80美元，技术面趋势破坏。', '2. 地缘风险显著升级，导致板块系统性下跌。', '3. 公司下季度财报显示亏损扩大或现金流恶化。', '适合的场景**', '1. 擅长等待明确信号、不急于左侧布局的投资者。', '2. 能紧密跟踪地缘政治新闻与油价波动的交易者。', '3. 计划在财报后根据基本面变化再决策的投资者。', '不适合的场景**', '1. 寻求短期趋势追涨或反转博弈的交易。', '2. 无法承受高波动、希望立即获得方向性信号的投资者。', '3. 依赖单一技术指标或忽视宏观风险的策略。', '证据摘要**', '1. **技术面**：价格自47.03美元高点回落，短期EMA（37.01美元）支撑受考验；MACD顶背离，RSI自超买区回落；ATR高达4.77，波动剧烈；结论为“回调参与，非追涨”。', '2. **新闻面**：核心叙事转向地缘政治风险（中东冲突），板块受宏观情绪压制；公司无实质性催化剂；结论为“短期偏空，谨慎观望”。', '3. **基本面**：单季度营收8833万美元，毛利率12.7%，净亏损2320万美元，经营现金流为负；结论为“缺乏短期改善信号，不支持估值修复”。']",backtest\output\0420-1250-AXTI\reports\2026-0305-AXTI\2_decision\summary.md
AXTI,2026-03-06,hold,38.79,38.79美元,当前不建议入场。未来若转多，需要先看到：1）价格在34.20-36.17美元支撑区间内出现缩量止跌的企稳信号；2）宏观负面催化明显缓解（如油价稳定、半导体板块情绪修复）；3）公司基本面出现费用削减的初步证据。届时再重新评估是否具备入场条件。,34.2,36.17,34.2,"['1. 价格继续走弱，日线收盘价有效跌破34.20美元关键支撑。', '2. 地缘政治或监管风险进一步恶化，导致市场避险情绪大幅升温。', '3. 公司下一份财报显示费用控制无改善，亏损扩大。', '适合的场景**', '1. 能够紧密跟踪技术面关键支撑、宏观新闻头条与公司财报事件的主动交易者。', '2. 擅长等待多重信号共振的耐心型投资者。', '不适合的场景**', '1. 寻求趋势明确、可直接跟随的动量交易者。', '2. 无法承受高波动与事件不确定性的短期投资者。', '3. 希望立即获得明确入场指令的机械交易系统。', '证据摘要**', '1. **技术面**：长期均线多头排列，但价格自47.03美元高点回调，MACD高位回落，RSI自超买区快速下降至中性，ATR处于高位显示波动剧烈。报告明确建议“回调参与”，不支持追高。', '2. **新闻面**：股价近期受地缘政治（美伊冲突）与行业监管不确定性主导，属于外部情绪驱动，报告建议“谨慎观望”与“事件后确认”。', '3. **基本面**：2025年Q4营收同比下滑11.1%，毛利率仅12.7%，SG&A费用率畸高导致深度亏损，经营现金流为负。报告结论为“现有持仓者持有观望/新投资者暂不建仓”，反转需等待费用削减信号。', '综合三方报告，当前状态为多空拉扯、方向未明，不符合“趋势延续”或“风险主导”的明确条件。']",backtest\output\0420-1250-AXTI\reports\2026-0306-AXTI\2_decision\summary.md
AXTI,2026-03-09,hold,32.37,32.37 美元,当前不建议入场。未来若转多，需要先看到：1）价格在29.68-32.50美元区间出现明确的缩量企稳或放量反弹K线组合；2）RSI在50中轴上方重新拐头向上；3）半导体板块整体情绪回暖，且地缘政治负面催化明显缓解。,29.68,32.5,29.5,"['1. 价格收盘有效跌破29.50美元，宣告调整加深，观望状态失效并转向风险主导。', '2. 地缘政治风险显著缓解且价格放量收复10日EMA（约36.60美元），则当前观望判断失效，可重新评估趋势延续可能。', '适合的场景**', '1. 空仓者，正在等待更明确的技术企稳与宏观风险出清信号。', '2. 能接受未来1-2周可能继续宽幅震荡、方向不明的观察期。', '不适合的场景**', '1. 寻求短期明确方向进行追涨杀跌的交易者。', '2. 已持仓且成本较高、无法承受价格进一步跌破关键支撑的投资者（此类投资者应单独评估持仓风险）。', '证据摘要**', '1. **技术面**：长期与中期均线仍呈多头排列，但价格已跌破10日EMA，短期动能转弱；RSI回落至中性区，波动率高企；价格正处于29.68-32.26美元关键支撑区域上方，但尚未出现企稳信号。', '2. **新闻面**：中东地缘政治风险主导市场避险情绪，半导体板块承压；公司长期产业叙事未改，但短期受宏观情绪压制。', '3. **基本面**：公司处于盈利困境（毛利率仅12.7%，经营现金流为负），但现金储备充裕（1.20亿美元），提供安全垫；缺乏短期盈利改善催化剂。', '综合判断，当前状态属于多空拉扯、方向未明的“震荡等待确认”。']",backtest\output\0420-1250-AXTI\reports\2026-0309-AXTI\2_decision\summary.md
AXTI,2026-03-10,hold,38.56,38.56美元,当前不建议入场。未来若转多，需要先看到：1) 价格在32.26-42.44美元区间内选择向上突破并站稳；2) 行业宏观压制因素（地缘政治、政策风险）明显缓解；3) 公司出现基本面边际改善信号。届时再重新评估具体入场条件。,32.26,42.44,29.68,"['1. 价格收盘有效跌破29.68美元关键支撑，说明风险进一步占优，当前观望判断失效并转向防守。', '2. 若价格放量突破47.03美元且宏观风险缓解，则当前观望判断失效，可重新评估趋势延续可能。', '适合的场景**', '1. 风险承受能力较低、厌恶高波动不确定性的投资者。', '2. 等待技术面与宏观面形成共振信号的趋势交易者。', '3. 希望看到基本面扭亏信号再行动的价值投资者。', '不适合的场景**', '1. 试图在宽幅震荡（32-42美元）中高频高抛低吸的短线交易者（波动率极高，风险大）。', '2. 期待立即出现趋势性行情并追涨的交易者。', '证据摘要**', '1. **技术面**：长期趋势虽强，但短期处于高位震荡（10日EMA走平），波动率（ATR）极高，价格在32.26-42.44美元区间内未选择方向。报告明确建议“避免追高”、“等待回调”。', '2. **新闻面**：股价受半导体板块整体情绪拖累，地缘政治与政策风险主导短期波动，公司自身缺乏积极催化剂。报告结论为“短期中性偏空，等待催化”。', '3. **基本面**：公司处于深度亏损（毛利率仅12.7%，经营现金流为负），扭亏尚需时间验证。报告定性为“阶段性交易机会”，关键看下季报能否改善。', '综合三方报告，当前状态属于多空拉扯、方向未明，不符合“趋势延续”或“风险主导”的明确条件，故应保持观望。']",backtest\output\0420-1250-AXTI\reports\2026-0310-AXTI\2_decision\summary.md
AXTI,2026-03-11,hold,44.3,44.30美元,当前不建议入场。未来若转多，需要同时满足：1) 价格在37.00-39.70美元支撑区域有效企稳并伴随动能修复；2) 宏观地缘政治或行业政策风险出现明确缓解信号。届时再评估是否具备“择机买入”条件。,37.0,39.7,32.37,"['1. 价格收盘有效跌破32.37美元，技术面上升结构破坏，转为风险主导。', '2. 宏观风险事件（如美伊冲突、芯片限制）显著升级，导致市场避险情绪加剧。', '3. 公司发布下季度业绩预告，显示亏损大幅扩大或现金加速消耗。', '适合的场景**', '1. 擅长等待并观察多重条件共振的谨慎型交易者。', '2. 能紧密跟踪地缘政治、行业政策与公司财报事件的投资者。', '3. 目前空仓，不急于建仓，愿意放弃不确定性高的波动机会。', '不适合的场景**', '1. 希望立即获得明确买入或卖出指令的短线交易者。', '2. 试图博弈短期超跌反弹或追涨的激进策略。', '3. 已持仓且无法承受高波动和下行风险的投资者。', '证据摘要**', '1. **技术面**：价格偏离均线过大，RSI自超买区回落，MACD顶背离雏形，ATR显示波动率极高，报告明确建议“回调参与”而非追涨。', '2. **新闻面**：评级报告给出“持有”并提示估值已高；宏观地缘政治紧张与行业政策不确定性压制风险偏好；结论指出短期股价与基本面脱钩，由情绪主导。', '3. **基本面**：季度经营现金流为负，持续亏损，SG&A费用率高企，缺乏短期盈利改善催化剂，报告明确建议“等待更清晰的基本面改善信号”。', '4. **综合**：三份报告均未提供可直接行动的强支撑证据，反而强调风险、不确定性、等待回调或观察，符合“震荡等待确认”状态。']",backtest\output\0420-1250-AXTI\reports\2026-0311-AXTI\2_decision\summary.md
AXTI,2026-03-12,hold,47.36,47.36美元,当前不建议入场。未来若转多，需要先看到：1）价格回调至37-41美元区间并出现缩量企稳信号（如下影线、RSI在50附近获支撑）；2）宏观风险（原油、地缘政治）明显缓解，半导体板块指数（SOXX）止跌回升；3）公司基本面出现毛利率改善或费用控制的初步迹象。,37.0,41.0,32.0,"['1. 若价格放量跌破32美元支撑，并导致50日均线拐头向下，则技术面趋势破坏。', '2. 若宏观风险持续升级（如美伊冲突扩大），压制科技股整体估值。', '3. 若下季度财报显示毛利率进一步恶化或经营现金流继续大幅净流出。', '适合的场景**', '1. 作为空仓者，在方向明确前保持耐心，等待上述入场条件逐一确认。', '2. 作为高风险偏好交易者，仅用小仓位在37-41美元区间博弈技术性反弹，并严格止损。', '不适合的场景**', '1. 在当前高位（47美元附近）追涨建仓。', '2. 基于长期持有逻辑进行大仓位配置。', '3. 在宏观风险未缓解前，仅凭技术面超买回落即左侧买入。', '证据摘要**', '1. 技术面：价格远离均线（偏离50日SMA 79%），RSI自超买回落，布林带上轨形成阻力，ATR高达5.52显示波动剧烈，报告明确建议“切忌追高”。', '2. 新闻面：宏观地缘风险主导，半导体板块受政策传闻压制，结论指出“宏观情绪是压制股价的主要矛盾”。', '3. 基本面：2025Q4营收同比下滑11%，毛利率仅12.7%，经营现金流为负，结论定义为“困境反转”博弈，缺乏即时支撑。', '综合三方报告，当前状态属于多空拉扯、尚未明确的“震荡等待确认”。']",backtest\output\0420-1250-AXTI\reports\2026-0312-AXTI\2_decision\summary.md
AXTI,2026-03-13,hold,46.73,46.73 美元,当前不建议入场。未来若转多，需先看到：1) 价格有效回调至38.50–42.50美元区间并出现企稳信号；或 2) 宏观风险明显缓解且价格放量突破50.97美元前高。,38.5,42.5,32.26,"['1. 价格放量跌破32.26美元关键支撑，破坏上升结构。', '2. 宏观风险事件升级导致系统性避险，股价跟随科技板块破位下行。', '适合的场景**', '1. 作为观察指标，用于监控半导体材料板块情绪与宏观风险关联性。', '2. 擅长左侧布局的深度价值投资者，愿意以小仓位博弈未来1-3个季度的困境反转信号。', '不适合的场景**', '1. 趋势跟踪或动量交易者寻求明确上涨趋势参与。', '2. 风险厌恶型投资者无法承受高波动与基本面亏损。', '3. 短期交易者期待清晰方向与催化。', '证据摘要**', '1. 技术面：均线多头排列，但RSI已从超买回落，ATR高达5.5，价格接近前高后震荡，报告明确建议“不追高，等待回调”。', '2. 新闻面：宏观地缘风险（中东局势、油价波动）主导市场情绪，压制科技股风险偏好；公司层面虽有好赛道叙事，但短期估值已受质疑。', '3. 基本面：营收同比下滑11%，毛利率仅12.7%，经营现金流为负，处于亏损状态，报告建议“等待下季报改善信号”。']",backtest\output\0420-1250-AXTI\reports\2026-0313-AXTI\2_decision\summary.md
