ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
2513.HK,2026-03-02,sell,575.0,575.0 港元,（持仓者视角）*,,,1.0,"['- 宏观风险显著缓和：美伊冲突出现明确降温或外交解决信号，且全球油价与波动率指数(VIX)同步回落。', '- 技术结构修复：价格放量强势突破并站稳 **670-700 港元** 阻力区，且MACD重新拐头向上。', '12. 适合的场景**', '- 持仓者进行风险控制、获利了结或止损。', '- 激进交易者寻求在宏观避险环境下进行短线高抛低吸（但需意识到这是极高风险操作）。', '- 作为观察宏观情绪对高波动科技股影响的案例。', '13. 不适合的场景**', '- 新投资者在此位置新建多头仓位。', '- 基于公司长期基本面逻辑进行抄底（未来1-2周基本面无法提供支撑）。', '- 风险承受能力较低的投资者参与。', '14. 证据摘要**', '1. **技术结构转弱**：价格在创725港元天量天价后回落，量价背离，MACD高位拐头，RSI自超买区快速下滑，短期上涨动能衰竭。', '2. **宏观风险主导**：美伊军事冲突升级导致全球进入避险模式，原油黄金暴涨，直接利空港股科技成长股风险溢价。', '3. **基本面真空**：公司无直接业务利好，处于新闻静默期，无法对冲宏观风险。', '4. **高波动环境**：ATR高达81.89，市场处于极端波动状态，易加剧下跌过程中的波动幅度。', '5. **报告核心建议**：技术报告结论为“防守和等待为主”，新闻报告结论为“宏观压倒微观，显著偏空”，基本面报告指出公司存在严重流动性风险且“不支持未来1-3个月的估值修复”。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\2513.HK\0422-2244-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,550.0,550.0港元,（已有持仓视角）考虑在价格反弹至**600-630港元**阻力区域部分减仓；若价格直接下行，可在**有效跌破525港元（10日EMA）** 后进一步降低仓位。,600.0,630.0,,"['1. 价格放量突破并站稳**650港元**以上，显示调整结束且宏观风险消退。', '2. 中东局势迅速缓和，且股价重回**600港元**上方并维持强势。', '适合的场景**', '- 已有持仓、需要控制回撤的投资者执行减仓或止损纪律。', '- 宏观避险交易者寻求降低高波动成长股的风险敞口。', '不适合的场景**', '- 未持仓者试图左侧抄底或博弈短期反弹。', '- 长期配置型投资者忽视短期生存风险而盲目持有。', '证据摘要**', '1. **技术结构**：价格自725港元历史高位回落，MACD顶背离、RSI自超买区回落，ATR达历史高位，显示动量衰减与极端波动。', '2. **宏观环境**：美以与伊朗军事冲突升级，触发全球避险模式，港股科技股面临系统性估值压缩。', '3. **基本面**：公司处于信息真空期，无近期催化剂；财务上净资产为负、经营现金流大幅流出，生存依赖融资，短期无法提供支撑。', '4. **报告倾向**：技术报告建议持仓者部分获利了结，以525港元为追踪止盈参考；新闻报告结论为“中性偏空”，强调宏观风险主导；基本面报告指出财务风险极高，不建议新建仓。整体建议偏向防守。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\2513.HK\0422-2244-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,528.0,528.0港元,当前不急于参与。若未来转多，需满足：1) 宏观风险缓和；且 2) 价格在402-485港元关键支撑区域出现企稳反弹信号，或放量突破560-580港元阻力区。若未来转空，则关注价格放量跌破500港元后是否无法快速收回。,402.0,485.0,1.0,"['- 若等待转多信号，则失效条件为：价格放量跌破402港元强支撑且无法快速收回。', '- 若等待转空信号，则失效条件为：价格放量突破并站稳580港元上方。', '12. 适合的场景**', '- 能够承受极高波动、善于区间波段交易且纪律严格的短线交易者。', '- 愿意等待宏观局势明朗或公司基本面信号释放后再决策的耐心投资者。', '13. 不适合的场景**', '- 寻求明确单边趋势、希望短期获得方向性收益的交易者。', '- 无法容忍高波动、或需要基本面催化剂支撑才敢入场的投资者。', '14. 证据摘要**', '- **技术结构**：长期与中期均线多头排列，但价格跌破10日EMA，MACD顶背离，RSI自超买区冷却，ATR极高显示高波动修正，方向信号矛盾。', '- **宏观/新闻**：美伊冲突升级构成系统性风险，压制风险偏好；两会政策窗口存在潜在支撑但尚未落地；公司无直接新闻，处于信息真空。', '- **基本面**：公司处于高研发投入的亏损阶段，营收初具规模但无近期数据更新，无法提供短期方向指引。', '- **整体基调**：报告建议“等待回调，谨慎参与”，技术面结论为“短期调整压力显著”，新闻面结论为“中性偏空”，基本面建议“暂不建仓，等待财报验证”。综合判断未来1-2周方向不清，属于震荡等待确认状态。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\2513.HK\0422-2244-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,510.0,510.0港元,（基于已有持仓视角）考虑利用任何向578-592港元阻力区域的弱势反弹进行减仓；或设置紧密止损于495港元下方，以防范500港元支撑破位后的加速下跌。,578.0,592.0,,"['1.  价格放量强势回升并站稳于10日EMA（当前约522港元）之上，且短期结构重新转强。', '2.  宏观地缘政治风险出现明确且持续的缓和信号，市场风险偏好显著回暖。', '12. 适合的场景**', '- 持仓者进行风险管理和仓位调整。', '- 高风险偏好交易者寻求技术性反弹的减仓机会。', '13. 不适合的场景**', '- 试图在当前价位附近进行抄底或新建多头仓位。', '- 基于长期AI叙事而忽视短期技术破位与宏观风暴的长期持有行为。', '14. 证据摘要**', '1.  **技术结构转弱**：价格跌破短期关键均线（10日EMA），MACD与RSI动量衰减，反弹高点逐步降低。', '2.  **关键支撑临考**：500港元关口为近期震荡下沿，报告明确指出若失守将加深调整。', '3.  **宏观风险压倒性主导**：新闻分析明确指出地缘冲突升级是“显著负面”因素，且是当前绝对主导力量，公司层面无催化剂对冲。', '4.  **基本面无法提供短期支撑**：基本面报告显示公司处于“依赖外部输血”状态，现金流严重为负，在风险厌恶环境下更易被抛售。', '5.  **报告整体倾向防御**：技术报告建议持仓者“减仓或设置紧密止损”，新闻报告建议“谨慎观望或防御为主”，基调统一偏向防守。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\2513.HK\0422-2244-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,520.0,520.0港元,当前不急于参与。若未来价格出现以下变化，可考虑调整策略：,,,500.0,"['（当前观望状态下，无具体入场计划，故不适用传统失效条件。信号切换条件如上所述。）', '适合的场景**', '1. 擅长区间交易、能严守纪律的短线交易者，在500-560港元区间高抛低吸。', '2. 作为宏观beta交易的一部分，小仓位博弈政策利好带来的板块轮动。', '3. 已持仓的风险投资者，利用宏观缓冲期观察后续融资或经营数据。', '不适合的场景**', '1. 寻求稳定股息、低波动的价值投资者。', '2. 希望基于基本面盈利改善进行中线配置的投资者。', '3. 无法承受日内大幅波动、需要精确止损的谨慎交易者。', '证据摘要**', '1. **技术结构**：长期与中期均线多头排列，但价格首次略低于10日EMA，MACD连续收缩，RSI自超买区回落，显示短期动能衰竭。', '2. **关键价位**：500-510港元为近期平台支撑，560-575港元为密集阻力，价格在此区间内震荡。', '3. **宏观环境**：政策定调积极，提供流动性及风险偏好支撑，但无公司特异性催化。', '4. **基本面**：公司处于资不抵债、现金流断裂风险高的状态，盈利路径漫长，基本面不支持短期估值持续扩张。', '5. **报告倾向**：技术报告建议“等待更明确的企稳或突破信号”，新闻报告建议“谨慎观望”，基本面报告建议“回避新投资”。综合判断为方向不清，等待确认。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\2513.HK\0422-2244-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,532.0,532.0港元,【已有持仓视角】考虑逢反弹减仓或设定止损撤离。若股价出现向580-600港元区域的弱势反弹且无法突破，可作为减仓参考。,580.0,600.0,,"['1.  地缘政治局势出现明确、快速的缓和信号（如主要方达成停火协议），且油价大幅回落至100美元/桶以下。', '2.  公司发布超市场预期的重大融资或业务利好公告，推动股价放量强势突破628-666港元关键阻力区。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\2513.HK\0422-2244-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,buy_on_pullback,575.0,575.0 美元,回调至500-520美元支撑区间企稳（例如出现长下影线、分时图筑底或阳包阴形态）后分批买入。或，放量突破625美元后右侧轻仓跟进。,500.0,520.0,480.0,"['价格放量跌破480美元关键支撑位，且当日收盘无法收回。', '12. 适合的场景**', '- 相信长期趋势力量、能承受高波动的趋势交易者。', '- 愿意耐心等待关键支撑位附近更好风险回报比的投资者。', '- 将标的作为AI赛道配置一部分，进行卫星仓位布局。', '13. 不适合的场景**', '- 追求低波动、稳定盈利的价值投资者。', '- 无法严格执行止损和仓位管理的交易者。', '- 期望短期追涨获取快速收益的投机者。', '14. 证据摘要**', '- **趋势结构**：价格远高于200日/50日SMA（352.06），长期与中期趋势强劲向上。', '- **关键支撑有效**：500-510及480-482区域近期多次测试后反弹，3月9日自481.2放量反弹至575，显示买盘活跃。', '- **整固而非转向**：报告明确建议“回调参与”，将当前震荡定义为“高位旗形或矩形整理”，核心策略仍是寻找支撑做多。', '- **宏观与基本面中性**：公司新闻真空，宏观多空交织，但未提供压倒性的负面催化；基本面虽巨额亏损，但现金储备充裕，为成长提供时间窗口，未破坏其作为赛道标的的交易逻辑。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\2513.HK\0422-2244-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,649.0,649.0港元,（已有持仓视角）考虑减仓或止损。可参考技术报告建议，将跌破关键支撑（如510-520港元平台下沿）作为进一步减仓或清仓信号。,510.0,520.0,,"['1. 美伊冲突迅速出现明确的外交解决迹象，全球风险偏好快速修复。', '2. 股价无视宏观利空，强势放量突破历史前高725.0港元。', '12. 适合的场景**', '1. 已持有该标的、需要执行风险管理的投资者。', '2. 认同宏观风险主导逻辑、寻求降低风险资产暴露的交易者。', '13. 不适合的场景**', '1. 试图抄底或博取反弹的短线交易。', '2. 基于长期基本面看好的新建仓行为。', '14. 证据摘要**', '1. 新闻：美伊军事冲突显著升级，构成强烈负面宏观冲击，公司层面无信息对冲。', '2. 技术：价格高位巨震，ATR极高，存在强烈回调需求，明确建议避免追高。', '3. 基本面：公司处于巨额亏损期，无短期盈利支撑，且近期无催化剂。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\2513.HK\0422-2244-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,609.5,609.50美元,（基于已有持仓视角）考虑在价格反弹至技术阻力区（650-670美元）附近时减仓；或设定价格止损于关键支撑带（560-575美元）下方，以控制下行风险。,650.0,670.0,,"['1.  美伊冲突出现明确、可信的降级或缓和信号，且全球市场风险偏好显著回升。', '2.  股价放量强势突破并站稳前高阻力区（708-725美元），但这在1-2周内概率极低。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\2513.HK\0422-2244-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,555.5,555.5港元,（基于已有持仓视角）考虑逢反弹减仓或止损离场。若价格出现技术性反弹但无法站稳10日EMA（约556.7港元）或610-628港元阻力区，是减仓时机。,610.0,628.0,,"['1.  美伊冲突出现明确、快速的降温或和平谈判信号，全球风险情绪显著逆转。', '2.  公司突发重大利好公告（如获得超预期巨额融资、重大订单），完全对冲宏观风险。', '3.  价格放量强势突破并站稳近期高点708-725港元阻力区，技术结构重新转为强势。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\2513.HK\0422-2244-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
