ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
2513.HK,2026-03-02,sell,skipped,,,,,action_sell_no_position,,,575.0,（基于已有持仓视角）考虑逢反弹减仓或设定止损。可参考：若价格反弹至近期阻力区（670-700港元）附近遇阻，进行部分获利了结；或设定价格有效跌破480港元作为进一步减仓/止损信号。,670.0,700.0,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,skipped,,,,,action_sell_no_position,,,550.0,不提供新买入计划。对于现有持仓，可考虑在价格反弹至**580-600港元**阻力区域进行部分减仓；或设置**收盘价有效跌破525港元**作为进一步减仓或止损的触发条件。,580.0,600.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,skipped,,,,,action_hold,,,528.0,当前不急于建立新仓位。未来若转向偏多，需观察：1) 价格在460-485港元关键支撑区企稳并伴随反弹信号；或 2) 宏观风险显著缓和，且价格重新站稳560港元阻力区上方。未来若转向偏空，触发条件为：价格放量跌破500港元支撑并无法快速收回。,460.0,485.0,402.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,skipped,,,,,action_sell_no_position,,,510.0,（基于已有持仓视角）考虑在价格反弹至578-592港元阻力区域附近减仓；或设置紧密止损于500港元下方（如495港元），若跌破则执行止损。,578.0,592.0,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,skipped,,,,,action_hold,,,520.0,当前不急于参与。若未来价格出现以下变化，可考虑调整策略：,,,500.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,skipped,,,,,action_sell_no_position,,,532.0,（已有持仓视角）,,,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,skipped,,,,,action_hold,,,575.0,当前不急于建立新仓位。未来若转向偏多，需观察价格在500-520支撑区间企稳并伴随成交量放大，或等待价格放量突破625美元确认。若转向偏空，则需观察价格放量跌破480美元。,500.0,520.0,480.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,skipped,,,,,action_sell_no_position,,,649.0,（基于已有持仓视角）考虑减仓或止损。可参考以下位置分批减仓：1）反弹至近期阻力697-725港元区域；2）若价格直接跌破短期关键支撑564港元（10日EMA），应考虑进一步减持。,697.0,725.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,skipped,,,,,action_sell_no_position,,,609.5,（已有持仓视角）,,,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,skipped,,,,,action_sell_no_position,,,555.5,（已有持仓视角）,,,610.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
2513.HK,2026-03-16,hold,skipped,,,,,action_hold,,,530.0,当前不建立新仓位。若未来价格**放量突破582港元**，可考虑轻仓跟进，看向630-650港元。若未来价格**回调至500-510港元区间并出现企稳信号**，可考虑作为分批布局的起点。,630.0,650.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0316-2513HK\2_decision\summary.md
2513.HK,2026-03-17,hold,skipped,,,,,action_hold,,,605.0,当前不急于参与。若未来价格**放量突破725港元**，可考虑趋势跟随；若价格**回调至560-575港元区间并出现企稳信号**，可考虑左侧博弈反弹。两者均需严格止损。,560.0,575.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0317-2513HK\2_decision\summary.md
2513.HK,2026-03-18,hold,skipped,,,,,action_hold,,,621.5,当前不急于建立新仓位。若未来价格**带量突破并站稳708美元**，可考虑趋势跟随；或若价格**回调至550-560美元支撑区并出现明确企稳信号（如日线级别pin bar、晨星形态等）**，可考虑左侧博弈反弹。两者均需后续信号确认。,550.0,560.0,550.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0318-2513HK\2_decision\summary.md
2513.HK,2026-03-19,buy_on_pullback,expired,,,,,entry_not_triggered,,,742.5,等待价格回调至关键支撑区域分批参与：,,,555.5,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0319-2513HK\2_decision\summary.md
2513.HK,2026-03-20,hold,skipped,,,,,action_hold,,,659.0,当前不急于建立新仓位。若未来转为偏多，需观察价格能否在560.0-618.0支撑区间内企稳并出现反弹信号，或等待宏观风险出现明确缓释信号。若转为偏空，则需观察价格是否放量跌破560.0关键支撑。,560.0,618.0,560.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0320-2513HK\2_decision\summary.md
2513.HK,2026-03-23,hold,skipped,,,,,action_hold,,,630.5,当前不急于建立新仓位。未来若转向偏多，需观察价格在555-600美元支撑区间的企稳信号，或等待放量突破700-710美元阻力区。若转向偏空，则需观察价格有效跌破555美元支撑。,555.0,600.0,555.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0323-2513HK\2_decision\summary.md
2513.HK,2026-03-24,hold,skipped,,,,,action_hold,,,590.0,当前不急于建立新仓位。若未来价格在555-570美元支撑区明确企稳（例如，连续两日收盘站稳570美元上方且成交量温和放大），可考虑将信号转为“择机买入”。若美伊冲突出现显著缓和新闻，同时股价站稳短期均线，也可视为转多信号。,555.0,570.0,510.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0324-2513HK\2_decision\summary.md
2513.HK,2026-03-25,buy_on_pullback,expired,,,,,entry_not_triggered,,,655.0,等待价格回调至**620-630美元**（第一支撑区）或**590-600美元**（第二支撑区）出现企稳信号（如小时图级别看涨形态、成交量萎缩后再度放大）后分批买入。,620.0,630.0,555.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0325-2513HK\2_decision\summary.md
2513.HK,2026-03-26,hold,skipped,,,,,action_hold,,,760.0,当前不急于建立新仓位。若未来价格**放量突破并站稳765港元**，可视为短期转强信号；若价格**回调至590-600港元关键支撑区域并出现企稳迹象**，可视为技术性低吸机会。需等待上述任一情形得到确认。,590.0,600.0,550.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0326-2513HK\2_decision\summary.md
2513.HK,2026-03-27,hold,skipped,,,,,action_hold,,,684.0,当前不急于建立新仓位。若未来价格**放量突破790.0美元**，可考虑趋势跟随；或若价格**回调至600-650美元区间并出现企稳缩量信号**，可考虑分批轻仓试多。在此之前，以观望为主。,600.0,650.0,600.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0327-2513HK\2_decision\summary.md
2513.HK,2026-03-30,hold,skipped,,,,,action_hold,,,668.0,当前保持观望，不提供具体买入或卖出指令。若未来价格**收盘价有效站稳于700港元以上**，可能暗示短期整理结束、重拾升势，可考虑转为偏多思路。若价格**放量跌破590港元关键支撑**，则下行风险加大，需转向防守。,,,555.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0330-2513HK\2_decision\summary.md
2513.HK,2026-03-31,buy_on_pullback,expired,,,,,entry_not_triggered,,,733.5,等待价格回调至关键支撑区间企稳后分批参与。首要关注 **668.0-659.0美元** 区间；其次关注 **630.0-605.0美元** 区间。入场需配合成交量萎缩后再次放量的确认信号。,659.0,668.0,600.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0331-2513HK\2_decision\summary.md
2513.HK,2026-04-01,buy_on_pullback,expired,,,,,entry_not_triggered,,,693.5,等待价格回调至 **650-620港元** 区间并出现企稳信号（如缩量、下影线、指标底背离）后分批介入。,620.0,650.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0401-2513HK\2_decision\summary.md
