ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
2513.HK,2026-03-02,sell,575.0,575.0港元,（基于已有持仓视角）考虑逢反弹减仓或设定止损。可参考：若价格反弹至近期阻力区（670-700港元）附近遇阻，进行部分获利了结；或设定价格有效跌破480港元作为进一步减仓/止损信号。,670.0,700.0,1.0,"['1.  美伊冲突在1-2周内出现快速、决定性的缓和信号，且全球风险资产（尤其是港股科技板块）出现V型反转。', '2.  价格在480-525港元支撑区强势企稳，并伴随成交量再度放大，快速收复600港元关口且站稳。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,550.0,550.0港元,不提供新买入计划。对于现有持仓，可考虑在价格反弹至**580-600港元**阻力区域进行部分减仓；或设置**收盘价有效跌破525港元**作为进一步减仓或止损的触发条件。,580.0,600.0,,['股价放量突破并站稳**630港元**以上，且宏观风险事件出现显著缓和，表明下跌风险暂时解除。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,528.0,528.0港元,当前不急于建立新仓位。未来若转向偏多，需观察：1) 价格在460-485港元关键支撑区企稳并伴随反弹信号；或 2) 宏观风险显著缓和，且价格重新站稳560港元阻力区上方。未来若转向偏空，触发条件为：价格放量跌破500港元支撑并无法快速收回。,460.0,485.0,402.0,"['（本信号失效指当前“观望”状态被打破）：', '1.  **转多条件**：宏观风险缓和，且价格放量突破并站稳560-580港元阻力区。', '2.  **转空条件**：地缘风险加剧，且价格放量跌破402-408港元强支撑区域。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,510.0,510.0港元,（基于已有持仓视角）考虑在价格反弹至578-592港元阻力区域附近减仓；或设置紧密止损于500港元下方（如495港元），若跌破则执行止损。,578.0,592.0,1.0,"['1.  价格在未来1-2周内不仅守住500港元支撑，并能强势放量回升至10日EMA（当前约522港元）上方并站稳。', '2.  美伊地缘冲突出现明确、快速的缓和信号，推动全球风险偏好显著回暖。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,520.0,520.0港元,当前不急于参与。若未来价格出现以下变化，可考虑调整策略：,,,500.0,"['（本信号基于当前震荡格局判断，若出现以下任一情况，则当前观望建议失效）', '1. 价格放量突破并站稳560港元超过2个交易日，信号可能转为“择机买入”。', '2. 价格放量跌破500港元且次日未能收复，信号可能转为“建议卖出”。', '适合的场景**', '1. 风险偏好中性、不愿在高波动中追涨杀跌的投资者。', '2. 等待价格在关键位做出方向选择后再行动的右侧交易者。', '3. 将该公司作为行业观察标的，而非立即建仓对象的投资者。', '不适合的场景**', '1. 寻求短期趋势跟随或高频交易的投资者。', '2. 坚信宏观利好将立即驱动个股突破的激进博弈者。', '3. 希望基于精确回调价位进行左侧布局的投资者（当前支撑位尚未确认有效）。', '证据摘要**', '1. **技术结构矛盾**：长期与中期均线多头排列，但价格略低于10日EMA，MACD柱状线连续收缩，显示短期上涨动能衰竭；关键支撑（500-510港元）与阻力（560-575港元）形成对峙区间。', '2. **宏观与公司面脱节**：宏观政策定调积极，托底市场情绪，但公司层面无新闻催化，且基本面呈现资不抵债、现金流依赖融资的极高风险状态，无法提供额外上涨动力。', '3. **价格行为特征**：在历史高位回落后的高波动震荡中，成交量萎缩，多空博弈激烈，缺乏明确方向性突破信号。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,532.0,532.0港元,（已有持仓视角）,,,,"['1. 股价在未来1-2周内放量强势突破628-666港元阻力区，并带动MACD重新金叉向上。', '2. 宏观局势迅速缓和，油价大幅回落，且股价重新站稳10日EMA（约533港元）并维持3日以上。', '适合的场景**', '- 已有持仓、需要执行风险控制的投资者。', '- 认为宏观风险将持续主导市场、愿意规避系统性风险的交易者。', '- 等待公司基本面或宏观环境明朗后再考虑参与的观望者。', '不适合的场景**', '- 试图“抄底”或逆势博反弹的短线交易者。', '- 仅依据长期技术趋势而忽略宏观冲击的投资者。', '- 无法承受高波动及潜在进一步下跌的风险厌恶型资金。', '证据摘要**', '1. **技术结构转弱**：价格自高点回撤超26%，首次跌破10日EMA；MACD顶背离清晰，RSI自超买区回落；成交量萎缩显示买盘不足。', '2. **宏观风险主导**：中东军事冲突升级，油价暴涨至111美元，引发全球Risk-off交易，系统性风险压倒个股因素。', '3. **基本面无对冲**：公司处于信息真空，且财务呈现资不抵债、现金流持续巨量流出，无自身利好缓冲宏观冲击。', '4. **市场叙事切换**：报告核心逻辑从“回调参与”转为“避险为主”“观察宏观局势”，短期防守需求明确占优。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,575.0,575.0 港元,当前不急于建立新仓位。未来若转向偏多，需观察价格在500-520支撑区间企稳并伴随成交量放大，或等待价格放量突破625美元确认。若转向偏空，则需观察价格放量跌破480美元。,500.0,520.0,480.0,"['（此信号失效指“震荡等待确认”状态结束，转为明确的趋势信号）', '1.  **转多条件**：价格收盘价站稳于625美元上方，且成交量显著放大。', '2.  **转空条件**：价格收盘价跌破480美元，且无法在当日或次日快速收回。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,649.0,649.0港元,（基于已有持仓视角）考虑减仓或止损。可参考以下位置分批减仓：1）反弹至近期阻力697-725港元区域；2）若价格直接跌破短期关键支撑564港元（10日EMA），应考虑进一步减持。,697.0,725.0,,"['1. 美伊冲突迅速出现明确外交解决信号，全球风险偏好快速修复。', '2. 股价放量强势突破并站稳725港元历史前高，且宏观负面新闻被市场完全消化。', '12. 适合的场景**', '1. 已有持仓、需要执行风险控制的投资者。', '2. 能够紧密跟踪地缘政治新闻头条与市场波动率的短线交易者。', '13. 不适合的场景**', '1. 试图“抄底”或建立新多头仓位的投资者。', '2. 无法承受日内巨幅波动（ATR达13%）的风险厌恶型投资者。', '3. 依赖长期基本面布局而忽略短期宏观风暴的投资者。', '14. 证据摘要**', '1. **技术结构**：价格相对长期均线偏离超80%，MACD顶背离后动量衰减，布林带极度扩张，ATR高达85港元，显示极端波动与回调压力。', '2. **宏观环境**：美伊军事冲突升级主导市场情绪，推高全球风险溢价，导致资金撤离风险资产，对港股构成系统性压制。', '3. **公司基本面**：信息真空，无法提供对冲宏观风险的催化剂；财务上处于巨额战略性亏损阶段，高度依赖融资，无法在短期内提供基本面支撑。', '4. **综合叙事**：报告核心建议已转向“极度谨慎”、“防御为主”、“不建议主动建立新多头仓位”，符合防守优先的逻辑。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,609.5,609.5 美元,（已有持仓视角）,,,,"['1. 价格放量强势突破并站稳708-725美元历史高点区域，且宏观风险显著缓和。', '2. 地缘冲突出现明确降级信号（如停火协议），同时股价收复并站稳650美元以上。', '适合的场景**', '1. 已有持仓、需要执行风险管理的投资者。', '2. 风险偏好极低、寻求避险的投资者。', '3. 认为宏观风险将持续主导市场的交易者。', '不适合的场景**', '1. 试图左侧抄底、博弈超跌反弹的短线交易者（波动率极高，风险巨大）。', '2. 基于长期基本面布局的投资者（公司生存风险未解除）。', '3. 无法严格执行止损纪律的投资者。', '证据摘要**', '1. **技术面**：价格跌破10日EMA，MACD动量收缩，RSI从超买回落；ATR处于历史高位，波动剧烈；近期K线显示高位抛压（3月10日巨量长上影）。', '2. **宏观面**：美伊冲突升级，伊朗宣布“更主动系统性打击”，全球避险情绪升温，直接利空港股等风险资产。', '3. **基本面**：公司净资产为负（-81.08亿元），净流动负债巨大（-88.35亿元），经营现金流严重为负，生存依赖持续融资，财务结构极度脆弱。', '4. **综合叙事**：报告核心建议已转向“避险”“减仓”“观望”，强调“切忌追高”“防守优先”，符合风险主导特征。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,555.5,555.5港元,（已有持仓视角）,,,610.0,"['1. 价格放量突破并站稳628港元以上，且MACD重新金叉向上，表明短期下跌结构被破坏。', '2. 美伊冲突出现明确、快速的降温信号（如双方宣布停火谈判），且全球风险资产同步强势反弹。', '适合的场景**', '1. 已有持仓者进行风险控制、降低仓位。', '2. 高风险偏好交易者寻求波段做空机会（需配合严格止损）。', '3. 作为宏观避险策略的一部分，减少对高波动、高财务风险标的的暴露。', '不适合的场景**', '1. 试图左侧抄底或博取反弹的多头策略。', '2. 长期配置型投资（基本面不支持）。', '3. 低风险偏好或无法承受日内大幅波动的投资者。', '证据摘要**', '1. **技术面**：价格跌破10日EMA（556.7），MACD高位死叉下行，RSI自超买区回落，显示短期动能转空；反弹面临610-628及708-725等多重强阻力。', '2. **宏观面**：美伊军事冲突升级引发全球避险，石油供应梗阻加剧“滞胀”担忧，港股作为开放市场面临流动性外流压力。', '3. **基本面**：公司资不抵债（净资产-81亿），经营现金流年净流出22.5亿，完全依赖融资输血，财务风险极高。', '4. **催化剂**：公司层面新闻真空，无正面信息对冲宏观风险；报告明确建议持仓者减仓、新投资者回避。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\2513.HK\0422-2119-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
