ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
2513.HK,2026-03-02,sell,skipped,,,,,action_sell_no_position,,,575.0,不适用（建议卖出）。持仓者应考虑反弹至阻力区（670-700港元）附近减仓，或以下破短期关键支撑（如收盘价跌破480港元）作为进一步止损信号。,670.0,700.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\2513.HK\0422-0043-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,hold,skipped,,,,,action_hold,,,550.0,当前不急于参与。若未来转为做多，需满足以下任一条件：,,,525.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\2513.HK\0422-0043-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,skipped,,,,,action_hold,,,528.0,当前不急于参与。若未来价格**有效回调至402-485港元支撑区间并出现企稳反弹信号（如日线收稳、缩量、或收复短期均线）**，可考虑分批轻仓介入。或等待价格**放量突破并站稳560-580港元阻力区**后跟随。,402.0,485.0,402.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\2513.HK\0422-0043-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,skipped,,,,,action_sell_no_position,,,510.0,（针对已有持仓）,,,628.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\2513.HK\0422-0043-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,skipped,,,,,action_hold,,,520.0,当前不急于参与。若未来价格出现以下信号之一，可考虑转为择机买入：,,,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\2513.HK\0422-0043-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,skipped,,,,,action_sell_no_position,,,532.0,（基于已有持仓视角）,,,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\2513.HK\0422-0043-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,skipped,,,,,action_hold,,,575.0,当前不急于参与。若未来价格**放量突破625美元**可考虑右侧跟进，或**回调至500-510美元区间并出现企稳信号（如长下影线、阳包阴）** 后轻仓试多。,500.0,510.0,480.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\2513.HK\0422-0043-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,skipped,,,,,action_sell_no_position,,,649.0,不提供新买入计划。已有持仓者应考虑：1）反弹至阻力区（697-725港元）减仓；2）若价格跌破关键短期支撑510-520港元区域，进一步减仓或止损撤离。,697.0,725.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\2513.HK\0422-0043-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,skipped,,,,,action_sell_no_position,,,609.5,（基于已有持仓视角）,,,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\2513.HK\0422-0043-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,skipped,,,,,action_sell_no_position,,,555.5,（基于已有持仓视角）考虑逢反弹减仓或止损离场。短期若价格反弹至610-628港元阻力区无法站稳，可作为减仓参考区域。,610.0,628.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\2513.HK\0422-0043-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
