sequence,ticker,trade_date,team_id,llm_model,selected_analysts,trace_dir,source_report_dir,report_dir,decision_path,llm_calls,tool_calls,tokens_in,tokens_out,executive_summary
1,2513.HK,2026-03-02,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0302-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0302-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0302-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-02
截面日期：2026-02-27
截面价格：575.0港元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险主导
趋势判断：风险主导
建议行动：建议卖出
1-2周核心判断：未来1-2周，宏观地缘政治风险（美伊冲突）已主导全球市场情绪，引发避险模式，对港股科技成长股构成强烈压制。技术面显示，股价在经历爆炸性上涨后，上涨动能衰竭，出现量价背离和高位回落，短期趋势转弱。在宏观风险压倒性主导且技术结构边际走弱的背景下，未来1-2周更可能以下行、消化涨幅和防守为主。
执行摘要：宏观“黑天鹅”事件导致风险溢价飙升，技术面显示暴涨后动能衰竭进入整理。未来1-2周主导逻辑是避险和消化涨幅，而非上涨延续。
关键催化因素：无积极公司催化。潜在的积极变化需等待地缘政治局势出现明确缓和信号，或公司发布超预期业务进展。
关键风险：地缘政治风险持续或扩大；全球流动性收紧导致港股承压；技术面存在巨大乖离率下的深度回调压力；公司自身面临严峻的流动性危机和资不抵债的基本面风险。
入场方式：对于已有持仓，建议利用向阻力区（如670-700港元）的反弹进行减仓或获利了结，以控制风险敞口。
失效条件：若地缘政治局势出现快速且决定性的缓和，同时股价放量强势突破并站稳725港元历史高点，则下行风险逻辑失效。但此情景在未来1-2周内发生概率较低。
适合的场景：适合极度厌恶风险、需要减持港股科技敞口或进行风险对冲的投资者；适合试图利用反弹减仓的现有持仓者。
不适合的场景：不适合基于公司基本面寻找买入机会的投资者；不适合风险承受能力低或寻求稳定收益的投资者；不适合进行短线抄底博弈。
证据摘要：1）宏观：美伊军事冲突升级，引发全球避险，原油黄金暴涨，直接利空风险资产。2）技术：股价巨量暴涨后出现量价背离，RSI从超买区快速回落，MACD高位钝化拐头，短期均线走平，显示上涨动能衰竭。3）基本面：公司处于“输血”模式，资不抵债，经营现金流持续巨额流出，无法提供基本面支撑。"
2,2513.HK,2026-03-03,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0303-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0303-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0303-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-03
截面日期：2026-03-02
截面价格：550.0港元
样本分型：催化后高波动整理型
主导驱动：多因素混合主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面处于暴涨后的高位震荡消化期，关键支撑（525-540港元）与阻力（600-630港元）明确，多空拉锯。同时，宏观地缘政治风险（中东冲突）构成系统性压力，主导市场风险偏好，压制了公司层面可能存在的积极因素。技术整理与宏观避险情绪相互抵消，导致未来1-2周更可能呈现区间震荡格局，缺乏明确的单边方向。
执行摘要：技术趋势长期向上但短期动能衰减，进入高波动整理；宏观地缘风险急剧升温，构成主要下行压力。公司层面处于信息静默期，缺乏改变定价的催化剂。多空力量在关键价格区间内拉锯，未来1-2周最合理的策略是观望，等待宏观局势明朗或价格区间有效突破。
关键催化因素：1) 宏观地缘政治局势意外快速缓和，推动全球风险偏好修复；2) 价格放量突破630-650港元阻力区，确认整理结束与趋势延续；3) 公司发布重大业务订单或上市后首份财报，提供基本面新驱动。
关键风险：1) 中东地缘冲突持续或升级，导致全球风险溢价维持高位，港股科技股继续承压；2) 价格收盘有效跌破480-520港元关键支撑带，技术结构破坏引发更深调整；3) 公司巨额衍生金融负债相关风险显露。
入场方式：当前不急于建立新仓位。若未来转为偏多，需满足以下条件之一：1) 宏观风险缓和，且价格在480-520港元支撑区间企稳后反弹；2) 价格放量突破630-650港元阻力区。若转为偏空，触发条件为价格有效跌破470-480港元支撑。
失效条件：本“保持观望”建议的失效条件是上述“入场方式”中任一方向的条件被触发，届时信号将相应切换为“择机买入”或“建议卖出”。
适合的场景：适应高波动、事件驱动型交易，且能严格执行纪律的投资者；当前希望规避宏观不确定性、等待方向更清晰信号的投资者。
不适合的场景：寻求短期明确方向性趋势的短线交易者；无法忍受股价在宽幅区间内剧烈震荡的投资者；风险厌恶型投资者。
证据摘要：技术面显示价格自历史高点725港元回落后，在525-600港元区间震荡，MACD顶背离，RSI自超买回落，短期趋势走平，处于消化阶段。宏观面中东冲突升级主导市场避险情绪，对成长股构成系统性压力。基本面处于信息真空期，财务表现短期内无法提供支撑。多空因素交织，方向不明。"
3,2513.HK,2026-03-04,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0304-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0304-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0304-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-04
截面日期：2026-03-03
截面价格：528.0港元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面处于大涨后的高波动消化期，短期动能衰竭，关键支撑（500-508港元）面临测试；宏观面受地缘政治风险主导，构成显著压制，而公司层面缺乏催化剂对冲。多空因素拉锯，价格更可能呈现区间震荡，而非明确的趋势性方向。
执行摘要：技术趋势长期完好但短期调整，宏观风险压制市场情绪，公司基本面静默。当前最合理的策略是等待宏观局势明朗或价格在关键支撑区域出现企稳信号，不急于押注方向。
关键催化因素：1) 中国两会释放超预期的AI产业支持政策；2) 美伊地缘政治局势意外缓和，全球风险偏好回升；3) 价格在402-460港元关键支撑区域获得强力买盘并企稳。
关键风险：1) 美伊冲突扩大化导致全球市场持续动荡，港股流动性恶化；2) 价格放量跌破402港元关键支撑，引发更深幅度调整；3) 公司层面持续“静默”，关注度下降。
入场方式：当前不急于参与。若未来价格能回调至402-460港元强支撑区域并出现企稳反弹信号，可考虑分批布局；或等待宏观风险缓和、价格放量突破并站稳560-580港元阻力区后，再评估做多机会。
失效条件：对于潜在的做多机会，失效条件是价格放量跌破402港元支撑区域且无法快速收回。
适合的场景：能承受极高波动、善于区间波段交易且纪律严明的交易者；愿意等待关键支撑区域出现明确企稳信号再行动的耐心投资者。
不适合的场景：寻求短期明确趋势方向的趋势交易者；无法忍受高波动和宏观事件冲击的保守型投资者；希望立即获得公司基本面催化驱动的投资者。
证据摘要：1) 技术面：价格自高点回落超27%，MACD顶背离，短期均线走平，处于高波动整理阶段，但长期均线仍向上。2) 宏观面：美伊冲突升级构成显著系统性风险，压制成长股风险偏好。3) 基本面：公司无近期催化，处于信息真空期，无法对冲宏观风险。"
4,2513.HK,2026-03-05,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0305-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0305-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0305-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-05
截面日期：2026-03-04
截面价格：510.0港元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面显示短期趋势转弱、动量衰竭，价格处于高位震荡消化前期涨幅；同时，宏观地缘政治风险急剧升温，构成显著压制，而公司层面处于催化真空期。多空因素拉锯，现有证据不足以判断将向上突破关键阻力或向下破位关键支撑。
执行摘要：技术面由单边上涨转为高位调整，宏观风险主导市场情绪，公司缺乏新催化剂。短期最合理的做法是不押方向，等待价格在关键支撑或阻力区域做出明确选择。
关键催化因素：1. 价格在中期均线（约333.6港元）或400-450港元平台附近缩量企稳，并伴随动量指标底背离。2. 美伊地缘政治冲突出现意外缓和信号。3. 公司发布首份财报或重大业务进展公告。
关键风险：1. 美伊冲突持续升级，引发全球风险资产抛售，港股流动性承压。2. 价格跌破500港元并进一步下探482港元支撑，调整加深。3. 公司融资环境恶化，市场担忧其现金流风险。
入场方式：当前不急于参与。若未来价格放量突破592港元阻力，可考虑趋势转强可能；若价格回调至333-450港元区域并出现缩量企稳及动量拐点信号，可评估做多机会。
失效条件：1. （转多失效）价格跌破并持续运行于50日/200日均线（333.6港元）下方。2. （转空失效）价格放量突破并站稳628-666港元阻力区上方。
适合的场景：作为高风险波段交易组合中的观察标的，等待宏观风险缓和或公司层面催化剂出现后的右侧机会。
不适合的场景：寻求财务稳健、低波动投资的长期价值投资者；无法承受极高波动和短期技术面与宏观面拉锯的短线交易者。
证据摘要：1. 技术面：价格跌破10日EMA，MACD与RSI动量衰减，但中长期均线仍向上，处于高位震荡。2. 新闻面：公司无新催化剂，处信息静默期；宏观地缘政治风险（美伊冲突）显著升级，压制风险偏好。3. 基本面：营收增长但巨额研发投入导致深度亏损，现金流依赖融资，财务结构高风险，短期无法提供支撑。"
5,2513.HK,2026-03-06,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0306-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0306-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0306-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-06
截面日期：2026-03-05
截面价格：520.0港元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。股价在经历极端上涨后处于高位消化阶段，技术面呈现长期趋势完好但短期动能衰减、高波动拉锯的特征。宏观政策环境提供托底，但缺乏公司特异性催化剂，且基本面财务风险极高。多空因素相互抵消，价格更可能在关键支撑（500-510港元）与阻力（560-575港元）之间震荡，以等待更明确的企稳或破位信号。
执行摘要：该股处于暴涨后的高波动整理期。技术结构上，关键支撑500-510港元尚未失守，但短期动量已衰减，波动率处于极端水平。宏观政策偏暖但无公司催化，基本面凸显严重的财务风险。未来1-2周最合理的路径是区间震荡，方向选择有待确认，当前不宜押注方向。
关键催化因素：1. 宏观层面“更加积极的财政政策和适度宽松的货币政策”定调，改善市场整体风险偏好。2. 价格在500-510港元关键支撑区域出现缩量企稳并伴随强势反弹。3. 公司层面发布超预期的订单、融资进展或业务突破公告。
关键风险：1. 技术面放量跌破500港元关键支撑，引发更深回调。2. 公司极高的财务风险（资不抵债、现金流断裂风险）被市场重新定价。3. 宏观政策利好出尽或落实不及预期。4. 极端波动率（ATR高达78.19）导致价格无序剧烈震荡。
入场方式：当前保持观望。若转多，需价格在500-510港元支撑带明确缩量企稳后，放量突破并站稳560港元。若转空，触发条件为日线收盘价确认跌破500港元。
失效条件：1. 若等待转多，则失效条件为价格未能站稳560港元便再度转弱，或直接放量跌破500港元。2. 若等待转空，则失效条件为价格在500港元上方强势整理后，直接放量突破575港元阻力。
适合的场景：适合能承受极高波动、擅长区间交易并严守纪律的短线交易者；或作为观察宏观Beta与AI板块情绪的波动率观察样本。
不适合的场景：不适合寻求稳定基本面的价值投资者、低风险偏好者、以及基于长期持有构建核心仓位的投资者。
证据摘要：1. 技术面：价格远高于长中期均线，趋势结构未坏，但短期价格略低于10日EMA，MACD连续下降，RSI自超买区回落，显示动量衰减。ATR处于历史峰值，波动极大。关键支撑500-510港元暂未破。2. 新闻面：无公司特异性催化，宏观政策定调积极但属系统性利好，个股驱动依赖Beta和情绪。3. 基本面：处于“战略性亏损”的成长期，营收7.24亿但研发费用高达31.8亿，资不抵债（净资产-81.1亿），现金流高度依赖融资，财务风险极端。"
6,2513.HK,2026-03-09,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0309-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0309-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0309-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-09
截面日期：2026-03-06
截面价格：532.0港元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险主导
趋势判断：风险主导
建议行动：建议卖出
1-2周核心判断：未来1-2周，宏观地缘政治危机（中东冲突升级、油价暴涨）引发的全球性风险规避（Risk-off）情绪是绝对主导力量。在缺乏公司特异性利好对冲的情况下，标的将面临系统性抛售压力，技术面的关键支撑（500-510港元）在宏观冲击下脆弱，防守和减仓逻辑已占据上风。
执行摘要：技术面显示长期趋势未破但短期动能衰竭，处于高位震荡。然而，宏观面突发重大地缘政治黑天鹅事件，导致全球风险资产遭抛售。公司基本面财务结构极度脆弱（资不抵债、现金流持续巨量流出），无法提供任何缓冲。未来1-2周方向明显偏空，应以防守为主。
关键催化因素：无正面公司催化。潜在的正面催化需等待地缘政治局势意外缓和或油价大幅回落，但这在1-2周内不确定性极高。
关键风险：地缘政治冲突扩大化风险；全球Risk-off情绪下的系统性抛售风险；公司自身资不抵债、现金流枯竭的生存风险；高波动环境下的流动性风险。
入场方式：对于已有持仓，建议利用任何向阻力位（如580-600港元）的反弹进行减仓或止损撤离。不应在当前环境下寻求新的买入。
失效条件：若未来1-2周内，中东局势出现戏剧性缓和，油价快速回落至冲突前水平，且股价能放量强势收复并站稳600港元关键阻力之上，则空头风险主导逻辑可能失效。但此情景概率较低。
适合的场景：极高风险偏好、擅长事件驱动和宏观对冲的交易者进行短线波段操作（非当前建议）；已持仓者执行风险控制。
不适合的场景：寻求财务稳健、稳定股息的价值投资者；风险厌恶型投资者；基于长期基本面持有的投资者（因公司存在生存风险）；在当前宏观风暴中试图抄底或新建仓的投资者。
证据摘要：1. 宏观新闻明确中东军事冲突升级、油价暴涨，引发全球Risk-off，此系统性风险压倒个股因素。2. 技术分析指出价格自高点回撤超26%，出现MACD顶背离，波动率（ATR）处于异常高位，短期上涨动能停滞。3. 基本面显示公司净资产为负(-81亿)，经营现金流巨量流出(-22.5亿)，完全依赖融资生存，财务结构极度脆弱，无法抵御宏观冲击。"
7,2513.HK,2026-03-10,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0310-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0310-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0310-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-10
截面日期：2026-03-09
截面价格：575.0美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：完整
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：长期与中期技术趋势完整且强劲，价格处于高位整理而非趋势破坏。尽管短期波动剧烈、动量衰减且缺乏公司催化，但关键支撑位（500-510，480-482）多次测试有效，且报告核心建议为“回调参与”。未来1-2周更可能延续整体偏多格局，在支撑区企稳后向上测试阻力。
执行摘要：技术面呈现强势背景下的高位整固，长中期趋势完好。在缺乏公司新闻的背景下，走势由市场情绪与技术结构主导。策略上避免追高，应等待回调至关键支撑区间企稳后参与，博弈趋势延续。
关键催化因素：技术面关键支撑位有效并伴随放量反弹；整体AI赛道若出现行业性利好或情绪回暖，可能成为beta催化。
关键风险：极端高波动率（ATR>83）导致交易风险巨大；MACD高位回落显示动量衰减；全球地缘政治风险可能压制港股市场整体风险偏好。
入场方式：等待价格回调至500-520美元区间企稳（例如出现长下影线、阳包阴等信号）后轻仓参与。
失效条件：价格放量跌破480美元关键支撑位并无法快速收回。
适合的场景：高风险偏好投资者；能承受高波动、进行严格仓位管理和止损的波段交易者；相信AI板块长期前景但寻求技术性参与点的交易者。
不适合的场景：低风险偏好或价值投资者；要求稳定基本面催化或盈利支撑的投资者；无法执行严格止损的交易者。
证据摘要：技术分析指出长中期均线呈强劲多头排列，价格远高于均线；关键支撑位500-510及480-482经多次测试有效，且在此区域出现放量反弹。新闻分析确认近期无公司特定催化，宏观面多空交织，主导力量转向市场情绪与技术结构。基本面显示公司处于高投入亏损期，但现金储备充裕，为短期交易提供题材而非基本面支撑。报告整体建议为“回调参与”，而非转向防守或离场。"
8,2513.HK,2026-03-11,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0311-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0311-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0311-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-11
截面日期：2026-03-10
截面价格：649.0港元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面呈现高位巨震格局，动量衰减且偏离均线过大，存在强烈回调需求，但趋势结构尚未完全破坏。宏观面因地缘冲突升级而风险急剧升温，但公司层面信息真空。多空因素（技术整固需求 vs 宏观风险压制）相互抵消，缺乏明确的单向驱动。
执行摘要：技术面建议仅回调参与，反对追高；宏观面强烈偏空但缺乏公司信息印证。在“技术高位整固”与“宏观风险压制”的双重不确定性下，未来1-2周最合理的做法是不押方向，等待局势明朗。
关键催化因素：1. 美伊冲突若出现超预期缓和，将系统性修复风险偏好。2. 公司发布重大业务进展或业绩利好，形成特异性对冲。3. 股价健康回调至510-520港元关键支撑区并企稳，提供技术性买点。
关键风险：1. 美伊地缘政治冲突失控，引发全球市场恐慌及港股系统性抛售。2. 技术性回调幅度过深，跌破关键支撑平台（如490-500港元），导致趋势转弱。3. 在信息真空下，公司未知的负面信息可能被放大。
入场方式：当前不急于参与。若未来转多，需满足：1. 宏观风险出现明确缓和信号；2. 股价回调至510-520港元支撑区域并出现企稳迹象。若未来转空，触发条件为：股价放量跌破490-500港元支撑平台。
失效条件：本“观望”建议的失效条件为上述“入场方式”中任一方向的条件被触发并确认。
适合的场景：接受高波动、能紧密跟踪地缘政治新闻与技术面关键位、且交易纪律严格的投资者，在当前环境下选择观望。
不适合的场景：试图在当前价位附近进行方向性博弈（无论是追涨还是猜顶做空）的投资者。
证据摘要：1. 技术面：价格经历极端拉升后高位巨震，MACD顶背离且动量衰减，ATR极高，报告核心建议仅为“回调后轻仓试探”，明确反对追高。2. 宏观面：美伊军事冲突显著升级，主导全球风险情绪，对港股构成强烈压制。3. 公司面：信息完全真空，无法提供对冲或特异性催化。4. 综合结论：技术整理需求与宏观风险压制形成拉锯，方向不明。"
9,2513.HK,2026-03-12,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0312-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0312-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0312-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-12
截面日期：2026-03-11
截面价格：609.5美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面显示长期趋势虽强但短期动能衰减、波动率极高，处于高位震荡消化阶段；而宏观面地缘政治风险急剧升温构成系统性威胁，但公司层面缺乏催化对冲。多空因素（技术性回调需求 vs. 宏观避险压力）相互抵消，导致未来1-2周更可能呈现区间震荡格局，而非明确的单边方向。
执行摘要：技术面处于暴涨后的高位整理，关键支撑（560-575）与阻力（650-670）明确，但短期动能转弱且波动剧烈。宏观面被美伊冲突升级主导，引发全球避险情绪，严重压制风险偏好。公司基本面处于高增长但高财务风险状态，无近期催化。综合来看，多空力量在当前位置拉锯，未来1-2周最合理的策略是等待方向明朗。
关键催化因素：1. 地缘政治局势意外快速缓和，驱动全球风险偏好修复。2. 股价回调至关键支撑带（如560-575或510-520）后出现企稳反弹的右侧技术信号。3. 公司发布超预期的营收增长数据或重大融资进展。
关键风险：1. 地缘冲突进一步升级或扩散，导致全球市场无差别抛售。2. 股价放量跌破510-520关键支撑区域，技术结构转弱。3. 公司融资环境恶化或巨额衍生金融负债引发偿付危机的担忧。
入场方式：当前不急于参与。若未来转多，需等待两个条件之一：1. 地缘风险出现明确缓和信号，且股价在560-575支撑带企稳反弹。2. 股价放量突破并站稳650-670阻力区，确认短期调整结束。
失效条件：1. 股价放量跌破510-520美元支撑区，并威胁长期均线支撑。2. 地缘政治风险持续恶化，引发港股市场系统性下跌。
适合的场景：1. 擅长区间交易、能严格止损的短线交易者，在560-580与650-670之间高抛低吸。2. 作为观察案例，用于跟踪地缘风险与高波动科技股之间的联动关系。
不适合的场景：1. 寻求稳健配置或价值投资的投资者。2. 风险承受能力低、无法接受日内巨幅波动的投资者。3. 希望进行中长期布局的投资者。
证据摘要：1. 技术面：长期均线多头排列，但价格跌破10日EMA，MACD柱状线收缩，RSI自超买区回落，ATR处于历史高位，显示短期动能衰减且波动极大，处于关键支撑（560-575）之上的高位震荡。2. 宏观面：美伊冲突升级，伊朗宣布采取“更主动系统性打击”，全球避险情绪主导，对港股等风险资产构成严重压制。3. 基本面：公司营收加速增长但深度亏损，财务结构畸形（净资产为负），生存依赖融资，无近期公司特异性催化。4. 报告建议：技术报告建议“回调参与”，切忌追高；新闻报告建议“仅适合观察”；基本面报告建议新投资者“回避”。综合指向等待。"
10,2513.HK,2026-03-13,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0313-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0313-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\2513.HK\0423-1227-2513HK\reports\2026-0313-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-13
截面日期：2026-03-12
截面价格：555.5港元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险主导
趋势判断：风险主导
建议行动：建议卖出
1-2周核心判断：未来1-2周，宏观地缘政治风险（美伊冲突升级）已成为市场主导定价变量，公司层面缺乏任何积极催化剂对冲。技术面上，价格已跌破短期关键均线，动量衰减，且处于高波动状态。在宏观风险情绪恶化与内部技术结构转弱的双重压力下，未来1-2周更可能以下行、防守或被动跟跌为主。
执行摘要：宏观风险事件主导市场，技术面短期转弱且处于高波动整理。在缺乏公司特异性利好对冲的情况下，未来1-2周下行风险显著，应以防守和风险控制为优先。
关键催化因素：无积极公司催化。潜在的积极变化需等待地缘政治冲突出现明确缓和信号，或公司发布超预期的基本面公告。
关键风险：宏观地缘政治风险急剧升温导致全球避险情绪蔓延；公司处于新闻真空期，存在未知基本面风险；技术面短期趋势转弱，高波动性放大下行风险；公司基本面资不抵债，现金流依赖融资，财务风险极高。
入场方式：对于已有持仓，建议利用任何向技术阻力位（如610-628港元区间）的反弹进行减仓，以控制风险敞口。
失效条件：若未来1-2周内地缘政治风险出现超预期快速缓和（如美伊达成停火协议），且股价能伴随成交量强势收复并站稳短期均线（如10日EMA）之上，则下行风险主导的判断可能失效。
适合的场景：高风险偏好投资者进行波段做空交易（需注意极高波动性）；已有持仓者执行风险管理和减仓。
不适合的场景：寻求基本面稳健的价值投资；试图“抄底”或进行中长期布局；风险厌恶型投资者。
证据摘要：1. 新闻报告明确指出宏观地缘风险是当前唯一关键变量，公司新闻真空，判断为“宏观主导的强烈负面”。2. 技术报告确认价格跌破10日EMA，MACD高位死叉下行，动量衰减，处于高波动整固期，建议“等待回调”而非追涨。3. 基本面报告揭示公司资不抵债，现金流严重依赖融资，基本面无法提供支撑，纯粹是高风险交易标的。综合来看，宏观风险压倒一切，技术面转弱，基本面高危，共同指向未来1-2周风险主导。"
