sequence,ticker,trade_date,team_id,llm_model,selected_analysts,trace_dir,source_report_dir,report_dir,decision_path,llm_calls,tool_calls,tokens_in,tokens_out,executive_summary
1,MU,2026-03-02,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\MU\0421-1111-MU\reports\2026-0302-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0302-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0302-MU\2_decision\summary.md,,0,,,"分析日期：2026-03-02
截面日期：2026-02-27
截面价格：412.37美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多，但短期面临高位震荡与宏观情绪压制。长期与中期上涨结构稳固，基本面强劲（HBM售罄、盈利改善），为股价提供核心支撑。尽管地缘政治风险引发市场波动和短期动量衰减，但报告核心建议是“等待回调参与”，而非转向防守或看空，上涨逻辑未破坏。
执行摘要：长期趋势强劲，基本面积极，但短期需消化涨幅和宏观风险。建议等待回调至关键支撑区再行介入，而非追高。
关键催化因素：1. AI驱动下HBM产能售罄及巨额资本开支计划，锁定长期增长。2. 华尔街大幅上调目标价，反映盈利预期乐观。3. 3月18日公司将进行业务更新，若指引强劲可能成为催化剂。
关键风险：1. 地缘政治冲突（美伊局势）压制整体市场风险偏好，导致股价与基本面短期脱节。2. MACD动量指标高位衰减，技术面存在回调压力。3. 股价年内涨幅大，高波动环境下易出现获利了结。
入场方式：等待回调至400-405美元支撑区域企稳后参与，或更理想的373-380美元区域（布林带下轨及前期低点附近）。
失效条件：价格周线收盘有效跌破50日SMA（当前约365美元，动态上升）。
适合的场景：看好AI长期趋势、能承受高波动并愿意等待更好风险回报比入场点的投资者。
不适合的场景：寻求短期追涨、无法承受剧烈价格波动或要求立即明确上涨的投资者。
证据摘要：1. 技术面：长期（200日SMA）与中期（50日SMA）均线呈强劲多头排列，价格处于关键支撑（400-405美元）之上整理。2. 基本面：财报显示周期强劲复苏，收入与毛利率大幅增长，现金流健康。3. 新闻面：公司级催化（HBM售罄、目标价上调）积极，但宏观地缘风险构成短期逆风。报告整体建议是“回调参与”，而非“转向防守”。"
2,MU,2026-03-03,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\MU\0421-1111-MU\reports\2026-0303-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0303-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0303-MU\2_decision\summary.md,,0,,,"分析日期：2026-03-03
截面日期：2026-03-02
截面价格：412.67美元
趋势判断：风险主导
建议行动：建议卖出
1-2周核心判断：未来1-2周，地缘政治风险（美伊冲突）已主导市场情绪，引发科技股系统性抛售，MU股价出现单日近8%的暴跌。技术面短期结构走坏，价格跌破短期均线，动量指标恶化，并测试关键支撑。尽管长期基本面（行业周期上行）未遭证伪，但宏观风险在未来1-2周明显压过基本面利好，防守需求占优。
执行摘要：宏观避险情绪主导市场，技术面短期破位，未来1-2周更可能延续调整或测试更低支撑，建议已有持仓者优先考虑风险控制。
关键催化因素：1. 地缘政治局势显著缓和（如达成停火协议），风险偏好回升。2. 内存现货价格报告显示持续强劲上涨。
关键风险：1. 地缘政治局势恶化或持久化，导致油价高企、通胀担忧加剧。2. 股价放量跌破关键中期支撑区域，引发更大级别调整。
入场方式：已有持仓者考虑反弹减仓或设置止损。可在反弹至425-430美元阻力区附近部分获利了结。
失效条件：日线收盘价强势收复并站稳430美元阻力区上方，且地缘政治出现明确缓和信号，使市场叙事重新回归基本面。
适合的场景：已持有MU多头仓位，需要执行风险管理或获利了结的投资者。
不适合的场景：试图在当前宏观不确定性中抄底建仓的短线交易者。
证据摘要：1. 新闻面：美伊冲突升级导致市场进入“避险”模式，MU因高贝塔属性单日暴跌近8%，宏观风险完全压制公司利好。2. 技术面：价格跌破10日EMA，MACD高位死叉后回落，RSI跌至50以下，短期动能转弱，正在测试397-401美元关键支撑。3. 基本面：虽行业周期上行与公司财务健康提供长期支撑，但无法抵消未来1-2周宏观面的主导影响。"
3,MU,2026-03-04,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\MU\0421-1111-MU\reports\2026-0304-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0304-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0304-MU\2_decision\summary.md,,0,,,"分析日期：2026-03-04
截面日期：2026-03-03
截面价格：379.68美元
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足，多空因素激烈拉锯。技术面处于高位宽幅震荡，价格测试关键支撑但短期动能转弱；基本面强劲（AI内存需求、产能售罄）与宏观/情绪面压力（地缘政治风险、板块轮动）相互抵消，缺乏明确的单向催化剂。当前最合理的判断是等待更多确认信号。
执行摘要：技术结构显示价格在370-430美元宽幅区间内震荡，正测试下轨支撑。尽管长期趋势未坏，但短期动量衰减且面临宏观不确定性。基本面提供支撑但已被部分定价，未来1-2周缺乏打破平衡的明确催化剂，建议暂时观望。
关键催化因素：1. 价格在370-375美元关键支撑区域出现明确企稳反弹信号。2. AI内存新产品获得大客户认证公告。3. 美伊局势缓和带动全球风险偏好回升。
关键风险：1. 价格有效跌破370-375美元支撑区域，可能引发技术性抛售。2. 宏观风险（美伊紧张、油价飙升）加剧导致市场避险情绪蔓延。3. 资金持续从内存板块流出。
入场方式：当前不急于参与。若未来价格放量突破并站稳410-415美元阻力区，可考虑趋势转多；若价格在370-355美元区域出现日线级别企稳组合（如锤头线、晨星），可考虑分批布局。
失效条件：对于潜在多头策略，失效条件是收盘价有效跌破350美元（50日均线下方关键水平）。对于潜在空头策略，失效条件是收盘价放量突破430美元。
适合的场景：接受高波动、愿意等待更清晰信号再行动的投资者；在区间内进行高抛低吸的短线交易者（需严格风控）。
不适合的场景：寻求明确单边趋势立即参与的投资者；无法承受宽幅震荡和宏观事件冲击的保守型交易者。
证据摘要：1. 技术面：价格跌破短期均线，MACD高位死叉，RSI中性，处于布林带中下轨，显示动能减弱，但关键支撑370-375美元尚未有效跌破。2. 新闻面：公司层面AI产品进展积极（256GB DRAM送样），但遭大摩调仓引发板块轮动担忧，且宏观地缘政治风险压制市场情绪。3. 基本面：财报显示营收利润强劲增长，现金流健康，AI内存需求旺盛，但行业周期性担忧与高估值并存。综合来看，多空力量在短期内相对均衡。"
4,MU,2026-03-05,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\MU\0421-1111-MU\reports\2026-0305-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0305-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0305-MU\2_decision\summary.md,,0,,,"分析日期：2026-03-05
截面日期：2026-03-04
截面价格：400.77美元
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足，价格处于测试关键中期支撑（373-379美元）与面临短期阻力（410-412美元）的拉锯阶段。尽管长期趋势和AI基本面稳固，但短期动能转弱、宏观地缘政治风险引发的高波动，使得多空因素相互抵消，缺乏明确的单向驱动。
执行摘要：技术面呈现“长期强、中期疑、短期弱”的格局，价格正接近关键支撑区测试。基本面AI需求叙事坚实，但宏观风险与短期动量衰减构成制约。未来1-2周最合理的做法是等待价格在关键支撑区域做出明确反应或等待Q2财报提供新的方向指引，当前不急于押注方向。
关键催化因素：1. 价格在373-379美元关键支撑区出现企稳反弹信号；2. Q2 FY26财报及Q3指引超预期，证实AI需求对利润的改善；3. 美伊地缘政治紧张局势显著缓和，移除风险溢价。
关键风险：1. 价格放量有效跌破373美元支撑，破坏中期上升结构；2. 地缘政治黑天鹅事件引发市场无差别抛售；3. Q2财报或指引不及预期，引发对周期持续性的担忧。
入场方式：当前不急于参与。若未来价格放量强势突破410-412美元阻力区，可考虑趋势转强；若价格回调至373-379美元区域并出现企稳信号（如缩量、长下影线、RSI底背离），可评估偏多机会。
失效条件：无（因当前建议为观望，此字段不适用具体价格失效条件，但方向转换条件已在“入场方式”中说明）。
适合的场景：接受高波动、擅长区间交易或等待关键事件后确认方向的投资者；寻求在关键支撑位附近布局但需要更强证据的谨慎多头。
不适合的场景：寻求短期明确单边趋势的动量交易者；无法承受股价在373-430美元宽幅震荡的投资者；希望立即获得方向性信号的短线操作者。
证据摘要：1. 技术结构：价格跌破10日EMA，短期动能转弱，正测试50日SMA与布林带下轨汇聚的关键支撑区（373-379美元），MACD动量显著衰减，RSI中性，显示多空平衡。2. 基本面/新闻：AI驱动的基本面（HBM需求、内存涨价）坚实，但宏观地缘政治风险（美伊局势）导致高波动与避险情绪，形成多空拉锯。3. 报告建议核心：技术报告建议“潜在买入者等待回调至关键支撑区”，新闻报告建议“短期波动交易占优，更适合事件后确认”，均指向当前需要等待更明确信号。"
5,MU,2026-03-06,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\MU\0421-1111-MU\reports\2026-0306-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0306-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0306-MU\2_decision\summary.md,,0,,,"分析日期：2026-03-06
截面日期：2026-03-05
截面价格：397.05美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管短期面临宏观情绪压制和技术性调整，但公司基本面强劲（AI内存技术突破、纳入标普100）、中长期技术趋势结构完好（价格远高于50日及200日均线），且报告核心建议是“等待回调至关键支撑区参与”。当前回调更接近上涨趋势中的整固和支撑测试，而非趋势反转。
执行摘要：股价处于长期强势背景下的短期调整。宏观地缘风险是主要扰动，但公司特异性利好（指数纳入、产品突破）和稳固的技术支撑（370-375美元关键区）构成下行缓冲。未来1-2周更可能呈现先抑后扬或企稳格局，适合等待回调后布局，而非追涨或转向防守。
关键催化因素：1. 3月23日标普100指数调整生效带来的被动资金流入。2. AI内存（256GB SOCAMM2）客户认证与订单进展。3. 地缘政治局势若缓和将迅速修复风险偏好。
关键风险：1. 美伊地缘紧张局势升级，持续打压高贝塔成长股。2. 股价有效跌破370-375美元关键技术支撑区。3. 内存板块情绪恶化引发无差别抛售。
入场方式：回调至370-385美元区间企稳后参与。可观察该区域出现缩量、看涨K线组合或RSI底背离等确认信号。
失效条件：日线收盘价有效跌破363.90美元（2月低点），将破坏近期上升结构。
适合的场景：相信公司AI叙事且能承受高波动的投资者；愿意等待更好风险回报比位置而非追高的交易者。
不适合的场景：无法接受短期大幅波动或地缘政治风险的绝对风险厌恶者；追求立即上涨动能的短线追涨交易者。
证据摘要：1. 技术面：长期与中期均线多头排列向上，价格守在关键支撑（50日均线375.71美元）之上，调整属于趋势内回调。2. 基本面：财报显示盈利与现金流强劲复苏，AI内存技术突破提供新增长点。3. 新闻面：纳入标普100指数构成明确中期利好，尽管短期被宏观风险压制。4. 报告基调：两份报告核心建议均为“等待回调参与”或“持有但设止损”，未转向“减仓撤离”的防守逻辑。"
6,MU,2026-03-09,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\MU\0421-1111-MU\reports\2026-0309-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0309-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0309-MU\2_decision\summary.md,,0,,,"分析日期：2026-03-09
截面日期：2026-03-06
截面价格：370.30美元
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。公司基本面强劲且财报（3月18日）是关键催化剂，但短期技术面显示动能衰竭、价格结构转弱，同时宏观地缘风险（伊朗局势）压制风险偏好，导致多空因素在财报前相互抵消。市场处于等待关键事件打破平衡的状态。
执行摘要：财报前市场可能持续震荡。建议持仓者管理风险，潜在参与者等待财报后方向确认。
关键催化因素：1. 2026年3月18日的季度财报及业绩指引；2. 内存价格持续上涨趋势；3. 宏观地缘政治风险缓和。
关键风险：1. 财报不及已抬升的预期，导致“利好出尽”；2. 宏观局势恶化引发全球风险资产抛售；3. 价格有效跌破关键中期支撑。
入场方式：若财报后股价放量突破415-420美元阻力区，可考虑转向做多；若财报后股价放量跌破360美元支撑，则考虑转向做空。
失效条件：本观望建议的失效条件为3月18日财报发布后，股价出现明确的单边突破（如收盘价站稳420美元上方或跌破360美元下方）。
适合的场景：接受在重大事件前不押注方向、等待明朗化后再行动的投资者；寻求降低宏观噪音干扰的谨慎交易者。
不适合的场景：寻求在财报前进行方向性博弈的短线交易者；坚信基本面将立即压倒一切宏观因素的投资者。
证据摘要：1. 技术面：长期趋势向上，但短期价格跌破10日EMA，MACD动能急剧衰减，RSI转弱，价格正测试关键支撑（50日SMA约378美元），呈现“中期整固、短期调整”格局。2. 新闻面：AI内存需求强劲、内存涨价、分析师上调目标价等积极基本面，与主导市场的伊朗地缘政治风险形成拉锯。3. 基本面：上一财季显示营收与利润率大幅增长，现金流强劲，但数据截至2025年8月，市场焦点已转向即将发布的最新财报指引。"
7,MU,2026-03-10,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\MU\0421-1111-MU\reports\2026-0310-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0310-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0310-MU\2_decision\summary.md,,0,,,"分析日期：2026-03-10
截面日期：2026-03-09
截面价格：389.32美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管技术面显示短期调整压力，但长期上涨结构完好，基本面AI内存超级周期与强劲财报预期构成核心支撑。当前回调更接近趋势中的健康整理，为等待更好位置参与提供了机会。
执行摘要：股价处于长期强劲上升趋势中的短期调整阶段。基本面积极催化剂（DRAM价格预期、AI合作）占主导，技术面关键支撑（370-375美元区域与50日均线）尚未破坏。未来1-2周更可能是在关键支撑区域整固后，为延续上涨趋势做准备。建议等待回调至支撑区企稳后参与，而非追高。
关键催化因素：1) 3月18日Q2财报，市场预期DRAM价格大幅上涨；2) 与应材深化AI内存研发合作，巩固技术路线；3) AI驱动的高性能内存（HBM/DRAM）需求结构性短缺的行业叙事持续。
关键风险：1) 财报“利好出尽”风险，股价已计入大量乐观预期；2) 宏观地缘政治（美伊冲突）导致市场风险偏好骤降，引发科技股普跌；3) 技术面若有效跌破关键支撑，可能加深调整。
入场方式：回调至370-380美元区间（测试50日均线及前期低点支撑），出现缩量企稳或看涨反转K线形态后分批参与。
失效条件：日线收盘价有效跌破357美元（近期闪崩低点），意味着本轮上涨结构破坏，应放弃买入计划。
适合的场景：能够承受高波动、理解半导体周期属性，并愿意等待回调机会的投资者；看好AI基础设施长期主题的配置者。
不适合的场景：追求稳定、厌恶高波动的保守型投资者；希望立即追涨或进行短线日内交易的投资者。
证据摘要：1) 技术面：长期趋势（200日均线）绝对强势，中期关键支撑（50日均线约380.30美元）仍在测试中未有效跌破，短期调整但结构未破坏。2) 基本面：行业处于AI驱动的上行周期，公司营收、盈利及现金流表现强劲，近期有明确积极催化剂。3) 新闻面：公司特定利好（合作、价格预期）强度压倒宏观噪音，主导市场叙事。综合判断，上涨逻辑未破坏，当前属于趋势中的整理。"
8,MU,2026-03-11,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\MU\0421-1111-MU\reports\2026-0311-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0311-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0311-MU\2_decision\summary.md,,0,,,"分析日期：2026-03-11
截面日期：2026-03-10
截面价格：403.11美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管短期面临高位震荡与宏观扰动，但长期上涨结构完好，关键支撑（50日SMA与布林带下轨交汇区）成功经受测试，且公司层面HBM售罄至2026年的核心利多叙事稳固。价格更可能是在趋势中进行整理与动量消化，为后续上行蓄力，而非趋势反转。
执行摘要：长期趋势强劲，基本面提供结构性支撑，但中短期动能衰减且受宏观情绪压制。建议采取回调至关键支撑区间分批买入的策略，而非追高。
关键催化因素：1. HBM产能已售罄至2026年，锁定未来收入与利润；2. 与应用材料战略合作，巩固长期技术优势；3. 即将发布的季度财报，若验证HBM盈利提升逻辑，将成强劲催化剂。
关键风险：1. 宏观层面地缘政治风险及油价波动压制市场风险偏好；2. 技术面动量衰竭（MACD收敛）与高位滞涨风险；3. 高波动性（ATR高企）导致短期价格波动剧烈。
入场方式：耐心等待价格回调至380-390美元区间时分批参与。
失效条件：收盘价有效跌破367美元（近期闪跌低点附近），意味着中期上升结构破坏。
适合的场景：相信AI驱动内存需求长期逻辑、能承受高波动、愿意等待更好风险回报位置布局的投资者。
不适合的场景：寻求短期快速上涨、无法承受大幅日内波动、或要求立即明确方向信号的交易者。
证据摘要：1. 技术面：长期200日SMA坚定上行，价格远高于此；50日SMA提供动态支撑且近期测试有效；关键支撑区域（377-382）未破。2. 基本面：季度财务数据强劲，现金流充沛；HBM售罄至2026年是明确且未破坏的利多叙事。3. 宏观/新闻：公司特异性利好强劲，宏观逆风被视为短期噪音，尚未压倒原趋势逻辑。"
9,MU,2026-03-12,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\MU\0421-1111-MU\reports\2026-0312-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0312-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0312-MU\2_decision\summary.md,,0,,,"分析日期：2026-03-12
截面日期：2026-03-11
截面价格：418.69美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多，但短期面临高位整理和宏观情绪扰动。核心上涨逻辑（AI驱动的HBM需求、内存价格上涨周期、强劲基本面）未遭破坏，当前回调更接近趋势中的整固和等待更好参与位置，而非趋势反转。宏观风险是主要噪音，但尚未压倒原趋势。
执行摘要：长期与中期技术趋势完好，基本面处于强劲复苏周期。短期动量减弱且受地缘政治情绪压制，预计将在关键支撑区上方震荡整固。策略上应避免追高，等待回调至支撑区间再行介入。
关键催化因素：1) Q2财报发布及业绩指引，验证内存涨价和AI需求叙事；2) 内存价格持续上涨的行业数据；3) 地缘政治局势缓和带动市场风险偏好回升。
关键风险：1) 宏观层面：中东紧张局势升级导致油价飙升，持续打压科技股风险偏好；2) 技术层面：若价格有效跌破关键支撑，可能引发更深回调；3) 事件层面：财报出现“利好出尽”式回调。
入场方式：等待价格回调至400.00-390.00美元区间或50日SMA（约385.20美元）附近企稳后分批参与。
失效条件：收盘价有效跌破370.30美元（近期强支撑），或50日SMA拐头向下。
适合的场景：看好存储周期复苏及AI长期需求，能承受高波动，并愿意等待回调布局的投资者。
不适合的场景：寻求短期追涨快速获利、无法忍受高位宽幅震荡或对宏观风险极度敏感的短线交易者。
证据摘要：1) 技术面：长期与中期均线呈多头排列，价格坚守在50日SMA之上，结构未破坏；2) 基本面：营收与盈利大幅改善，现金流强劲，行业处于上行周期；3) 新闻面：分析师上调目标价肯定基本面，宏观风险虽构成扰动但未改变核心叙事；4) 报告整体建议为“谨慎看多，回调买入”，而非转向防守或离场。"
10,MU,2026-03-13,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\MU\0421-1111-MU\reports\2026-0313-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0313-MU,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\MU\0423-0123-MU\reports\2026-0313-MU\2_decision\summary.md,,0,,,"分析日期：2026-03-13
截面日期：2026-03-12
截面价格：405.35美元
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。公司层面面临3月18日关键财报，市场预期已极高，存在“利好出尽”风险；宏观层面地缘冲突与高油价引发的滞胀担忧构成显著压制。强劲的个体基本面与恶劣的宏观环境激烈对抗，技术面呈现高位整理、动能衰减特征，多空因素互相抵消，现有证据不足以明确偏向上涨或下跌任一方向。
执行摘要：在关键财报发布前及宏观风险未明朗化的情况下，最合理的策略是不急于押注方向。应等待财报结果及市场反应，同时观察宏观局势是否出现转机，再评估后续方向。
关键催化因素：1. 3月18日财报业绩及下一季度指引，若大幅超越已抬高的预期，可能驱动股价突破。2. 地缘政治局势出现缓和信号，油价回落，解除对成长股的整体估值压制。
关键风险：1. 宏观风险为首要，伊朗冲突持续或升级可能导致全球股市进一步避险抛售。2. 财报仅符合或小幅超越极高预期，引发获利了结。3. 技术面若收盘价有效跌破关键中期支撑（387-390美元区域），调整可能加深。
入场方式：当前不急于开立新仓。若未来财报强劲且宏观压力缓解，价格放量突破418-420美元阻力区，可考虑转向偏多。若宏观风险加剧或财报不及预期导致价格有效跌破387美元支撑，则可能转向偏空。
失效条件：1. 转多失效条件：价格未能突破418-420美元阻力并转而跌破387美元。2. 转空失效条件：价格在387美元上方企稳并伴随宏观风险缓和信号，随后放量突破关键阻力。
适合的场景：能够接受高不确定性、等待事件明朗后再做决策的投资者；短线区间交易者（在377-420美元大区间内高抛低吸，紧设止损）。
不适合的场景：寻求明确单边趋势立即跟随的短线趋势交易者；无法承受财报后股价双向剧烈波动的投资者。
证据摘要：1. 技术面：长期趋势向上但短期动能衰减，价格跌破10日EMA，MACD快速回落，处于高位震荡整理，关键支撑在387美元附近。2. 新闻面：财报前预期极高与宏观滞胀风险形成直接对抗，个体Alpha与系统性风险共存。3. 基本面：历史财务数据强劲，但未来1-2周的核心是即将发布的财报指引与宏观环境的博弈，基本面在短期内提供的是高预期背景而非明确方向指引。综合来看，未来1-2周更接近多空拉扯、等待确认的状态。"
