ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
AAOI,2026-03-02,hold,skipped,,,,,action_hold,,,84.23,当前不急于参与。若未来价格回调至53-65美元区间（重点关注10日EMA约65美元附近及缺口上沿平台）并出现缩量企稳、RSI从超买区回落至70以下的信号，可考虑分批布局。若价格放量突破前高84.31美元并站稳，可视为趋势延续确认信号。,53.0,65.0,42.82,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\AAOI\0422-2119-AAOI\reports\2026-0302-AAOI\2_decision\summary.md
AAOI,2026-03-03,hold,skipped,,,,,action_hold,,,102.51,当前不急于参与。若未来价格能回调至56-70美元区间（前期平台与10日EMA区域）并出现企稳迹象（如RSI回落至50-60、波动率收敛、日线收稳），可考虑分批布局多头。若价格放量突破110美元并站稳，则需重新评估趋势强度，但当前追高风险极大。,56.0,70.0,44.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\AAOI\0422-2119-AAOI\reports\2026-0303-AAOI\2_decision\summary.md
AAOI,2026-03-04,hold,skipped,,,,,action_hold,,,95.34,当前不急于参与。若未来价格能回调至84.2-76.1美元支撑区域并出现成交量萎缩、RSI回落至超买区以下、分时图企稳等信号，可考虑分批布局；或等待放量突破102.5-110.0美元阻力区确认上涨动能恢复。,76.1,84.2,76.1,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\AAOI\0422-2119-AAOI\reports\2026-0304-AAOI\2_decision\summary.md
AAOI,2026-03-05,sell,skipped,,,,,action_sell_no_position,,,99.71,不提供新买入计划。对于现有持仓，建议在价格反弹至105-110美元阻力区域或日线收盘跌破92美元关键支撑时，执行部分减仓。,105.0,110.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\AAOI\0422-2119-AAOI\reports\2026-0305-AAOI\2_decision\summary.md
AAOI,2026-03-06,buy_on_pullback,triggered,2026-03-09,93.8,2026-03-19,89.13,sell_signal,10.0,-4.9787,101.14,等待价格回调至92.00-93.80美元区域或83.00-85.00美元区域企稳后分批买入。,92.0,93.8,83.0,1,2026-03-18,sell,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\AAOI\0422-2119-AAOI\reports\2026-0306-AAOI\2_decision\summary.md
AAOI,2026-03-09,hold,skipped,,,,,action_hold,,,95.58,当前不急于参与。若未来价格能回调至80-85美元支撑区域并出现缩量企稳信号，可考虑作为潜在的转多介入点。若价格能放量突破前高114.63美元并站稳，则表明上涨趋势重启，可作为另一转多信号。,80.0,85.0,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\AAOI\0422-2119-AAOI\reports\2026-0309-AAOI\2_decision\summary.md
AAOI,2026-03-10,buy_on_pullback,triggered,2026-03-13,95.0,2026-03-30,84.0,stop_loss,17.0,-11.5789,110.62,等待价格回调至84-95美元支撑区间（重点关注84.23美元突破位、10日EMA动态支撑）企稳，并出现缩量止跌信号后分批买入。,84.0,95.0,84.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\AAOI\0422-2119-AAOI\reports\2026-0310-AAOI\2_decision\summary.md
AAOI,2026-03-11,buy_on_pullback,triggered,2026-03-12,105.0,2026-03-13,95.0,stop_loss,1.0,-9.5238,120.49,等待价格回调至95.00-105.00美元支撑区域（包含10日EMA、前期密集成交区），观察是否出现缩量企稳或指标修复（如RSI回落至60附近）后，分批轻仓介入。,95.0,105.0,95.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\AAOI\0422-2119-AAOI\reports\2026-0311-AAOI\2_decision\summary.md
AAOI,2026-03-12,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,127.01,等待价格回调至关键支撑区企稳后分批参与：,,,95.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\AAOI\0422-2119-AAOI\reports\2026-0312-AAOI\2_decision\summary.md
AAOI,2026-03-13,buy_on_pullback,triggered,2026-03-16,95.0,2026-03-31,80.0,stop_loss,15.0,-15.7895,106.19,等待价格回调至**80.00-95.00美元**支撑区间（涵盖50日SMA上方、前期缺口及密集成交区），出现企稳信号（如缩量、小K线、RSI在50附近获得支撑）后分批买入。,80.0,95.0,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round09\reports\AAOI\0422-2119-AAOI\reports\2026-0313-AAOI\2_decision\summary.md
