ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
AAOI,2026-03-02,hold,skipped,,,,,action_hold,,,84.23,当前不急于参与。若未来价格能健康回调至关键支撑区（如53-65美元）并出现企稳迹象，可重新评估做多机会。若价格放量突破前高84.31美元且宏观情绪好转，则趋势可能强化。,53.0,65.0,42.82,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0302-AAOI\2_decision\summary.md
AAOI,2026-03-03,buy_on_pullback,expired,,,,,entry_not_triggered,,,102.51,等待价格回调至56.27-70.88美元区间（前期平台高点至10日EMA区域）企稳后分批参与。可关注首次触及90美元（布林带上轨）附近的反弹机会，但需轻仓并设置紧止损。,56.27,70.88,44.18,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0303-AAOI\2_decision\summary.md
AAOI,2026-03-04,hold,skipped,,,,,action_hold,,,95.34,若未来价格能健康回调至关键支撑区域（如76.1美元附近或56.3-58.1美元区域）并出现企稳信号（如成交量萎缩、RSI脱离超买区后拐头），可考虑转为择机买入。若价格放量突破110.0美元历史高点，则趋势有望加速，可考虑突破买入。,56.3,58.1,65.57,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0304-AAOI\2_decision\summary.md
AAOI,2026-03-05,hold,skipped,,,,,action_hold,,,99.71,当前不急于参与。若未来价格能健康回调至80-85美元（10日EMA）或65-70美元（突破起点）区域并出现企稳信号（如成交量萎缩、指标修复），可考虑轻仓试多。或者，等待价格放量突破并站稳110美元阻力位后再行跟进。,80.0,85.0,65.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0305-AAOI\2_decision\summary.md
AAOI,2026-03-06,buy_on_pullback,triggered,2026-03-09,93.8,2026-03-30,83.0,stop_loss,21.0,-11.5139,101.14,等待价格回调至关键支撑区域分批介入。重点关注两个区域：1. 92.00-93.80美元（近期震荡区间下沿）。2. 83.00-85.00美元（10日EMA与巨量突破阳线起点重合区域）。,92.0,93.8,83.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0306-AAOI\2_decision\summary.md
AAOI,2026-03-09,hold,skipped,,,,,action_hold,,,95.58,当前不急于建立新仓位。若未来价格能放量突破前高114.63美元，可能意味着整理结束、趋势重启，可考虑转向偏多。若价格能回调至80-85美元关键支撑区域并出现企稳缩量信号，可评估是否出现更好的风险回报比。,80.0,85.0,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0309-AAOI\2_decision\summary.md
AAOI,2026-03-10,buy_on_pullback,triggered,2026-03-13,95.0,2026-03-30,84.0,stop_loss,17.0,-11.5789,110.62,等待价格回调至84.00-95.00美元支撑区间（重点关注84.23美元突破位及10日EMA动态支撑），出现企稳信号后分批参与。,84.0,95.0,84.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0310-AAOI\2_decision\summary.md
AAOI,2026-03-11,hold,skipped,,,,,action_hold,,,120.49,当前不急于建立新仓位。若未来价格能健康回调至关键支撑区（如95-100美元）并出现企稳信号（如缩量、RSI回落至60附近），可考虑转为“择机买入”。若价格能强势整理后放量突破前高127.39美元，也可能提供趋势延续的确认信号。,95.0,100.0,95.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0311-AAOI\2_decision\summary.md
AAOI,2026-03-12,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,127.01,等待价格回调至关键支撑区域分批参与。第一档：110-112美元区间（近期突破位）；第二档：95-99美元区间（强支撑与缺口区域）。需观察回调企稳信号。,110.0,112.0,101.25,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0312-AAOI\2_decision\summary.md
AAOI,2026-03-13,buy_on_pullback,triggered,2026-03-16,95.0,2026-04-07,117.64,window_end,22.0,23.8316,106.19,等待价格回调至80.00-95.00美元关键支撑区间企稳后分批参与。,80.0,95.0,55.51,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0313-AAOI\2_decision\summary.md
AAOI,2026-03-16,buy_on_pullback,triggered,2026-03-20,85.0,2026-03-31,80.0,stop_loss,11.0,-5.8824,96.81,等待股价回调至82.00-85.00美元支撑区间（布林带中轨及前期突破平台附近）出现企稳信号（如缩量、长下影线）后分批轻仓介入。,82.0,85.0,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0316-AAOI\2_decision\summary.md
AAOI,2026-03-17,hold,skipped,,,,,action_hold,,,94.07,当前不急于建立新仓位。若未来价格能放量突破115-129美元阻力区，可考虑趋势跟随；或价格回调至84-86美元关键支撑区域并出现缩量企稳信号（如看涨吞没形态）后，再评估做多机会。,115.0,129.0,84.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0317-AAOI\2_decision\summary.md
AAOI,2026-03-18,hold,skipped,,,,,action_hold,,,86.33,当前不急于建立新仓位。若未来价格放量突破102-106美元阻力区并站稳，可考虑趋势转强；若价格回调至58-60美元区域（50日均线）伴随缩量企稳信号，可评估做多机会。,102.0,106.0,34.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0318-AAOI\2_decision\summary.md
AAOI,2026-03-19,hold,skipped,,,,,action_hold,,,92.63,当前不急于参与。若未来价格能放量突破并站稳110-115美元阻力区，可考虑趋势转强；若回调至60-65美元（50日均线）区域并出现缩量企稳信号，可评估多头机会。,110.0,115.0,60.04,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0319-AAOI\2_decision\summary.md
AAOI,2026-03-20,hold,skipped,,,,,action_hold,,,101.92,当前不急于开仓。若未来价格放量突破116-127美元阻力区，可能意味着整理结束、趋势重启，可考虑转向偏多。若价格跌至85-95美元支撑区并出现缩量企稳、动量指标转强等信号，可评估是否出现更好的风险收益比。,116.0,127.0,85.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0320-AAOI\2_decision\summary.md
