ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
MU,2026-03-02,buy_on_pullback,412.37,412.37美元,回调至400-405美元支撑区域企稳后分批买入。若回调更深，可在373-380美元区域（布林带下轨及前期低点附近）加大仓位。,400.0,405.0,400.0,"['- 价格周线收盘有效跌破50日SMA（当前约365美元，动态上升）。', '- 放量跌破400美元后无反抽，且MACD下穿零轴。', '12. 适合的场景**', '- 看好AI驱动存储器长期需求、能承受高波动的投资者。', '- 认同当前为趋势中继整理，愿意等待回调至关键支撑位再布局的策略。', '13. 不适合的场景**', '- 追求短期追涨、无法接受10%以上回调的短线交易者。', '- 认为地缘政治风险将完全主导未来1-2周走势、要求立即避险的投资者。', '14. 证据摘要**', '- 技术面：长期均线多头排列，关键支撑400-405未破；MACD动量衰减但仍在零轴上方，属趋势中整理特征。', '- 基本面：HBM产能售罄、财报显示盈利强劲复苏，提供核心支撑。', '- 报告基调：技术报告结论为“更适合回调参与”，新闻报告指出长期基本面积极但短期受宏观压制，两者均未转向“减仓/撤离”建议，整体仍偏向“顺势等待更好位置”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round11\reports\MU\0422-2229-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,sell,412.67,412.67美元,（基于已有持仓视角）在反弹至425-430美元阻力区时部分减仓；或设置止损于397美元支撑下方（如收盘价跌破395美元）进行离场。,425.0,430.0,368.0,"['1. 地缘政治风险显著缓和（如达成停火协议），且股价放量强势收复430美元阻力位。', '2. 价格在368-373美元关键支撑区企稳后，伴随成交量放大并连续上涨，重回短期均线之上。', '适合的场景**', '1. 已持有MU多头仓位、需要管理下行风险的投资者。', '2. 认为宏观风险短期内难以缓解、愿意先防守再寻找机会的投资者。', '不适合的场景**', '1. 无持仓且试图左侧抄底的激进交易者。', '2. 仅基于长期基本面看好而完全忽略短期宏观冲击的投资者。', '证据摘要**', '1. **技术面**：价格跌破短期均线（10日EMA），MACD高位死叉后回落，RSI跌破50进入弱势区，显示上涨动能衰竭；价格正在测试近期关键支撑397-401美元，若跌破将下探368-373美元。', '2. **宏观/情绪面**：美伊冲突升级导致市场进入避险模式，油价波动引发通胀担忧，科技股遭系统性抛售；MU单日暴跌近8%，显示短期交易逻辑已切换至风险主导。', '3. **基本面**：虽行业周期上行、公司财务强劲，但未来1-2周这些利好被宏观风险完全压制，无法提供短期支撑。', '4. **报告倾向**：技术报告建议持仓者“部分获利了结或设置跟踪止损”；新闻报告建议短期“谨慎，以观望或对冲为主”。整体指向防守。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round11\reports\MU\0422-2229-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,hold,379.68,379.68美元,当前不急于参与。若未来价格在370-355美元区域出现日线级别企稳信号（如锤头线、晨星组合或RSI底背离），可考虑分批买入；或等待价格放量突破410-415美元阻力区后跟随。,355.0,370.0,350.0,"['1. 收盘价有效跌破350美元（50日均线下方），意味中期趋势转弱。', '2. 价格反弹持续受制于390-400美元区域并再次转弱，显示多头无力反攻。', '适合的场景**', '1. 区间交易者，在370-410美元宽幅区间内高抛低吸（需严格止损）。', '2. 中长期投资者等待更清晰的基本面确认（如下季度财报）或更优风险收益比的位置。', '不适合的场景**', '1. 追求短期趋势突破的追涨杀跌交易。', '2. 无法承受高波动（日波动约±25美元）的保守型投资者。', '证据摘要**', '1. **技术结构**：长期与中期均线仍呈多头排列，但价格跌破短期均线、测试布林带下轨（370.52美元），MACD高位死叉，RSI回落至中性，显示短期动能衰减，处于方向抉择期。', '2. **新闻/宏观**：公司AI内存产品进展积极（256GB DRAM送样、产能售罄），但摩根士丹利调仓、美伊紧张局势推高油价等构成情绪压制，多空叙事拉锯。', '3. **基本面**：财报显示营收同比增48.9%、净利率22.8%、经营现金流强劲，基本面支撑坚实，但行业周期性担忧仍存。', '4. **整体倾向**：报告明确建议“回调参与”“谨慎观望”“等待企稳信号”，正文核心是“等待确认”而非“顺势进攻”或“防守撤离”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round11\reports\MU\0422-2229-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,buy_on_pullback,400.77,400.77美元,回调至373-379美元支撑区间，出现企稳信号（如小时图或日线级别长下影线、缩量、或RSI底背离）后分批买入。,373.0,379.0,363.0,['收盘价有效跌破363美元（即跌破关键支撑区下沿并创调整新低）。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round11\reports\MU\0422-2229-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,hold,397.05,397.05美元,当前不急于建立新仓位。若未来价格在**370-375美元**区域出现缩量企稳、RSI底背离等确认信号，可考虑作为转多信号。若价格放量突破并站稳**405-410美元**阻力区，可视为短期调整结束信号。,370.0,375.0,363.9,['此“观望”状态失效并可能转向“风险主导”的条件是：日线收盘价**有效跌破363.9美元**（2月低点）。此“观望”状态失效并可能转向“趋势延续”的条件是：价格在关键支撑区企稳后，**放量突破430-436美元**的前高阻力区。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round11\reports\MU\0422-2229-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,buy_on_pullback,370.3,370.30美元,等待价格回调至**370-378美元支撑区域**（结合50日SMA及布林带下轨）出现企稳信号（如缩量、小级别看涨形态）后分批介入。,370.0,378.0,360.0,"['1.  价格周线收盘价**有效跌破360美元**（前期重要平台支撑）。', '2.  财报后股价放量跌破上述支撑区域，且反弹无力。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round11\reports\MU\0422-2229-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,buy_on_pullback,389.32,389.32美元,等待价格回调至**370-380美元**区间（测试50日均线及前期低点支撑），出现缩量企稳或看涨反转K线形态时分批参与。,370.0,380.0,357.0,"['1.  日线收盘价**有效跌破357美元**（近期闪崩低点），表明上涨结构破坏。', '2.  在未能触及上述入场区间的情况下，价格反弹但持续受制于**420-425美元**阻力区并转弱，显示上涨动能衰竭。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round11\reports\MU\0422-2229-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,buy_on_pullback,403.11,403.11美元,回调至380-390美元区间时分批买入。,380.0,390.0,367.0,"['收盘价有效跌破367美元（近期闪跌低点附近），意味中期上升结构破坏。', '适合的场景**', '- 相信AI内存需求结构性增长、行业周期上行逻辑的投资者。', '- 能承受高波动、愿意等待回调布局而非追高的交易者。', '- 持仓周期1-3个月，关注财报与行业数据验证。', '不适合的场景**', '- 无法接受单日大幅波动的保守型投资者。', '- 追求短期追涨杀跌、无严格止损纪律的交易者。', '- 认为宏观风险将全面压制科技股基本面的观点。', '证据摘要**', '1. 技术面：长期趋势完好（200日SMA向上），价格守住50日SMA关键支撑（382.98美元），RSI自超卖反弹，报告明确建议“回调布局”。', '2. 基本面：HBM售罄至2026年，季度营收同比增48.8%，净利润85亿美元，现金流强劲。', '3. 新闻面：公司新闻均为正面（HBM售罄、战略合作），宏观逆风存在但未改变核心叙事。', '4. 报告倾向：技术报告结论为“长期牛市背景下的高位整理”，新闻报告结论为“结构性看多”，基本面报告显示“周期上行盈利爆发”。整体逻辑仍偏向“利用回调参与上涨趋势”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round11\reports\MU\0422-2229-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,buy_on_pullback,418.69,418.69美元,等待价格回调至**385.00-400.00美元**区间企稳后分批介入。,385.0,400.0,370.3,"['1. 收盘价有效跌破**370.30美元**（近期强支撑）。', '2. 50日均线（当前385.20美元）拐头向下并失守。', '适合的场景**', '- 能承受较高波动、愿意分批建仓的中期投资者。', '- 看好AI算力与存储周期共振的逻辑，并愿意利用宏观情绪导致的回调布局。', '不适合的场景**', '- 追求短期快速上涨、无法接受高位震荡的短线交易者。', '- 无法容忍宏观事件引发突然下跌的保守型投资者。', '证据摘要**', '1. **技术趋势完好**：价格远高于200日/50日均线，中期上升趋势未破坏；回调后仍守在50日均线关键支撑之上。', '2. **基本面强劲**：营收、盈利、现金流均大幅改善，行业处于上行周期，AI/HBM需求提供结构性成长逻辑。', '3. **宏观情绪压制但未破坏逻辑**：地缘风险导致短期抛售，但新闻分析与基本面报告均指出，宏观冲击属短期噪音，公司自身成长叙事依然坚实。', '4. **报告核心建议一致**：技术报告明确“趋势整体向上”，建议“回调至支撑区介入”；新闻与基本面分析均认为宏观恐慌可能提供更好买点。综合判断，未来1-2周更可能呈现“整理后延续上涨”或“回调后企稳回升”的态势。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round11\reports\MU\0422-2229-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,buy_on_pullback,405.35,405.35美元,- 回调至387-397美元区间（靠近50日SMA）企稳后分批参与。,387.0,397.0,377.0,"['- 收盘价有效跌破377美元（布林带下轨及近期低点支撑）。', '- 财报后股价放量跌破387-390美元支撑区且无法快速收复。', '12. 适合的场景**', '- 能承受高波动、理解半导体周期特性的投资者。', '- 相信AI内存需求长期逻辑，愿意以回调布局应对短期宏观噪音。', '13. 不适合的场景**', '- 风险厌恶型投资者，无法接受财报前及地缘事件导致的剧烈波动。', '- 追求短期追涨交易，不愿等待回调或突破确认的时机。', '14. 证据摘要**', '- 技术趋势：长期（200日SMA上行）与中期（50日SMA上行）趋势完好，价格仍在关键支撑（387-390美元）之上，调整属于高位整理。', '- 基本面：季度营收同比增48.9%，现金流强劲，行业处于价格上行周期，AI需求提供长期动力。', '- 新闻/预期：财报前多家投行上调目标价至470-500美元，显示基本面预期改善；尽管宏观逆风压制，但股价相对抗跌（3月13日逆市上涨）。', '- 整体叙事：报告核心建议是“回调参与”而非“转向防守”，技术结论为“强势格局下的短期调整”，基本面建议“BUY ON WEAKNESS”，均支持趋势延续逻辑。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round11\reports\MU\0422-2229-MU\reports\2026-0313-MU\2_decision\summary.md
