ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
2513.HK,2026-03-02,sell,575.0,575.0港元,（已有持仓视角）*,,,,"['1. 地缘政治局势在未来一周内出现明确且持续的缓和信号（如达成停火协议），同时全球风险资产（原油、VIX）显著回落。', '2. 价格在未来1-2周内不仅未跌破482.0港元支撑，反而放量强势突破并站稳725.0港元历史高点。', '（注：当前环境下，上述失效条件发生的概率较低。）', '12. 适合的场景**', '- 持仓者进行风险敞口管理、执行止损或获利了结。', '- 激进交易者寻求宏观风险驱动下的高波动空头交易机会（需极高风险承受能力）。', '- 作为观察宏观情绪对高贝塔科技股冲击的典型案例。', '13. 不适合的场景**', '- 无持仓者试图抄底或新建多头仓位。', '- 价值投资者或风险厌恶者基于长期基本面进行投资。', '- 期望公司自身基本面新闻能短期内逆转宏观趋势。', '14. 证据摘要**', '1. **技术结构转弱**：天量天价（725港元）后出现量价背离、长上影线，MACD高位拐头，RSI从91.4快速回落至63.2，显示上涨动能衰竭。', '2. **宏观风险主导**：美伊军事冲突急剧升级，引发全球避险模式，原油单日暴涨超12%，直接提升股市风险溢价，对港股科技成长股构成强烈压制。', '3. **基本面无法提供支撑**：公司处于信息真空期，且基本面呈现资不抵债、经营现金流巨额流出、依赖融资输血的严峻状况，无法抵御宏观冲击。', '4. **报告共识偏向防守**：技术报告核心建议为“持仓者部分获利了结”、“潜在买入者禁止追高、等待深度回调”；新闻报告结论为“显著偏空”、“仅适合观察”；基本面报告明确指出“财务破产风险”及“更适合作为阶段性交易机会（当前环境不利）”。多份报告均未建议在当前位置积极做多。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\2513.HK\0423-0028-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,550.0,550.0港元,（已有持仓视角）考虑在**当前价位附近（约550港元）或若有反弹至570-600港元阻力区域**，执行减仓或分批离场，以降低风险敞口。,570.0,600.0,,"['1.  中东地缘政治局势出现明确、快速的缓和信号，且全球市场风险偏好显著回升。', '2.  股价放量强势突破并站稳630-650港元阻力区，同时伴随AI板块整体情绪逆转。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\2513.HK\0423-0028-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,528.0,528.0港元,当前不急于建立新仓位。若未来宏观风险缓和，且价格出现转多信号，可关注两种情况：1) 价格回调至460-485港元支撑区并出现企稳反弹迹象；2) 价格放量突破并站稳560-580港元阻力区，显示短期调整结束。,460.0,485.0,,"['1.  **转多失效**：价格放量跌破400港元关键支撑，且无法快速收回。', '2.  **转空失效**：宏观风险显著缓和，且价格强势突破并站稳600港元上方，显示上涨动能恢复。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\2513.HK\0423-0028-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,510.0,510.0港元,【已有持仓视角】利用任何向578-592港元阻力区域的弱势反弹机会进行减仓。若价格直接跌破500港元关口，应考虑止损离场。,578.0,592.0,,"['1.  股价放量强势回升并站稳10日EMA（当前约522港元）上方，且MACD指标重新转强。', '2.  美伊冲突出现明确、快速的降温信号，全球风险偏好显著修复。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\2513.HK\0423-0028-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,buy_on_pullback,520.0,520.00港元,1. **回调参与**：价格缩量回调至500-510港元区间并出现企稳K线组合（如单针探底、小阳线）后分批买入。,500.0,510.0,500.0,"['1. 日线收盘价明确跌破500港元支撑位。', '2. 价格反弹至560-580港元阻力区后再度转弱，无法突破且成交量萎缩。', '适合的场景**', '- 高风险偏好投资者，能承受极高波动与基本面风险。', '- 作为AI赛道趋势交易工具，博弈技术面趋势延续与宏观情绪修复。', '- 短线波段交易，严守止损纪律。', '不适合的场景**', '- 低风险偏好或价值投资者。', '- 寻求稳定现金流或盈利支撑的长期配置。', '- 无法密切监控盘面、执行严格止损的投资者。', '证据摘要**', '1. **技术趋势完好**：价格远高于50日/200日均线（约338.7港元），长期与中期均线呈多头排列。', '2. **关键支撑未破**：近期低点守住500-510港元平台，RSI从超买区健康回落至60.67。', '3. **宏观政策托底**：“更加积极的财政政策和适度宽松的货币政策”定调，为市场提供流动性预期与风险偏好支撑。', '4. **报告共识偏多**：技术报告明确建议“回调参与”与“突破确认”，主策略并非减仓或撤退；宏观报告指出环境“中性偏积极”。', '5. **基本面风险但非主导**：公司财务结构脆弱、亏损严重，但最新股权融资提供短期现金缓冲，且报告未将未来1-2周核心建议转为“卖出”或“撤离”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\2513.HK\0423-0028-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,532.0,532.0港元,（基于已有持仓视角）考虑减仓、止损或撤离。可利用任何向阻力区（如580-600港元）的反弹进行减仓。,580.0,600.0,,"['1.  宏观层面，中东冲突出现明确、快速的缓和信号，且油价持续回落至100美元/桶以下。', '2.  价格强势放量突破并站稳628-666港元关键阻力区之上，同时MACD重新金叉向上。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\2513.HK\0423-0028-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,buy_on_pullback,575.0,575.0美元,回调至500-520美元支撑区间企稳后参与。,500.0,520.0,480.0,['价格放量跌破480美元支撑位并无法快速收回。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\2513.HK\0423-0028-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,649.0,649.0港元,（基于已有持仓视角）考虑逢反弹减仓或设定止损。可参考：1）若价格反弹至近期阻力区697-725港元附近遇阻，视为减仓机会；2）将止损位设置在短期关键支撑510-520港元平台下沿（如490港元）以下，一旦跌破应果断离场。,697.0,725.0,1.0,"['1.  美伊冲突在1-2周内迅速、明确地缓和，全球风险情绪显著回暖。', '2.  股价放量强势突破并站稳725港元历史前高，且宏观负面新闻被市场完全消化。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\2513.HK\0423-0028-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,609.5,609.5美元,（基于已有持仓视角）利用任何向阻力区（如650-670美元）的反弹进行减仓，降低风险暴露。,650.0,670.0,,"['1.  地缘政治局势出现明确、可信的降温或停火协议，且股价放量突破并站稳708-725美元历史高点区域。', '2.  （此条件概率极低）公司突发重大利好（如远超预期的订单或融资），完全对冲宏观风险并驱动独立上涨。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\2513.HK\0423-0028-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,555.5,555.5港元,（基于已有持仓视角）考虑反弹减仓或设定止损。若价格出现技术性反弹至短期阻力区（如610-628港元）且无法站稳，可作为减仓参考。,610.0,628.0,,"['1.  地缘政治风险出现决定性缓和（如双方达成停火），且全球市场风险偏好快速修复。', '2.  公司发布远超市场预期的重大利好公告，完全对冲宏观负面影响。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\2513.HK\0423-0028-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
