ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AXTI,2026-03-02,hold,37.9,核心参考价格为**37.90美元**，依据为技术分析报告中明确引用的2026-02-27收盘价，该价格作为近期交易和指标计算的基础。,（因建议观望，本项不适用主动入场建议。若未来转为看多，合理的入场方式应为：等待价格回调至29.70-36.00美元支撑区间并出现企稳信号后，再考虑分批轻仓试探。）,29.7,36.0,,"['AI相关需求被下一份财报强力证实，同时公司毛利率显著提升且费用率下降，推动股价放量突破前高（41.19美元）。', '半导体板块情绪及市场风险偏好急剧升温，驱动板块性普涨，带动AXTI无视技术超买而继续强势上行。', '公司宣布获得重大突破性订单或技术进展，实质性改变增长轨迹。']",backtest\output\0420-0111-AXTI\reports\2026-0302-AXTI\2_decision\summary.md
AXTI,2026-03-03,hold,46.32,46.32 美元（核心参考技术报告中 2026-03-02 的收盘价，此为最新可得明确价格）,（当前建议为“保持观望”，默认用户无持仓）**暂不出手**。更优的参与方式是等待上述关键催化因素出现后的右侧确认。具体而言：1) 等待股价向中期均线进行深度技术性回调并出现企稳迹象；或2) 等待地缘政治紧张局势出现明确缓和信号后，市场风险偏好回升。,,,,"['1.  **价格未经历显著回调便直接放量突破前高（47.03美元）：** 若地缘政治风险快速解除或出现未预料的重大公司利好，推动价格强势突破，则“等待回调”的判断失效。', '2.  **地缘政治紧张局势突然且实质性缓和：** 此情况下，压制股价的最大宏观因素移除，可能直接触发强势反弹，使观望错失快速上涨初期阶段。', '3.  **公司发布远超预期的积极季度指引或重大订单：** 基本面出现强劲的个体催化剂，可能使股价无视技术超买和宏观风险，独立走强。']",backtest\output\0420-0111-AXTI\reports\2026-0303-AXTI\2_decision\summary.md
AXTI,2026-03-04,hold,41.76,41.76美元。此价格取自技术分析报告，为2026年3月3日的收盘价，是本次判断的主要市场基准价。,当前建议为“保持观望”，不适合任何形式的入场。未持仓者应耐心等待，直至出现“关键催化因素”中至少两项（尤其是宏观风险缓解与技术面企稳共振）得到确认的信号。,,,,"['价格无视宏观利空，强势放量突破并站稳47美元历史高点上方，开启新的上涨空间。', '公司发布公告，获得某个重大订单或技术突破，足以独立驱动股价脱离当前宏观影响因素。', '地缘政治风险迅速消退，且股价在回调中拒绝深跌，于10日或50日均线处强势反转。']",backtest\output\0420-0111-AXTI\reports\2026-0304-AXTI\2_decision\summary.md
AXTI,2026-03-05,hold,39.13,39.13 美元。依据技术分析报告，此为2026-03-04的收盘价，是本次判断的核心参考价格。,当前建议为“保持观望”，默认用户无持仓。**策略为暂不出手**，需等待两个层面的确认：一是宏观地缘政治风险出现明确缓和迹象；二是股价在关键支撑区域（如35-37美元或29-31美元）出现企稳并伴随积极的技术信号。,35.0,37.0,,"['1.  **宏观风险快速出清：** 地缘政治紧张局势以超出预期的速度缓和，同时AXTI股价无视技术调整需求，强势放量突破前高47美元。', '2.  **公司发布重大利好：** 公司宣布一项显著改变其盈利前景或市场地位的战略举措（如获得超大额订单、突破性技术进展），驱动股价独立于板块和技术面走强。']",backtest\output\0420-0111-AXTI\reports\2026-0305-AXTI\2_decision\summary.md
AXTI,2026-03-06,hold,38.79,38.79 美元（取自技术分析报告提供的 2026-03-05 收盘价基准）,不适用（建议为“保持观望”）。,,,35.0,"['看涨失效**：股价放量跌破35美元关键支撑并无法快速收回，同时MACD下穿零轴，技术结构转弱。', '**看跌失效**：股价在35-36美元支撑区明显缩量止跌，同时伴随地缘政治局势快速缓和的明确新闻，推动股价带量重返短期均线之上。']",backtest\output\0420-0111-AXTI\reports\2026-0306-AXTI\2_decision\summary.md
AXTI,2026-03-09,hold,32.37,32.37美元。依据为技术分析报告明确引用的2026-03-06收盘价。,当前判断为“保持观望”，无明确入场建议。若未来转为偏多，必须看到“价格在29-33美元支撑带内出现明确日线级别企稳K线组合”与“地缘政治或行业政策风险出现至少阶段性缓和信号”两者之一得到确认，方可考虑小仓位试探。,29.0,33.0,,"['股价放量强势突破并站稳41-42美元（前期次要阻力区），显示调整提前结束、新升浪开启。', '公司宣布获得重大订单或技术突破，独立于宏观面驱动股价。', '宏观风险突然系统性解除（如地缘冲突快速平息），导致风险偏好急速回暖。']",backtest\output\0420-0111-AXTI\reports\2026-0309-AXTI\2_decision\summary.md
AXTI,2026-03-10,hold,38.56,38.56美元。依据市场报告中的“分析基准信息”，此为2026-03-09的收盘价。,用户当前无持仓，**暂不出手**。应等待以下条件之一出现后再评估：1) 宏观风险（美伊局势）出现确定性缓和；2) 股价回调至32-35美元强支撑区域并出现企稳信号；3) 公司发布超预期的基本面改善信号。,32.0,35.0,31.55,"['股价放量突破47.03美元前高，确认新一轮上升趋势启动。', '宏观风险迅速消退（如美伊达成协议），同时公司发布强劲业绩指引，形成戴维斯双击。', '股价有效跌破31.55美元关键支撑，确认短期头部成立，下行空间打开。']",backtest\output\0420-0111-AXTI\reports\2026-0310-AXTI\2_decision\summary.md
AXTI,2026-03-11,hold,44.3,44.30美元。依据技术分析报告，此为2026-03-10的收盘价，是本次判断的核心参考价格。,（因建议观望，无主动入场动作）若未来市场情绪与基本面出现明确好转，可考虑在股价放量突破47.03美元后跟随，或等待回调至38.50-40.00美元支撑区并出现企稳信号后再分批参与。当前不适合直接出手。,38.5,40.0,36.5,"['股价强势放量突破47.03美元阻力，同时半导体板块整体企稳反弹，且无新的重大行业利空。', '公司发布下一季度业绩预告，显示盈利能力和现金流出现超预期的大幅改善。', '股价放量跌破36.50美元关键技术支撑，且基本面出现加速恶化迹象，则观望应转为更谨慎的撤离。']",backtest\output\0420-0111-AXTI\reports\2026-0311-AXTI\2_decision\summary.md
AXTI,2026-03-12,hold,47.36,47.36美元。依据为技术分析报告中明确给出的2026-03-11收盘价。,建议“保持观望”，故当前不适合建立新仓位。潜在参与者应**耐心等待**，优先观察价格能否向36.5-41美元支撑区域进行健康回调并企稳，同时需等待宏观政策不确定性下降或基本面出现改善苗头。,36.5,41.0,,"['美国半导体贸易相关政策正式出台，且内容被市场解读为“利空出尽”或影响有限。', '股价拒绝深度回调，在41美元上方强势整理后，伴随成交量温和放大，有效突破并站稳48-52美元阻力区。', '公司提前发布重大订单或业绩预告，显示营收和盈利趋势明确向好。']",backtest\output\0420-0111-AXTI\reports\2026-0312-AXTI\2_decision\summary.md
AXTI,2026-03-13,hold,46.73,46.73美元（取自市场报告明确指出的核心参考价格——2026-03-12收盘价）。,若未来市场环境转向偏多，应等待价格回调至关键支撑区（如41.65-44.38美元或38.56美元附近）并出现缩量企稳信号后，再考虑分批介入。当前不满足任何进取型入场条件。,41.65,44.38,38.56,"['地缘政治风险显著缓和，同时AXTI股价放量突破50.97美元阻力，可能意味着宏观与技术面压制同步解除，转向机会主导。', '公司发布下季度财报，毛利率显著改善（如提升至20%以上）且费用率明显下降，证实基本面反转开始。', '股价收盘有效跌破38.56美元关键支撑，表明技术调整加深，短期风险全面占优，当前观望判断需转向防御。']",backtest\output\0420-0111-AXTI\reports\2026-0313-AXTI\2_decision\summary.md
