ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
2513.HK,2026-03-02,sell,skipped,,,,,action_sell_no_position,,,575.0,（基于已有持仓视角）利用股价向600港元附近或更高阻力（670-700港元）的反弹，进行减仓或止损。剩余仓位可设置明确止损于480港元（近期关键低点支撑）下方。,670.0,700.0,670.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,skipped,,,,,action_sell_no_position,,,550.0,不提供新买入计划。持仓者应考虑在550港元附近或反弹至600-630港元阻力区域减仓/止盈；剩余仓位以收盘价有效跌破525港元（10日EMA）作为进一步止损信号。,600.0,630.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,skipped,,,,,action_hold,,,528.0,当前不急于参与。未来若转为看多，需满足以下条件之一：,,,402.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,skipped,,,,,action_sell_no_position,,,510.0,（基于已有持仓视角）,,,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,skipped,,,,,action_hold,,,520.0,当前不急于参与。若未来转为做多，需满足以下条件之一：,,,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,hold,skipped,,,,,action_hold,,,532.0,当前不急于参与。未来若转向做多，需同时满足：1) 宏观恐慌情绪缓和（如油价显著回落）；2) 股价在500-520港元支撑区间出现缩量企稳形态（如十字星、看涨吞没）。满足条件后可考虑分批建仓。,500.0,520.0,500.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,skipped,,,,,action_hold,,,575.0,当前不急于参与。若未来价格**放量突破625美元**，可考虑右侧跟进；或**回调至500-520美元区间并出现企稳信号（如小时图收盘站稳510、量缩后再度放量阳线）**，可考虑轻仓试多。在此之前保持观望。,500.0,520.0,480.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,skipped,,,,,action_sell_no_position,,,649.0,（基于已有持仓视角）,,,510.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,skipped,,,,,action_sell_no_position,,,609.5,（已有持仓视角）,,,510.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,skipped,,,,,action_sell_no_position,,,555.5,（基于已有持仓视角）,,,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
2513.HK,2026-03-16,hold,skipped,,,,,action_hold,,,530.0,当前不急于参与。若未来价格在500-510港元区间出现缩量企稳、日线收阳并收复510港元，可考虑轻仓试多；或等待放量突破565-582港元阻力区后跟进。,500.0,510.0,425.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0316-2513HK\2_decision\summary.md
2513.HK,2026-03-17,hold,skipped,,,,,action_hold,,,605.0,当前不急于参与。若未来状态切换，需观察以下信号：,,,560.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0317-2513HK\2_decision\summary.md
2513.HK,2026-03-18,hold,skipped,,,,,action_hold,,,621.5,当前不急于参与。若未来价格回调至550-560美元支撑区间并出现企稳信号（如日线收盘站稳、成交量萎缩后再次放大），可考虑分批介入；或等待放量突破697-708美元阻力后跟进。,550.0,560.0,550.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0318-2513HK\2_decision\summary.md
2513.HK,2026-03-19,hold,skipped,,,,,action_hold,,,742.5,当前不急于参与。若未来价格回调至 620-600 美元区域并出现缩量企稳、收复短期均线等信号，可考虑分批买入；或放量突破 765.0 美元前高后跟随。,600.0,620.0,555.5,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0319-2513HK\2_decision\summary.md
2513.HK,2026-03-20,hold,skipped,,,,,action_hold,,,659.0,当前不急于参与。若未来转为“趋势延续”，需满足：股价回调至560-575港元区间并出现企稳信号（如小时图级别止跌阳线、成交量萎缩），或放量突破765.0港元前高。,560.0,575.0,560.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0320-2513HK\2_decision\summary.md
2513.HK,2026-03-23,hold,skipped,,,,,action_hold,,,630.5,当前不急于参与。未来若转向趋势延续，需满足以下条件之一：,,,600.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0323-2513HK\2_decision\summary.md
2513.HK,2026-03-24,hold,skipped,,,,,action_hold,,,590.0,当前不提供入场计划。若未来价格在555-570美元区间出现明确企稳信号（如小时图级别连续两日收盘站稳570美元上方，且成交量萎缩后再度放大），可考虑轻仓试多。若放量突破640-650美元（收复10日EMA并扭转短期结构），则可视为短期调整结束的信号。,555.0,570.0,550.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0324-2513HK\2_decision\summary.md
2513.HK,2026-03-25,hold,skipped,,,,,action_hold,,,655.0,当前不急于参与。若未来价格出现以下信号之一，可重新评估：,,,646.1,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0325-2513HK\2_decision\summary.md
2513.HK,2026-03-26,buy_on_pullback,triggered,2026-03-27,655.0,2026-04-02,779.0,window_end,6.0,18.9313,760.0,回调至 **650-655美元** 区间（10日EMA与结构支撑）企稳后分批参与。若放量突破 **765.0美元** 可轻仓追多。,650.0,655.0,590.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0326-2513HK\2_decision\summary.md
2513.HK,2026-03-27,hold,skipped,,,,,action_hold,,,684.0,当前不急于参与。若未来价格回调至600-650美元支撑区间并出现企稳信号（如小时图缩量、RSI底背离），可考虑分批轻仓介入。若价格放量突破760-765美元阻力区并站稳，则表明短期调整结束，可考虑跟进。,600.0,650.0,600.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0327-2513HK\2_decision\summary.md
2513.HK,2026-03-30,hold,skipped,,,,,action_hold,,,668.0,当前不急于参与。若未来价格回调至630-620区域并出现缩量企稳或收复短期均线，可考虑轻仓试探；若放量突破790前高，可视为趋势重启信号。,620.0,630.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0330-2513HK\2_decision\summary.md
2513.HK,2026-03-31,hold,skipped,,,,,action_hold,,,733.5,当前不急于参与。若未来转为“趋势延续”，潜在入场条件为：价格回调至668-659美元区间并出现小时图级别企稳（如连续两日收盘高于670美元且成交量萎缩后再次放大）。,659.0,668.0,600.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0331-2513HK\2_decision\summary.md
2513.HK,2026-04-01,buy_on_pullback,expired,,,,,entry_not_triggered,,,693.5,等待价格回调至 **650-620港元** 区间，并出现企稳信号（如缩量、下影线、30分钟图结构底背离）后分批介入。,620.0,650.0,650.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0401-2513HK\2_decision\summary.md
2513.HK,2026-04-02,sell,no_data,,,,,no_future_bars,,,915.0,（基于已有持仓视角）,,,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\2513.HK\0421-2236-2513HK\reports\2026-0402-2513HK\2_decision\summary.md
