ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
AAOI,2026-03-02,hold,skipped,,,,,action_hold,,,84.23,当前不建立新仓位。若未来价格能健康回调至关键支撑区（如53-65美元区间）并出现企稳迹象（如成交量收缩、RSI从超买区回落），可重新评估转多机会。若价格放量突破前高84.31美元并站稳，可能意味着趋势强势延续，也可作为转多观察信号。,53.0,65.0,53.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\AAOI\0423-0028-AAOI\reports\2026-0302-AAOI\2_decision\summary.md
AAOI,2026-03-03,hold,skipped,,,,,action_hold,,,102.51,当前不急于参与。若未来价格能出现深度回调（例如至56-70美元强支撑区域）并伴随波动率收敛、RSI回落至中性区域后企稳，可重新评估多头机会。若价格能放量突破110美元历史高点并站稳，则表明强势延续，但当前追高风险极高。,56.0,70.0,44.18,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\AAOI\0423-0028-AAOI\reports\2026-0303-AAOI\2_decision\summary.md
AAOI,2026-03-04,buy_on_pullback,expired,,,,,entry_not_triggered,,,95.34,回调至84.2美元（跳空缺口支撑）附近企稳后分批参与，或更深回调至76.1美元（10日EMA）附近并出现缩量企稳信号时介入。,,,65.57,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\AAOI\0423-0028-AAOI\reports\2026-0304-AAOI\2_decision\summary.md
AAOI,2026-03-05,hold,skipped,,,,,action_hold,,,99.71,当前不急于参与。未来若转多，需观察价格在80-85美元（回踩10日EMA）或65-70美元（回踩突破起点）区域出现缩量企稳信号。未来若转空，需观察价格放量跌破92美元支撑。,80.0,85.0,65.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\AAOI\0423-0028-AAOI\reports\2026-0305-AAOI\2_decision\summary.md
AAOI,2026-03-06,buy_on_pullback,triggered,2026-03-09,93.8,2026-03-30,83.0,stop_loss,21.0,-11.5139,101.14,回调至92.00-93.80美元（近期震荡区间下沿）或83.00-85.00美元（10日EMA与突破缺口区域）企稳后分批参与。,92.0,93.8,83.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\AAOI\0423-0028-AAOI\reports\2026-0306-AAOI\2_decision\summary.md
AAOI,2026-03-09,hold,skipped,,,,,action_hold,,,95.58,当前不急于参与。未来若转多，需观察价格能否在80-85美元关键支撑区域缩量企稳，并伴随波动率下降和RSI回落至健康区间（如60以下）后再度走强。或者，等待价格放量突破前高114.63美元并站稳，确认新的上涨波段开启。,80.0,85.0,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\AAOI\0423-0028-AAOI\reports\2026-0309-AAOI\2_decision\summary.md
AAOI,2026-03-10,buy_on_pullback,triggered,2026-03-13,95.0,2026-03-30,84.0,stop_loss,17.0,-11.5789,110.62,等待价格回调至84-95美元支撑区间（重点关注84.23美元突破位、10日EMA及成交密集区上沿），出现缩量企稳信号后分批买入。,84.0,95.0,84.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\AAOI\0423-0028-AAOI\reports\2026-0310-AAOI\2_decision\summary.md
AAOI,2026-03-11,buy_on_pullback,triggered,2026-03-12,105.0,2026-03-13,95.0,stop_loss,1.0,-9.5238,120.49,回调至95.00-105.00美元支撑区域（包含10日EMA及前期密集成交区），出现缩量企稳或指标（如RSI回落至60附近）修复信号后分批轻仓买入。,95.0,105.0,95.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\AAOI\0423-0028-AAOI\reports\2026-0311-AAOI\2_decision\summary.md
AAOI,2026-03-12,buy_on_pullback,triggered,2026-03-24,110.0,2026-04-07,117.64,window_end,14.0,6.9455,127.01,等待价格回调至关键支撑区域分批参与。第一档：110-112美元区间（近期突破位）；第二档：95-99美元区间（强支撑与缺口区域）。避免在127美元上方追高。,110.0,112.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\AAOI\0423-0028-AAOI\reports\2026-0312-AAOI\2_decision\summary.md
AAOI,2026-03-13,buy_on_pullback,triggered,2026-03-16,95.0,2026-04-07,117.64,window_end,22.0,23.8316,106.19,等待价格回调至80.00-95.00美元关键支撑区间（涵盖50日均线上方、前期缺口上沿及密集成交区）出现企稳信号（如缩量、小K线、RSI在50附近获得支撑）后，分批买入。,80.0,95.0,55.51,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round15\reports\AAOI\0423-0028-AAOI\reports\2026-0313-AAOI\2_decision\summary.md
