ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
2513.HK,2026-03-02,sell,skipped,,,,,action_sell_no_position,,,575.0,不提供新买入计划。对于已有持仓，建议利用任何向阻力区（如670-700港元）的反弹进行减仓或离场。,670.0,700.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,hold,skipped,,,,,action_hold,,,550.0,当前不急于参与。若未来价格放量突破并站稳630-650港元阻力区，可考虑趋势延续的买入机会。或等待价格深度回调至480-520港元支撑区间并出现企稳信号后再评估。,630.0,650.0,470.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,skipped,,,,,action_hold,,,528.0,当前不急于参与。若未来价格能回调至402-430港元强支撑区域并出现企稳反弹信号，可考虑分批布局。或等待宏观风险缓和、价格放量突破并站稳560-580港元阻力区后，再评估顺势参与机会。,402.0,430.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,skipped,,,,,action_sell_no_position,,,510.0,对于已有持仓者，利用任何向578-592港元阻力区域的反弹机会减仓；或设置紧密止损于495港元下方。,578.0,592.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,skipped,,,,,action_hold,,,520.0,当前不急于开仓。若未来价格放量站稳560港元（突破近期震荡区间上沿且10日EMA转升），可考虑转向偏多。若价格在500-510港元支撑带出现明确缩量企稳的K线组合，也可作为潜在转多观察点。,500.0,510.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,hold,skipped,,,,,action_hold,,,532.0,当前不急于参与。若未来转多，需观察：1. 宏观风险缓和（如油价稳定回落）且股价在500-510港元支撑带企稳后，可考虑分批买入。2. 或股价带量突破628-666港元阻力区后，再行跟进。,500.0,510.0,480.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,buy_on_pullback,triggered,2026-03-13,520.0,2026-03-16,545.0,sell_signal,3.0,4.8077,575.0,等待价格回调至500-520美元支撑区间企稳后轻仓试多；或价格放量突破625美元后右侧跟进。,500.0,520.0,480.0,1,2026-03-13,sell,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,hold,skipped,,,,,action_hold,,,649.0,当前不急于参与。若未来转多，需满足：宏观风险缓和（如冲突降级）且股价在510-520港元关键支撑区企稳并放量。若未来转空，触发条件为股价放量跌破490-500港元支撑平台下沿。,510.0,520.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,hold,skipped,,,,,action_hold,,,609.5,当前不急于参与。若转向偏多，需等待：1. 地缘风险出现明确缓和信号，且股价在560-575美元支撑带企稳反弹。若转向偏空，触发条件为：股价放量跌破510-520美元支撑区。,560.0,575.0,510.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,triggered_exit,2026-03-13,520.0,2026-03-16,545.0,closed_position_fifo,3.0,,555.5,不提供新买入计划。对于已有持仓，建议利用任何向技术阻力位（如610-628港元区间）的反弹进行减仓，以控制风险敞口。,610.0,628.0,1.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
2513.HK,2026-03-16,buy_on_pullback,expired,,,,,entry_not_triggered,,,530.0,回调至510-530美元区间企稳后分批参与；或更稳健地等待500美元整数关口附近企稳信号。,510.0,530.0,500.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0316-2513HK\2_decision\summary.md
2513.HK,2026-03-17,hold,skipped,,,,,action_hold,,,605.0,当前不急于参与。若未来价格放量突破725港元，可考虑回调时介入；或若价格回调至560-575港元区间并出现企稳信号，可轻仓试探。两者均需后续明确信号。,560.0,575.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0317-2513HK\2_decision\summary.md
2513.HK,2026-03-18,buy_on_pullback,expired,,,,,entry_not_triggered,,,621.5,等待价格回调至550-560美元强支撑区间并出现企稳信号（如K线企稳形态、成交量萎缩后再次放大）时分批买入。,550.0,560.0,550.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0318-2513HK\2_decision\summary.md
2513.HK,2026-03-19,buy_on_pullback,triggered,2026-03-20,620.0,2026-04-22,986.0,window_end,33.0,59.0323,742.5,等待价格回调至关键支撑区域分批参与。重点关注两个区间：1）620-600美元区域（测试10日EMA及近期低点）；2）560-555美元区域（中期强支撑平台）。,600.0,620.0,555.5,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0319-2513HK\2_decision\summary.md
