sequence,ticker,trade_date,team_id,llm_model,selected_analysts,trace_dir,source_report_dir,report_dir,decision_path,llm_calls,tool_calls,tokens_in,tokens_out,executive_summary
1,2513.HK,2026-03-02,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0302-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0302-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0302-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-02
截面日期：2026-02-27
截面价格：575.0港元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：已破坏
风险状态：风险主导
趋势判断：风险主导
建议行动：建议卖出
1-2周核心判断：未来1-2周方向明显偏空/防守。技术面显示史诗级暴涨后上涨动能衰竭、结构出现裂痕且价格与均线存在巨大乖离，而宏观层面突发的地缘政治“黑天鹅”事件引发全球避险模式，将显著提升风险溢价并压制港股科技股估值。公司自身处于新闻真空期且基本面存在严重流动性风险，无法对冲宏观冲击。未来1-2周更可能延续高位震荡回落或向关键支撑深幅调整，防守需求占绝对主导。
执行摘要：技术上涨结构已破坏，叠加突发宏观风险事件主导市场情绪，未来1-2周下行风险显著。建议持仓者以防守为主，利用反弹减仓。
关键催化因素：无正面催化。潜在正面变化需等待地缘政治局势明确缓和信号。
关键风险：1. 美伊军事冲突持续或升级，导致全球风险偏好持续受压；2. 技术面存在巨大乖离修复与动量衰竭后的深幅调整压力；3. 公司基本面资不抵债，存在严重流动性风险与衍生金融负债风险。
入场方式：已有持仓者，考虑在反弹至阻力区（如670-700港元）时部分获利了结；剩余仓位可设置动态止盈于10日EMA（约524.5港元）附近，若有效跌破应进一步减仓。
失效条件：收盘价强势突破并站稳历史前高725港元，且宏观地缘政治风险出现决定性缓和信号（如达成停火），同时成交量显著放大。
适合的场景：适合高风险偏好、擅长事件驱动和波段交易的持仓者执行减仓或止损纪律。
不适合的场景：不适合寻求基本面稳健的价值投资者、风险厌恶者以及试图抄底的新建仓投资者。
证据摘要：1. 技术面：价格天量冲高725港元后回落，呈现量价背离；MACD高位钝化拐头，RSI自超买区快速下滑；短期均线走平，上涨动能衰竭。2. 宏观面：美伊军事冲突急剧升级，引发全球避险情绪，原油黄金暴涨，利空港股科技成长股风险溢价。3. 基本面：公司处于战略性巨额亏损状态，净流动资产为巨额负数，资不抵债，生存依赖持续融资，无法提供支撑。4. 报告建议：技术报告核心建议为“防守和等待”，严禁追高；新闻报告结论为“显著偏空”，建议极度谨慎或观望；基本面报告建议已持仓者严格控制风险。"
2,2513.HK,2026-03-03,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0303-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0303-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0303-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-03
截面日期：2026-03-02
截面价格：550.0港元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面处于暴涨后的高位剧烈震荡消化期，MACD顶背离显示动量衰减，价格在关键支撑（525-540港元）与阻力（600-630港元）间拉锯。同时，宏观地缘政治风险（中东冲突）主导市场风险偏好，对港股科技股构成系统性压力，完全压制了微弱的公司层面信息。多空因素（技术整固需求 vs. 宏观避险情绪）互相抵消，未来1-2周最可能呈现区间震荡格局，缺乏明确的单边方向。
执行摘要：技术趋势长期向上但短期进入高波动整理，动量衰减；宏观地缘风险成为主导市场的系统性压力。公司处于信息静默期且基本面脆弱。多空力量在关键技术位附近拉锯，未来1-2周方向不明，最合理的做法是暂时不押方向。
关键催化因素：1. 宏观地缘政治局势意外快速缓和，推动全球风险偏好修复。2. 价格放量突破630-650港元阻力区，确认整理结束并开启新一轮升势。3. 公司发布重大业务进展或融资利好。
关键风险：1. 中东地缘冲突持续或升级，导致风险溢价持续高企，引发市场进一步避险抛售。2. 价格有效跌破480-520港元关键支撑区域，技术结构破坏，开启深度调整。3. 公司层面出现融资受阻或衍生金融负债相关负面消息。
入场方式：当前不急于建立新仓位。若未来转多，需满足以下条件之一：1) 宏观风险缓和，且价格在480-520港元支撑带企稳后反弹；2) 价格放量突破并站稳630-650港元区间。若未来转空，触发条件为价格收盘价有效跌破470-480港元支撑。
失效条件：本“观望”判断的失效条件为：1) 价格放量突破630-650港元区间，趋势延续逻辑占优；2) 价格收盘价有效跌破470-480港元支撑，风险主导逻辑占优。
适合的场景：适合风险厌恶型、或等待更明确信号（宏观或技术）的投资者。适合在宏观事件驱动型市场中采取防御性策略的投资者。
不适合的场景：不适合寻求短期明确方向并进行趋势跟踪的投资者。不适合试图在极端波动和宏观不确定性中精准抄底或逃顶的短线交易者。
证据摘要：1. 技术面：价格自历史高点725港元回落，处于高位宽幅震荡（482-725港元），MACD顶背离，RSI自超买区回落，显示短期动量衰减，但关键支撑525-540港元尚未有效跌破。2. 宏观面：中东地缘冲突升级主导全球市场避险情绪，对港股科技股构成系统性抛压，此因素强度压倒公司层面信息。3. 基本面：公司处于上市后信息静默期，财务呈现战略性亏损、资不抵债且现金流依赖融资，短期内无法提供支撑。4. 报告建议：技术报告核心建议是“回调参与或突破后介入”，而非追高或立即做空；新闻报告结论为“中性偏空”，建议观望和避险；基本面报告不建议新建仓。综合来看，多空因素拉锯，方向不明。"
3,2513.HK,2026-03-04,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0304-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0304-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0304-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-04
截面日期：2026-03-03
截面价格：528.0港元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面处于大涨后的高波动消化期，短期动能衰竭，关键支撑尚未确认；宏观面受地缘冲突压制，构成显著风险；公司层面缺乏近期催化剂。多空因素拉锯，价格更可能呈现区间震荡，而非明确的趋势性方向。
执行摘要：技术面显示长期趋势未坏，但短期进入高波动整理，MACD顶背离且价格跌破短期均线。宏观地缘风险加剧，压制市场风险偏好。公司自身处于新闻静默期。综合来看，未来1-2周最合理的做法是等待价格在关键支撑区域企稳或宏观局势明朗，当前不急于押注方向。
关键催化因素：1) 价格在402-460港元关键支撑区域获得强力买盘支撑并企稳；2) 两会释放超预期的AI产业支持政策；3) 地缘政治局势意外缓和，全球风险偏好回升。
关键风险：1) 美伊地缘冲突扩大化与持久化，持续压制港股流动性及成长股估值；2) 价格放量跌破402港元关键支撑，导致技术结构破坏；3) 公司层面持续“静默”，缺乏基本面更新以对冲宏观风险。
入场方式：当前不急于参与。若未来价格回调至402-430港元强支撑区域并出现企稳反弹信号，可考虑分批布局。或等待价格放量突破并站稳560-580港元阻力区，且短期均线重新形成多头排列后，再行跟进。
失效条件：1) 价格放量跌破402港元支撑区域且无法快速收回，视为技术结构破坏；2) 地缘冲突显著恶化，导致市场出现系统性恐慌抛售。
适合的场景：1) 擅长区间震荡交易、能严格止损的短线交易者；2) 对AI长期前景乐观、愿意以极小仓位在极端低位布局的左侧投资者。
不适合的场景：1) 追求趋势明确、厌恶高波动的趋势跟踪者；2) 风险承受能力低、无法忍受大幅回撤的保守型投资者；3) 希望基于强劲公司催化进行交易的投资者。
证据摘要：1) 技术面：价格自高点回落超27%，MACD顶背离，RSI从超买区冷却，ATR极高显示高波动环境，短期趋势走平，但长期均线仍向上。2) 宏观面：美伊军事冲突升级，显著提升避险情绪，压制成长股风险偏好。3) 公司面：无直接运营或财务新闻，处于信息真空期。4) 综合建议：技术报告建议“等待回调，谨慎参与”，新闻报告建议“短期以观望为主”，基本面报告建议新投资者“暂不建仓”。"
4,2513.HK,2026-03-05,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0305-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0305-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0305-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-05
截面日期：2026-03-04
截面价格：510.0港元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：已破坏
风险状态：风险主导
趋势判断：风险主导
建议行动：建议卖出
1-2周核心判断：未来1-2周股价更可能以下行或防守为主。技术面短期趋势已破坏，价格跌破短期均线，动量衰竭，且处于极端高波动环境。宏观层面地缘政治风险急剧升温，主导市场情绪，公司自身处于催化真空期。综合来看，负面因素已占上风，防守需求明确。
执行摘要：技术结构转弱，宏观风险主导，建议持仓者减仓或止损，新投资者应回避。
关键催化因素：无积极短期催化剂。长期潜在催化剂包括公司首份财报、重大业务进展或地缘风险缓和。
关键风险：地缘政治冲突升级导致全球风险资产抛售；技术面关键支撑（500港元、482港元）失守可能引发加速下跌；公司基本面依赖融资，现金流消耗巨大。
入场方式：对于已有持仓，建议利用任何向578-592港元阻力区域的反弹进行减仓，或设置紧密止损于495港元下方。
失效条件：价格放量强势回升并站稳10日EMA（当前约522港元）上方，且宏观地缘风险出现明确缓和信号。
适合的场景：高风险偏好投资者进行波段做空交易（需结合严格风控）；持仓者执行风险管理。
不适合的场景：基于长期价值或反转逻辑进行抄底；新投资者建立多头仓位。
证据摘要：技术报告指出短期趋势破坏（跌破10日EMA）、动量衰竭（MACD、RSI回落）、波动率极高（ATR达80.62）。新闻报告强调宏观地缘风险（美伊冲突）是主导因素，公司无积极催化剂。基本面报告揭示公司生存依赖融资，财务风险极高。三份报告结论均偏向防御。"
5,2513.HK,2026-03-06,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0306-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0306-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0306-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-06
截面日期：2026-03-05
截面价格：520.0港元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。股价在经历极端上涨后处于高位消化阶段，技术面呈现长期趋势完好但短期动能衰减、高波动拉锯的特征。宏观政策环境提供托底支撑，但缺乏公司特异性催化剂，且基本面存在极高的财务风险。多空因素相互抵消，价格更可能在关键支撑（500-510港元）与阻力（560-575港元）之间震荡，以等待更明确的企稳或破位信号。
执行摘要：技术结构处于高位整理，关键支撑未破但上涨动能衰竭。宏观政策偏暖但无公司催化，基本面风险极高。综合多空因素，未来1-2周最合理的做法是不押方向，等待价格走出当前震荡区间或出现新的催化。
关键催化因素：1. 价格在500-510港元关键支撑带附近出现缩量企稳并伴随强势反弹。2. 放量突破并站稳560港元阻力区及10日EMA之上。3. 宏观层面出台超预期的具体财政或货币政策工具，显著提振市场风险偏好。
关键风险：1. 日线收盘价明确跌破500港元关键支撑，可能引发更深幅度的技术性抛售。2. 公司极高的财务风险（资不抵债、现金流断裂风险）被市场重新定价。3. 宏观政策利好出尽或落实不及预期，导致市场情绪逆转。
入场方式：当前不急于参与。若未来价格在500-510港元支撑区出现明确的缩量止跌与阳线反弹确认，可考虑轻仓试多。或等待价格放量突破560港元并站稳后，再寻求右侧参与机会。
失效条件：对于潜在的做多机会，主要失效条件为日线收盘价跌破500港元支撑位。
适合的场景：适合能够承受极高波动、擅长区间交易且纪律严明的短线交易者；或作为宏观Beta交易的一部分进行极小仓位配置。
不适合的场景：不适合风险厌恶型投资者、价值投资者、寻求稳定收益的长期配置者，以及无法严格执行止损的投资者。
证据摘要：1. 技术面：价格远高于长中期均线，长期趋势结构完好，但短期价格略低于10日EMA，MACD连续下降，RSI从超买区回落，显示上涨动能衰减。ATR处于历史高位，波动极大。价格在500-510港元关键支撑上方震荡。2. 新闻面：缺乏公司特异性催化，宏观政策定调积极（更加积极的财政和适度宽松的货币政策），构成整体市场托底，但驱动个股的力度不足。3. 基本面：公司处于成长期，营收已产生但规模较小，因巨额研发投入导致深度亏损，且资产负债表严重恶化（资不抵债），现金流高度依赖融资，财务风险极高。"
6,2513.HK,2026-03-09,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0309-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0309-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0309-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-09
截面日期：2026-03-06
截面价格：532.0港元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面呈现高位震荡整固，关键支撑（500-510港元）与阻力（628-666港元）明确，但动量背离且波动率高。宏观层面地缘政治危机引发系统性风险厌恶情绪，构成重大外部压力，而公司基本面信息缺失且财务风险极高。多空因素（技术支撑与宏观风险）相互抵消，缺乏明确的短期驱动偏向任何一方。
执行摘要：技术结构显示长期趋势未坏但短期动能停滞，处于消化前期涨幅阶段；宏观地缘危机构成压倒性负面背景；公司基本面无法提供对冲。多空力量在关键价格区间内拉锯，未来1-2周更可能延续宽幅震荡，方向不明。
关键催化因素：1. 地缘政治局势意外缓和与油价大幅回落，可能引发全球风险资产反弹。2. 公司发布重大融资进展或远超预期的业务利好。
关键风险：1. 地缘政治危机升级或持续，导致全球风险厌恶情绪加剧。2. 股价收盘有效跌破480-500港元关键支撑区，技术结构破坏引发更深调整。3. 公司极高的财务风险（资不抵债、现金流持续巨量流出）在宏观逆风下被重新定价。
入场方式：当前不急于建立新仓位。若未来转向偏多，需同时满足：1. 宏观风险缓和（如油价显著回落）；2. 股价在500-520港元支撑带出现缩量企稳信号；或放量突破628-666港元阻力区。
失效条件：1. 收盘价有效跌破480-500港元支撑区。2. 地缘政治危机显著恶化，引发市场系统性崩跌。
适合的场景：能够承受极高波动、擅长区间交易并紧密跟踪全球宏观事件与油价走势的交易者。
不适合的场景：寻求稳健收益、无法承受本金大幅损失或无法实时跟踪地缘政治局势的投资者。
证据摘要：1. 技术面：价格高于所有主要均线，长期趋势完整，但MACD顶背离、RSI回落、价格自高点回撤超26%，短期动能边际走弱，处于500-660港元宽幅区间内。2. 宏观面：中东军事冲突升级，油价暴涨，引发全球性风险厌恶情绪，构成系统性利空。3. 基本面：公司信息真空，财务结构极度脆弱（资不抵债、经营现金流巨幅流出），无法提供基本面支撑或对冲宏观风险。"
7,2513.HK,2026-03-10,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0310-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0310-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0310-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-10
截面日期：2026-03-09
截面价格：575.0美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：完整
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管短期处于高位震荡且波动剧烈，但长中期上升趋势结构完整，关键支撑位（500-510，480-482）多次测试有效，且报告核心建议是“回调参与”而非转向防守。在缺乏公司催化剂的背景下，技术结构与顺势参与建议支持趋势延续的判断。
执行摘要：标的处于史诗级上涨后的高位震荡整固阶段。长期与中期趋势强劲，关键支撑经受测试，但短期动量衰减、波动率极高。核心策略为等待回调至关键支撑区间企稳后参与，而非追高。
关键催化因素：技术面关键支撑位企稳后的反弹；放量突破625-672.5阻力区可能开启向725前高的行情；宏观层面“十五五”政策若与公司业务契合可能提供板块情绪支撑。
关键风险：极端波动风险（ATR处于历史高位）；动量衰减风险（MACD高位回落，潜在顶背离）；高位获利了结压力；宏观地缘政治风险（中东冲突）压制整体市场风险偏好。
入场方式：等待价格回调至500-520美元支撑区间企稳后参与，或放量突破625美元后右侧跟进。
失效条件：价格放量跌破480美元关键支撑位并无法快速收回。
适合的场景：高风险偏好投资者；能承受高波动、执行严格止损的波段交易；相信技术结构在无公司新闻期间仍能提供主要指引。
不适合的场景：低风险偏好或价值投资者；寻求稳定基本面催化或股息收入的投资者；无法执行严格止损纪律的交易。
证据摘要：技术报告确认长中期均线呈标准多头排列，价格远高于均线，趋势强劲；关键支撑位500-510及480-482多次测试后反弹有效；报告明确交易建议为“回调参与”和“突破跟进”，核心是寻找做多机会。新闻报告指出公司层面新闻缺失，走势由市场情绪和技术面主导。基本面显示公司处于高投入亏损期，但现金储备充裕，为高风险成长型标的。"
8,2513.HK,2026-03-11,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0311-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0311-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0311-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-11
截面日期：2026-03-10
截面价格：649.0港元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险主导
趋势判断：风险主导
建议行动：建议卖出
1-2周核心判断：未来1-2周，在宏观地缘政治风险急剧升温（美伊冲突升级）与公司信息真空的双重作用下，市场风险偏好将受到持续压制。尽管技术面长期趋势向上，但短期价格处于极端高位震荡，动量衰减，且关键支撑位（510-520港元）距离现价较远。综合来看，负面宏观因素已主导短期价格行为，防守与减仓逻辑占优。
执行摘要：宏观“黑天鹅”事件成为压倒性主导因素，公司层面缺乏对冲信息。技术面虽呈多头排列，但短期暴涨后处于高位巨震，风险收益比极差。未来1-2周应以控制风险暴露为首要任务。
关键催化因素：无积极公司催化。潜在正向变化需等待美伊冲突出现明确缓和信号，或公司发布重大基本面利好。
关键风险：1. 地缘政治风险失控引发全球市场恐慌。2. 高波动率（ATR达85港元）下的价格剧烈摆动风险。3. 公司信息真空，存在未知基本面风险。4. 技术性回调风险（价格偏离长期均线超80%）。
入场方式：对于已有持仓，建议利用任何向10日EMA（约564港元）或以上的反弹进行减仓。若价格直接下行，跌破510-520港元关键支撑区域时应果断止损/止盈。
失效条件：若美伊冲突迅速出现外交解决迹象，且股价放量强势突破725港元历史前高，则下行风险主导的判断可能失效。但此情景在未来1-2周内概率较低。
适合的场景：适合已持仓者执行风险控制，降低风险暴露；适合风险厌恶型投资者完全回避。
不适合的场景：不适合新投资者在此位置建立任何多头仓位；不适合进行抄底或波段做多交易。
证据摘要：1. 宏观新闻明确指向美伊军事冲突显著升级，推高全球风险溢价。2. 公司近一周无任何新闻，处于信息真空，无法对冲宏观风险。3. 技术分析指出价格暴涨后处于极端波动状态，MACD顶背离，动量衰减，且关键支撑遥远。4. 基本面显示公司处于巨额战略性亏损阶段，高度依赖融资，无法提供短期支撑。"
9,2513.HK,2026-03-12,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0312-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0312-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0312-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-12
截面日期：2026-03-11
截面价格：609.5美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面显示长期趋势虽强，但短期动能衰减、波动率极高且价格处于高位震荡，缺乏清晰方向；宏观面地缘政治风险急剧升温，构成系统性压制，而公司层面无利好对冲。多空因素激烈拉锯，现有证据不足以判断价格将明确向上突破或向下破位。
执行摘要：技术结构处于高位整理，长期多头趋势未坏但短期动能转弱，宏观风险主导市场情绪，公司基本面缺乏短期催化剂。多空力量在关键支撑与阻力间拉锯，未来1-2周最合理的策略是等待方向确认，不急于押注。
关键催化因素：1. 地缘政治局势意外快速缓和，带动全球风险偏好修复。2. 价格放量强势突破708.0-725.0美元历史阻力区域。3. 公司发布显著超预期的营收增长数据或重大融资利好。
关键风险：1. 美伊冲突进一步升级，引发全球风险资产无差别抛售。2. 价格放量跌破510.0-520.0美元关键支撑区域。3. 公司融资环境恶化或巨额衍生负债问题暴露。
入场方式：当前不急于参与。若未来价格放量突破708.0美元并站稳，可考虑趋势跟随；或等待价格回调至510.0-520.0美元支撑区域并出现企稳反弹信号后，再评估做多机会。
失效条件：1. 对于突破做多思路：价格突破后迅速跌回700.0美元下方。2. 对于回调做多思路：价格跌穿510.0美元支撑后无反抽。
适合的场景：1. 擅长区间交易、能严格止损的短线交易者。2. 作为观察仓，用于跟踪地缘政治风险与AI板块情绪变化。3. 作为一揽子高风险交易组合中的波动率观察指标。
不适合的场景：1. 寻求明确单边趋势的波段交易者。2. 风险厌恶型或无法承受高波动亏损的投资者。3. 基于价值投资或基本面稳健配置的需求。
证据摘要：1. 技术面：价格高位震荡，偏离均线幅度收窄，MACD动量收缩，RSI中性，ATR处于历史高位显示波动剧烈。2. 宏观面：美伊军事冲突升级主导市场情绪，风险偏好骤降。3. 基本面：公司营收增长但深度亏损，资不抵债，财务风险极高，且近期无公司特异性催化剂。"
10,2513.HK,2026-03-13,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0313-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0313-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0313-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-13
截面日期：2026-03-12
截面价格：555.5港元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险主导
趋势判断：风险主导
建议行动：建议卖出
1-2周核心判断：未来1-2周，标的面临宏观地缘政治风险急剧升温（美伊冲突引发全球避险与滞胀交易）与技术面短期趋势转弱（跌破10日EMA、MACD高位死叉）的双重压力。在缺乏公司层面积极催化剂对冲的情况下，股价将被动跟随港股市场承受下行压力，防守与减仓逻辑占主导。
执行摘要：宏观风险已主导市场情绪，技术面短期动能转弱，尽管长期均线支撑尚远，但未来1-2周更可能向下测试支撑。对于已有持仓，应以控制风险敞口为首要任务。
关键催化因素：无公司层面积极催化。潜在正向变化需等待地缘政治局势显著缓和或公司发布超预期基本面利好。
关键风险：宏观地缘政治风险（美伊冲突升级、油价飙升引发滞胀担忧）；公司财务结构极度脆弱（资不抵债、经营现金流巨额流出）；技术面短期破位与高波动性。
入场方式：已有持仓者考虑反弹减仓或设置止损。若价格反弹至短期阻力区（610-628港元）遇阻，可视为减仓机会。
失效条件：若未来1-2周内地缘政治风险快速缓和（如冲突降级、停火谈判），且股价放量强势收复并站稳10日EMA（约557港元）之上，则下行风险主导的判断可能失效。
适合的场景：高风险偏好投资者进行波段做空交易（需极高交易技巧）；已有持仓者执行风险控制。
不适合的场景：基于长期价值或成长逻辑的新建多头仓位；稳健型投资者参与。
证据摘要：1. 新闻报告指出宏观地缘政治风险（美伊冲突）是当前主导市场的唯一关键变量，公司新闻真空，形成强烈负面环境。2. 技术报告确认价格跌破10日EMA，MACD高位死叉下行，短期动能转弱，建议潜在买入者等待更深回调而非追高。3. 基本面报告揭示公司资不抵债、现金流严重依赖融资，无法在短期内提供基本面支撑。"
