ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
2513.HK,2026-01-20,buy_on_pullback,triggered,2026-01-21,208.0,2026-02-12,339.8,sell_signal,22.0,63.3654,224.0,等待价格回落至195-210港元区间，并满足以下条件：① 日线收出止跌阳线或十字星；② RSI回落至40-50区间；③ 成交量相比回调期放大至500万手以上。届时可分批建仓，首批在205-210港元，第二批在195-200港元。,195.0,210.0,,1,2026-02-11,sell,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\2513.HK\0425-1919-2513HK\reports\2026-0120-2513HK\2_decision\summary.md
2513.HK,2026-01-21,hold,skipped,,,,,action_hold,,,207.4,不适用。当前信号为保持观望，不建立新仓位。未来若出现融资成功或收入加速且技术面放量突破215元（10日EMA上方），可重新评估。,,,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\2513.HK\0425-1919-2513HK\reports\2026-0121-2513HK\2_decision\summary.md
2513.HK,2026-01-22,buy_on_pullback,triggered,2026-01-23,202.3,2026-02-16,522.0,sell_signal,24.0,158.0326,204.0,当前不适合开新仓。未来若出现以下三种情形之一可考虑介入：1）价格回调至200-202.3支撑区并收出缩量企稳信号（如十字星、下影线），轻仓试多；2）价格放量重新站上217.0，中期回调结束确认后顺势跟进；3）公司发布超预期业绩或重大订单公告，基本面催化主导下可择机参与。,200.0,202.3,,1,2026-02-13,sell,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\2513.HK\0425-1919-2513HK\reports\2026-0122-2513HK\2_decision\summary.md
2513.HK,2026-01-23,buy_on_pullback,triggered,2026-01-26,185.0,2026-02-25,591.0,sell_signal,30.0,219.4595,202.6,不提供具体买入计划。未来若出现以下条件可考虑转多：价格放量突破225港元阻力，或缩量回调至180-185港元支撑区且RSI回到40附近出现企稳信号。,180.0,185.0,,1,2026-02-24,sell,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\2513.HK\0425-1919-2513HK\reports\2026-0123-2513HK\2_decision\summary.md
2513.HK,2026-01-26,hold,skipped,,,,,action_hold,,,192.0,暂不参与。未来若出现以下任一信号可转为偏多评估：1) 价格缩量回踩176-180区间并出现RSI<30或MACD底背离；2) 放量站上208-210区域并站稳10日EMA；3) 公司发布融资公告或超预期业绩预告。,176.0,180.0,165.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\2513.HK\0425-1919-2513HK\reports\2026-0126-2513HK\2_decision\summary.md
2513.HK,2026-01-27,buy_on_pullback,triggered,2026-02-06,207.0,2026-04-24,935.0,window_end,77.0,351.6908,217.0,等待价格回踩至200-208港元区间，出现缩量止跌信号（如十字星或锤子线）后分批参与，或放量突破225.2港元并站稳后轻仓追涨。,200.0,208.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\2513.HK\0425-1919-2513HK\reports\2026-0127-2513HK\2_decision\summary.md
2513.HK,2026-01-28,buy_on_pullback,triggered,2026-01-30,218.0,2026-04-24,935.0,window_end,84.0,328.8991,233.4,等待价格回调至215-218港元区间（10日EMA附近）且分时图出现企稳信号（如小阳线、量缩止跌）后分批参与；或等待价格放量突破263港元（前高+布林带上轨附近）后轻仓追入。,215.0,218.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\2513.HK\0425-1919-2513HK\reports\2026-0128-2513HK\2_decision\summary.md
2513.HK,2026-01-29,hold,skipped,,,,,action_hold,,,228.0,回调至200-208港元区间（50日SMA/200日SMA重合区）分批建仓，首笔仓位30%，若价格继续下行至190-195港元区域可加仓至60%，止损设于185港元下方。,200.0,208.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\2513.HK\0425-1919-2513HK\reports\2026-0129-2513HK\2_decision\summary.md
2513.HK,2026-01-30,buy_on_pullback,expired,,,,,entry_not_triggered,,,227.0,当前不急于参与。未来若出现以下条件可将信号切换为偏多：①价格放量突破252.0港元并站稳；②公司发布明确债务重组或融资进展公告，实质性化解流动性危机；③“十五五”规划细则明确涉及公司细分领域。未来若出现以下条件可将信号切换为偏空：①日线收盘价跌破192.0港元；②衍生金融工具负债到期无法展期或转股，引发流动性事件；③公司发布低于预期的盈利预警或亏损扩大的公告。,,,200.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\2513.HK\0425-1919-2513HK\reports\2026-0130-2513HK\2_decision\summary.md
2513.HK,2026-02-02,buy_on_pullback,triggered,2026-02-05,220.0,2026-04-24,935.0,window_end,78.0,325.0,226.2,等待价格回调至210-220港元区间，在10日EMA（约220.5）与200日SMA（约209.6）之间，出现止跌企稳信号（如小阳线、缩量十字星或RSI回升至40以上）后，分批建仓。第一批建议在216-220港元，第二批在205-210港元。,210.0,220.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\2513.HK\0425-1919-2513HK\reports\2026-0202-2513HK\2_decision\summary.md
