ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
2513.HK,2026-03-02,sell,575.0,575.0港元,【已有持仓视角】利用股价向阻力区（670-700港元）的反弹进行减仓或部分获利了结。若价格直接走弱，应以短期均线（10日EMA，约524.5港元）或关键低点（482.0港元）作为动态止盈/止损参考。,670.0,700.0,480.0,"['1.  地缘政治局势出现戏剧性、超预期的快速缓和，且股价放量强势收复并站稳600港元关口。', '2.  价格在480-525港元支撑区间内强势企稳并伴随成交量显著放大，同时MACD指标重新拐头向上。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,550.0,550.0港元,（已有持仓视角）考虑在**550港元附近或反弹至580-600港元阻力区域**进行减仓。剩余仓位可将有效跌破**525港元（10日EMA）** 作为进一步减仓或止损的触发条件。,580.0,600.0,,"['1.  股价在未来1-2周内不仅未下跌，反而放量强势突破并站稳**630-650港元**阻力区，表明宏观冲击被消化且技术面重回强势。', '2.  中东地缘政治局势出现超预期快速、明确的缓和信号，同时港股科技板块整体出现强劲反弹。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,buy_on_pullback,528.0,528.0港元,等待回调至**460-485港元**（次要支撑区）或**402-430港元**（主要支撑区）区间，出现企稳反弹信号（如小时图阳线吞噬、RSI底背离等）后分批买入。,460.0,485.0,402.0,"['1.  价格放量跌破**402港元**支撑位且无法快速收回。', '2.  宏观局势急剧恶化（如冲突范围显著扩大），导致港股系统性风险飙升，无视技术支撑。', '9. 适合的场景**', '- 认同AI长期趋势，能承受极高波动、接受“购权式”投资的成长型投资者。', '- 擅长左侧布局、严守止损纪律的交易者。', '- 基于技术面关键支撑区域进行波段操作的策略。', '10. 不适合的场景**', '- 风险厌恶型、追求稳定盈利的投资者。', '- 无法容忍巨额亏损和复杂财务报表的投资者。', '- 倾向于追涨突破或仅做右侧趋势的短线交易者。', '11. 证据摘要**', '- **技术趋势完好**：价格（528港元）远高于上行中的200日（~328.6港元）与50日均线（~328.6港元），长期与中期上升趋势结构明确。', '- **调整定性为修正**：报告将当前走势定义为“大涨后的修正期”、“健康回调”，并给出清晰的回调参与区间，核心建议是“等待回调，谨慎参与”，而非转向看空或单纯观望。', '- **关键支撑明确**：402-430港元及460-485港元被列为关键支撑区域，是未来潜在的企稳买点。', '- **基本面叙事未变**：公司“稀缺大模型标的+商业化初步验证”的核心多头逻辑未遭破坏，巨额亏损属于已知的成长期特征。', '- **宏观风险属系统性压制**：地缘冲突是主要负面因素，但报告建议是“风险管理置于首位”、“等待局势明朗”，并未据此建议立即卖出或认为趋势反转。', '---', '输出结构：**', '分析日期：2026-03-04', '截面日期：2026-03-03', '截面价格：528.0港元', '趋势判断：趋势延续', '建议行动：择机买入', '1-2周核心判断：未来1-2周方向仍偏多，但宏观风险与高波动率令追高风险巨大。价格更可能在测试关键支撑区域（402-430，460-485港元）后企稳整固，为趋势延续做准备。建议等待回调至支撑区并出现企稳信号后分批参与。', '执行摘要：标的处于长期涨势后的高波动修正阶段。方向仍偏多，但建议耐心等待价格回调至关键支撑区间，出现企稳信号后分批参与，并严格设置止损。', '关键催化因素：1. 价格在关键支撑区域获得强力买盘支撑并企稳；2. 中国两会释放超预期的AI产业支持政策；3. 地缘政治局势意外缓和。', '关键风险：1. 宏观风险主导（美伊冲突升级）；2. 技术破位（放量跌破402港元）；3. 高波动性（ATR>80）导致止损被轻易触发。', '入场方式：等待回调至460-485港元或402-430港元区间，出现企稳反弹信号后分批买入。', '失效条件：1. 价格放量跌破402港元支撑位且无法快速收回；2. 宏观局势急剧恶化，导致港股系统性风险飙升。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,510.0,510.0港元,（已有持仓视角）利用股价向578-592港元阻力区域反弹的机会减仓；或设置止损于495港元下方，若跌破则离场。,578.0,592.0,,"['1.  股价放量强势回升并站稳10日EMA（当前约522港元）上方。', '2.  宏观地缘风险出现决定性缓和信号，且股价随之强势反弹突破628-666港元阻力区。', '适合的场景**', '- 已有持仓、需要执行风险管理的投资者。', '- 认为宏观风险将持续压制市场，且公司短期无催化剂的空头策略。', '不适合的场景**', '- 试图抄底或进行左侧布局的投资者。', '- 仅基于长期AI叙事而忽略短期技术破位与宏观风险的买入行为。', '证据摘要**', '1.  **技术转弱**：价格跌破短期关键均线（10日EMA），MACD与RSI显示上涨动能显著衰减，反弹高点逐步降低。', '2.  **关键支撑临考**：500港元为近期震荡下沿，若失守则调整空间打开。', '3.  **宏观主导利空**：美伊军事冲突升级，显著推升全球避险情绪，对港股流动性及成长股估值构成直接压制。', '4.  **催化真空**：公司层面无积极新闻，无法对冲宏观风险。基本面显示公司生存高度依赖融资，在高风险环境下构成额外担忧。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,buy_on_pullback,520.0,520.0港元,1. **回调参与**：价格缩量回调至500-510港元支撑带企稳（如出现单针探底、晨星等K线组合）后分批买入。,500.0,510.0,1.0,"['1. 日线收盘价明确跌破500港元支撑位，且随后1-2个交易日无法收回。', '2. 价格反弹至560-575港元阻力区后再度转弱，形成更低的高点并跌破520港元。', '适合的场景**', '- 高风险偏好投资者，能承受极高波动与本金损失风险。', '- 作为AI行业趋势交易的一部分，小仓位配置博弈技术性反弹。', '- 短线波段交易，严守止损纪律。', '不适合的场景**', '- 低风险偏好、价值投资或追求稳定收益的投资者。', '- 无法密切监控盘面、执行严格止损的投资者。', '- 期望基于稳健基本面进行长期配置的投资者。', '证据摘要**', '1. **技术结构**：长期（200日SMA）与中期（50日SMA）均线多头排列且加速上行，价格远高于均线；关键支撑500-510港元未被有效跌破；RSI从超买区回落至中性偏强区域，属健康调整。', '2. **宏观环境**：中国“十五五”开局之年政策定调积极，财政与货币政策宽松方向明确，为市场提供流动性及风险偏好支撑。', '3. **基本面定位**：公司处于高研发投入的成长期，虽财务风险极高，但最新股权融资提供短期现金流缓冲，且作为稀缺大模型标的具备高贝塔弹性。', '4. **报告倾向**：技术报告建议“回调参与”而非“离场”，宏观报告判断“中性偏积极”，基本面报告指出其作为“交易性标的”的属性。整体叙事仍围绕“趋势整理后伺机参与”而非“转向防守”。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,532.0,532.0港元,（已有持仓视角）考虑反弹减仓或现价止损。可参考价格向550-580港元区域反弹无力时进行减仓；若风险偏好极低，可直接设定止损位以控制下行风险。,550.0,580.0,,"['1.  宏观风险主导逻辑失效：中东冲突出现明确、快速的缓和迹象，油价大幅回落至90美元/桶以下，全球市场风险偏好显著修复。', '2.  公司层面突发重大利好（如获得超大规模融资、订单），足以独立对冲宏观风险。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,575.0,575.0美元,当前不提供入场指令。若未来价格**带量突破625美元**，可考虑转向偏多思路；若价格**跌穿480美元并无法快速收回**，则需转向偏空/防守思路。,,,,['此“观望”状态失效于上述任一关键价位被有效突破并确认。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,649.0,649.0港元,（以已有持仓视角）*,,,1.0,"['（若未来1-2周股价未下跌，反而上涨，则当前“建议卖出”的判断失效）*', '1.  价格强势放量突破并站稳历史前高 **725.0港元**。', '2.  美伊冲突迅速缓和，且股价在 **510.0-520.0港元** 支撑区明确企稳后，伴随成交量温和放大重启升势。', '12. 适合的场景**', '1.  已有持仓者执行风险管理和止损纪律。', '2.  投资者寻求规避高波动与宏观不确定性叠加的极端风险。', '3.  作为观察宏观风险如何冲击高波动成长股的案例。', '13. 不适合的场景**', '1.  试图“抄底”或进行逆向投资的左侧交易者。', '2.  基于长期AI赛道信仰而忽略短期巨大下行风险的配置行为。', '3.  任何形式的新开多头仓位。', '14. 证据摘要**', '1.  **技术结构**：价格暴涨后高位巨震，MACD顶背离且动量衰减，ATR高达85港元显示极端波动，关键支撑遥远，回调压力大。', '2.  **宏观环境**：美伊军事冲突显著升级，推高全球风险溢价，导致资金撤离风险资产，构成压倒性的负面系统性风险。', '3.  **公司催化**：近一周无任何公司新闻，处于信息真空，无法对冲宏观风险。', '4.  **基本面**：公司处于巨额战略性亏损阶段，高度依赖融资，无法为短期股价提供支撑。', '5.  **报告核心建议**：技术报告明确“不建议追高”、“仅限于回调后轻仓试探”；新闻报告结论为“强烈偏空”、“建议极度谨慎，观望或防御”。综合判断，未来1-2周防守与下行风险占绝对主导。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,609.5,609.5美元,（已有持仓视角）考虑利用任何向阻力区（如650-670美元）的反弹进行减仓，或直接设定止损离场。,650.0,670.0,,"['1.  美伊冲突出现明确、可信的降级或缓和信号，且全球风险资产情绪显著回暖。', '2.  股价放量强势突破并站稳前高阻力区（708-725美元），技术结构重新转为强势。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,555.5,555.5港元,（已有持仓视角）反弹减仓或现价止损。若持仓成本较低且愿承受极高波动，可考虑在反弹至短期阻力区（610-628港元）附近部分减仓；若风险承受能力弱，现价附近止损离场。,610.0,628.0,,"['1. 宏观风险迅速缓和：美伊冲突出现明确降级信号，且全球股市展开强势反弹。', '2. 公司发布重大利好：公告显示融资顺利或业务完全不受宏观事件影响，股价放量突破并站稳610-628港元阻力区。', '适合的场景**', '1. 高风险持仓者进行风险敞口管理。', '2. 宏观避险策略的执行。', '3. 等待宏观局势明朗后再评估公司特异性机会的观望期。', '不适合的场景**', '1. 试图“抄底”或博取短期反弹的多头交易。', '2. 基于长期成长逻辑的新建仓位。', '3. 忽略宏观波动、仅依据技术支撑位做多的策略。', '证据摘要**', '1. **技术结构转弱**：价格跌破10日EMA（556.7），MACD高位死叉后下行，显示短期上涨动能衰竭。', '2. **宏观风险主导**：美伊军事冲突升级导致全球避险模式开启，石油供应梗阻强化“滞胀”担忧，港股作为开放市场受冲击直接。', '3. **公司层面真空**：无任何正面新闻对冲宏观风险，且基本面呈现资不抵债、经营现金流巨额流出的脆弱状态，加剧下行敏感度。', '4. **报告建议一致**：技术报告建议“不建议追涨”“等待回调”，新闻报告结论为“宏观主导的强烈负面”“避险优先”，基本面报告指出财务生存风险极高，共同指向防守必要性。']",D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
