ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
MU,2026-03-02,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,412.37,回调至400-405美元支撑区域（轻仓试多），若进一步回调至373-380美元强支撑区（布林带下轨与前期低点），可加大仓位。等待价格企稳且MACD或RSI出现止跌回升信号后入场。,400.0,405.0,400.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,hold,skipped,,,,,action_hold,,,412.67,鉴于当前方向不够清晰，不提供买入计划。未来转为偏多的条件是：价格在397-401或368-373支撑区收出明确企稳K线（如放量阳线），同时地缘政治风险出现明确缓和迹象（如停火协议取得进展），届时可考虑小仓试多。,397.0,401.0,363.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,buy_on_pullback,triggered,2026-03-06,370.0,2026-03-26,370.02,sell_signal,20.0,0.0054,379.68,等待价格回调至370-355美元关键支撑区间（当前布林带下轨与2月低点区域），并出现日线级别企稳信号（如锤头线、下影线或RSI底背离）后，分批低吸买入。初始仓位建议轻仓，后续若确认支撑有效再加仓。,355.0,370.0,350.0,1,2026-03-25,sell,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,buy_on_pullback,triggered,2026-03-06,379.0,2026-03-06,373.0,stop_loss,0.0,-1.5831,400.77,等待价格回调至373-379美元支撑区间，并出现企稳信号（如长下影线、缩量或RSI底背离）后分批参与；若价格先放量收复并站稳410-412美元（10日EMA与近期阻力），可视为确认信号后轻仓跟随。,373.0,379.0,373.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,397.05,回调至370-385美元区间，观察出现缩量企稳、K线收出长下影或阳线吞噬等确认信号后分批参与；或等待价格放量重新站稳410美元（突破10日EMA与布林带中轨阻力）后右侧介入。,370.0,385.0,363.9,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,buy_on_pullback,triggered,2026-03-25,375.0,2026-03-26,360.0,stop_loss,1.0,-4.0,370.3,等待价格回调至375-370美元支撑区域，出现缩量十字星、下影线或看涨吞没等企稳K线信号后分批介入；第一笔在370美元附近，第二笔在365-360美元区间（若出现）。,370.0,375.0,360.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,buy_on_pullback,triggered,2026-03-25,380.0,2026-03-26,357.0,stop_loss,1.0,-6.0526,389.32,回调至370-380美元区间，待价格缩量企稳或出现日线级别看涨反转形态后，分批参与多仓。,370.0,380.0,357.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,buy_on_pullback,triggered,2026-03-24,390.0,2026-03-26,367.0,stop_loss,2.0,-5.8974,403.11,回调至380-390美元区间（50日SMA与布林带下轨重合区）分批买入，首次建仓约30%仓位，若价格继续回落至367美元附近可加仓至50%。,380.0,390.0,367.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,buy_on_pullback,triggered,2026-03-24,400.0,2026-03-26,370.3,stop_loss,2.0,-7.425,418.69,回调至400-390美元区间分批介入，或385美元（50日SMA）附近企稳后参与；也可等待放量突破并站稳430美元后追涨。,390.0,400.0,370.3,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,buy_on_pullback,triggered,2026-03-24,397.0,2026-03-25,377.0,stop_loss,1.0,-5.0378,405.35,回调至387-397美元区间（靠近50日SMA 387.87及前期低点）企稳后分批买入；或放量突破并站稳420美元阻力后追涨参与。,387.0,397.0,377.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0313-MU\2_decision\summary.md
MU,2026-03-16,buy_on_pullback,expired,,,,,entry_not_triggered,,,426.13,优先等待回调至$410-$395支撑区间企稳后分批入场；或当价格放量突破$430并站稳后，在回踩$425-$420确认时参与。,,,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0316-MU\2_decision\summary.md
MU,2026-03-17,buy_on_pullback,triggered,2026-03-19,424.97,2026-03-24,393.93,stop_loss,5.0,-7.304,441.8,等待价格回调至413-426美元区间（10日EMA附近至近期平台支撑）企稳后再考虑分批介入；若价格放量突破并站稳454.86美元前高，可考虑追涨参与，但需严格设止损。,413.0,426.0,393.93,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0317-MU\2_decision\summary.md
MU,2026-03-18,buy_on_pullback,triggered,2026-03-19,437.75,2026-03-24,396.92,stop_loss,5.0,-9.3272,461.69,等待价格回调至437.75-441.80美元支撑区（近期放量突破区与3月16日低点区域），待出现企稳或缩量止跌信号后，分批介入。若价格未深度回调，而是放量突破前高462.73美元并站稳，亦可作为右侧确认入场信号。,437.75,441.8,396.92,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0318-MU\2_decision\summary.md
MU,2026-03-19,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,461.73,若未来1-2周宏观风险缓和且价格回落至10日均线（约432美元）附近出现缩量企稳信号，可考虑转为偏多。若价格放量突破并站稳前高471.34美元，可视为趋势延续信号。,1.0,2.0,399.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0319-MU\2_decision\summary.md
MU,2026-03-20,buy_on_pullback,triggered,2026-03-23,420.0,2026-03-24,395.0,stop_loss,1.0,-5.9524,430.33,等待回调至400-420美元区间分批参与。首选入场区为价格在50日SMA（约400.60美元）附近缩量企稳或出现止跌反转K线形态后介入。若价格未能深调、在420美元上方直接企稳反弹，可待放量突破440美元（10日EMA收复位）确认调整结束后轻仓跟随。,400.0,420.0,395.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0320-MU\2_decision\summary.md
MU,2026-03-23,buy_on_pullback,triggered,2026-03-24,401.28,2026-03-26,370.0,stop_loss,2.0,-7.7951,422.9,回调至400-410美元区域（聚焦50日SMA约402美元），待出现缩量止跌或小实体阳线企稳信号后，以收盘价附近入场。,400.0,410.0,370.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0323-MU\2_decision\summary.md
MU,2026-03-24,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,404.35,首要关注回调至400-405美元区间（与50日SMA动态支撑重合），等待价格在该区间出现缩量企稳信号（如日线收阳、下影线等）后分批介入。若价格进一步回调至387-390美元（3月初震荡平台高点及布林带下轨上沿），可作为次级加仓区间。激进者可在价格放量站上420美元（10日EMA）后追涨参与。,400.0,405.0,365.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0324-MU\2_decision\summary.md
MU,2026-03-25,sell,triggered_exit,2026-03-06,370.0,2026-03-26,370.02,closed_position_fifo,20.0,,395.53,以已有持仓视角，建议在反弹至410-420美元区域（10日EMA与50日SMA附近）分批减仓或设置保护性止损；若跌破388美元（3月24日低点），进一步减仓至半仓以下；极端止损设在360美元下方。,410.0,420.0,1.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0325-MU\2_decision\summary.md
MU,2026-03-26,sell,skipped,,,,,action_sell_no_position,,,382.09,已有持仓视角：反弹至404-405美元（50日SMA与跳空缺口阻力）区域减仓或上移止损；若未反弹则维持止损于371美元下方。无持仓视角：当前不建立新多头仓位。,404.0,405.0,402.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0326-MU\2_decision\summary.md
MU,2026-03-27,hold,skipped,,,,,action_hold,,,355.46,等待价格在345-350美元区域出现明确日线止跌K线组合（如锤头线、晨星或放量长下影线），且后续重新站上10日EMA（当前约394美元）或MACD出现底背离金叉后，再考虑分批参与。当前不提供主动买入计划。,345.0,350.0,345.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0327-MU\2_decision\summary.md
MU,2026-03-30,sell,skipped,,,,,action_sell_no_position,,,357.22,已有持仓者应在反弹至381美元（10日EMA）或404-410美元（50日均线区域）时减仓，止损设于350美元下方。,404.0,410.0,404.41,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0330-MU\2_decision\summary.md
MU,2026-03-31,sell,skipped,,,,,action_sell_no_position,,,321.8,若已有持仓，建议利用反弹至340-360美元区域（布林带下轨上方及前期小平台）分批减仓，或设置收盘价站上10日EMA（~373美元）作为持仓底线，否则应执行止损。不建议新开多头仓位。,340.0,360.0,404.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0331-MU\2_decision\summary.md
MU,2026-04-01,sell,skipped,,,,,action_sell_no_position,,,337.84,建议卖出。对于已有持仓，建议在反弹至372-375美元阻力区域时减仓或离场。若已设置止损，将止损位收紧至395美元（50日均线下方）。未止损者需承受较大回撤风险。,372.0,375.0,404.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0401-MU\2_decision\summary.md
MU,2026-04-02,buy_on_pullback,expired,,,,,entry_not_triggered,,,367.85,等待价格回落至337-355美元支撑区间企稳后分批布局。若价格先反弹至403-405美元（50日均线）附近，不建议追高，需等待突破确认或再回调。,337.0,355.0,318.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round30\reports\MU\0424-2213-MU\reports\2026-0402-MU\2_decision\summary.md
