trade_date,action,label,metric_name,metric_value_pct,note,report_path
2026-01-20,sell,unclear,avg_ret_3d_pct,1.0169,信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0120-AAOI\2_decision\summary.md
2026-01-21,buy_on_pullback,bad_case,avg_ret_3d_pct,-7.6583,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0121-AAOI\2_decision\summary.md
2026-01-22,buy_on_pullback,bad_case,avg_ret_3d_pct,-6.2011,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0122-AAOI\2_decision\summary.md
2026-01-23,buy_on_pullback,good_case,avg_ret_3d_pct,2.6737,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0123-AAOI\2_decision\summary.md
2026-01-26,hold,bad_case,avg_ret_3d_pct,14.0258,观望错过了明显行情。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0126-AAOI\2_decision\summary.md
2026-01-27,buy_on_pullback,good_case,avg_ret_3d_pct,22.6808,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0127-AAOI\2_decision\summary.md
2026-01-28,buy_on_pullback,good_case,avg_ret_3d_pct,13.5241,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0128-AAOI\2_decision\summary.md
2026-01-29,buy_on_pullback,unclear,avg_ret_3d_pct,-1.3266,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0129-AAOI\2_decision\summary.md
2026-01-30,buy_on_pullback,good_case,avg_ret_3d_pct,9.6622,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0130-AAOI\2_decision\summary.md
2026-02-02,buy_on_pullback,bad_case,avg_ret_3d_pct,-5.1059,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0202-AAOI\2_decision\summary.md
