ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
MU,2026-03-02,hold,skipped,,,,,action_hold,,,412.37,当前不急于参与。未来若转向偏多，需满足以下条件之一：1）地缘风险显著缓和，且股价站稳415美元（10日EMA）之上；2）价格放量突破436美元阻力位。未来若转向偏空，触发条件为股价有效跌破400美元支撑。,,,1.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,hold,skipped,,,,,action_hold,,,412.67,当前不急于参与。若未来转多，需满足：地缘局势出现明确缓和信号（如停火协议）**且**价格在397-401美元或368-373美元支撑区企稳反弹。若转空，触发条件为：价格日线收盘有效跌破363美元。,397.0,401.0,363.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,hold,skipped,,,,,action_hold,,,379.68,当前不急于参与。若未来价格**放量突破并站稳410-415美元阻力区**，可视为短期转强信号，考虑转向偏多。若价格**回调至350-355美元区域并出现日线级别企稳组合（如锤头线、晨星）**，可视为中期支撑测试成功，考虑分批布局。,410.0,415.0,350.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,buy_on_pullback,triggered,2026-03-06,379.0,2026-03-06,373.0,stop_loss,0.0,-1.5831,400.77,等待价格回调至373-379美元支撑区域，出现企稳信号（如缩量、长下影线或RSI底背离）后分批买入。,373.0,379.0,373.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,397.05,回调至370-385美元区间企稳后分批参与。企稳信号可参考：1）在该区域出现缩量、RSI底背离或看涨K线组合；2）30分钟或小时图重新站上短期均线。,370.0,385.0,363.9,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,buy_on_pullback,triggered,2026-03-25,378.0,2026-03-26,360.0,stop_loss,1.0,-4.7619,370.3,回调至370-378美元区域（50日SMA附近）企稳后分批买入。可观察是否出现缩量十字星、看涨吞没等企稳K线信号。,370.0,378.0,360.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,hold,skipped,,,,,action_hold,,,389.32,当前不急于建立新仓位。未来若转向偏多，需等待价格在370-380美元支撑区出现缩量企稳或放量突破420-425美元阻力区确认。若转向偏空，则需观察价格收于370美元下方。,370.0,380.0,367.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,buy_on_pullback,triggered,2026-03-24,390.0,2026-03-26,367.0,stop_loss,2.0,-5.8974,403.11,回调至380-390美元区间分批买入。该区间汇集了50日SMA及布林带下轨支撑，是风险回报比较合理的参与区域。,380.0,390.0,367.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,buy_on_pullback,triggered,2026-03-24,400.0,2026-03-25,385.2,stop_loss,1.0,-3.7,418.69,等待回调至关键支撑区间**400.00-390.00美元**附近企稳后分批介入，或等待价格放量突破**430.57美元**（次要阻力）后轻仓跟随。,390.0,400.0,385.2,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,hold,skipped,,,,,action_hold,,,405.35,当前不急于建立新仓位。未来转多信号需观察：1) 股价放量突破418-420美元阻力区，确认升势重启；或 2) 在宏观风险缓解背景下，股价回调至387-397美元关键支撑区并出现企稳迹象。,418.0,420.0,377.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0313-MU\2_decision\summary.md
MU,2026-03-16,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,426.13,回调至$410-$395支撑区间（重点关注$410附近）企稳后分批参与；或等待放量突破$430并站稳后，在回踩$425-$420区域时介入。,,,391.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0316-MU\2_decision\summary.md
MU,2026-03-17,buy_on_pullback,triggered,2026-03-19,424.97,2026-03-24,393.0,stop_loss,5.0,-7.5229,441.8,等待价格回调至413.00-426.00美元支撑区间（对应10日EMA及前期平台支撑）企稳后分批介入。,413.0,426.0,393.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0317-MU\2_decision\summary.md
MU,2026-03-18,buy_on_pullback,triggered,2026-03-19,437.75,2026-03-24,396.9,stop_loss,5.0,-9.3318,461.69,等待价格回调至第一支撑区437.75-441.80美元或第二支撑区413.00-418.69美元（10日EMA附近）企稳后分批买入。,437.75,441.8,396.9,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0318-MU\2_decision\summary.md
MU,2026-03-19,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,461.73,回调至431.99美元（10日EMA）至418.69美元（前期突破平台）区间内，出现缩量企稳信号时分批介入。,,,398.93,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\MU\0422-2358-MU\reports\2026-0319-MU\2_decision\summary.md
