ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
AAOI,2026-03-02,hold,skipped,,,,,action_hold,,,84.23,当前不急于参与。若未来价格能健康回调至关键支撑区（如53-65美元区间）并出现企稳迹象，可重新评估做多机会。若价格放量突破前高84.31美元并站稳，可能意味着调整结束，趋势重启。,53.0,65.0,42.82,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0302-AAOI\2_decision\summary.md
AAOI,2026-03-03,hold,skipped,,,,,action_hold,,,102.51,当前不急于建立新仓位。若未来价格能健康回调至56-70美元支撑区域（前期平台与10日EMA交汇区）并出现企稳迹象（如波动率收敛、RSI回落至中性区域），可重新评估转多机会。若价格放量突破110美元关键阻力并站稳，可能意味着整理结束，但追高风险仍高。,56.0,70.0,44.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0303-AAOI\2_decision\summary.md
AAOI,2026-03-04,hold,skipped,,,,,action_hold,,,95.34,当前不急于参与。若未来价格能健康回调至76.1美元（10日EMA）或56.3-58.1美元（中期平台）区域并出现企稳信号（如成交量萎缩、RSI脱离超买区后拐头），可考虑分批买入。若价格放量突破110.0美元前高阻力，则表明整理结束、趋势重启，可作为转多信号。,56.3,58.1,45.6,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0304-AAOI\2_decision\summary.md
AAOI,2026-03-05,hold,skipped,,,,,action_hold,,,99.71,当前不急于参与。若未来价格能健康回调至65-70美元区域（突破启动点）并伴随成交量萎缩、指标修复，可考虑轻仓布局。或等待价格在92-110美元区间整理后，出现放量强势突破110美元并站稳的确认信号。,65.0,70.0,65.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0305-AAOI\2_decision\summary.md
AAOI,2026-03-06,buy_on_pullback,triggered,2026-03-09,93.8,2026-03-30,83.0,stop_loss,21.0,-11.5139,101.14,等待价格回调至关键支撑区域分批介入。重点关注两个区域：1. 92.00-93.80美元（近期震荡区间下沿）；2. 83.00-85.00美元（10日EMA与巨量阳线起点重合区域）。,92.0,93.8,83.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0306-AAOI\2_decision\summary.md
AAOI,2026-03-09,hold,skipped,,,,,action_hold,,,95.58,当前不急于建立新仓位。若未来股价能回调至80-85美元支撑区域并伴随波动率下降、成交量萎缩及企稳信号，可重新评估转多机会。若股价能放量突破前高114.63美元，也可能意味着整理结束，但突破前需观察其稳定性。,80.0,85.0,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0309-AAOI\2_decision\summary.md
AAOI,2026-03-10,buy_on_pullback,triggered,2026-03-13,95.0,2026-03-30,84.0,stop_loss,17.0,-11.5789,110.62,等待价格回调至84.00-95.00美元支撑区间（涵盖2月27日突破收盘价、10日EMA及近期成交密集区下沿）企稳后分批参与。,84.0,95.0,84.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0310-AAOI\2_decision\summary.md
AAOI,2026-03-11,buy_on_pullback,triggered,2026-03-12,112.0,2026-03-13,95.0,stop_loss,1.0,-15.1786,120.49,等待回调至关键支撑区域企稳后分批轻仓介入。重点关注两个区域：1. 110.00-112.00美元区域（近期强势平台）出现企稳信号。2. 更深度的95.00-100.00美元区域（成交密集区与10日EMA支撑），并观察是否出现缩量整理及RSI回落至60附近等指标修复信号。,110.0,112.0,95.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0311-AAOI\2_decision\summary.md
AAOI,2026-03-12,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,127.01,等待价格回调至关键支撑区域分批参与。第一档：110-112美元区间（近期突破位）。第二档：95-99美元区间（跳空缺口上沿与心理关口）。入场需观察企稳迹象。,110.0,112.0,95.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0312-AAOI\2_decision\summary.md
AAOI,2026-03-13,hold,skipped,,,,,action_hold,,,106.19,当前不急于参与。若未来价格能放量突破并站稳120.50美元阻力区，可考虑趋势转强；若价格回调至80-95美元核心支撑区并出现缩量企稳迹象，可评估多头机会。,80.0,95.0,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0313-AAOI\2_decision\summary.md
AAOI,2026-03-16,buy_on_pullback,triggered,2026-03-20,85.0,2026-03-31,80.0,stop_loss,11.0,-5.8824,96.81,等待股价回调至82.00-85.00美元支撑区间（布林带中轨及前期突破平台附近）出现企稳信号后分批轻仓介入。,82.0,85.0,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0316-AAOI\2_decision\summary.md
AAOI,2026-03-17,hold,skipped,,,,,action_hold,,,94.07,当前不急于建立新仓位。若未来价格在84-92美元支撑区域出现缩量企稳或看涨反转形态，可重新评估转多可能；若价格放量跌破84美元，则可能开启更深回调。,84.0,92.0,84.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0317-AAOI\2_decision\summary.md
AAOI,2026-03-18,hold,skipped,,,,,action_hold,,,86.33,当前不急于参与。若未来价格放量突破并站稳102-106美元阻力区，可考虑趋势转强可能；若价格回调至58-60美元（50日均线）关键支撑区域并出现缩量企稳信号，可评估多头机会。,102.0,106.0,85.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0318-AAOI\2_decision\summary.md
AAOI,2026-03-19,hold,skipped,,,,,action_hold,,,92.63,当前不急于参与。若未来价格在60-65美元（50日均线）核心支撑区域伴随缩量企稳信号，且公司层面出现订单等基本面验证，可考虑转为择机买入。若价格放量突破110-115美元阻力区并站稳，且成交量配合，可能意味着整理结束，可评估趋势延续的买入机会。,60.0,65.0,60.04,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0319-AAOI\2_decision\summary.md
AAOI,2026-03-20,hold,skipped,,,,,action_hold,,,101.92,当前不急于开立新仓。若未来价格放量突破116-127美元阻力区并伴随动量指标转强，可考虑趋势跟随。若价格回调至85-95美元支撑区域出现缩量企稳及MACD等指标底背离，可评估低吸机会。,116.0,127.0,85.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0320-AAOI\2_decision\summary.md
AAOI,2026-03-23,buy_on_pullback,triggered,2026-03-30,88.0,2026-03-30,84.0,stop_loss,0.0,-4.5455,87.54,等待价格回调至84.00-88.00美元支撑带企稳后分批参与，或放量突破95.50美元（10日EMA）后跟进。,84.0,88.0,84.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0323-AAOI\2_decision\summary.md
AAOI,2026-03-24,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,95.76,等待价格回调至84.60-88.00美元支撑区域出现企稳信号（如日线级别pin bar、晨星形态、成交量萎缩后再次放大）时分批轻仓介入；或等待价格放量重新站稳10日EMA（约99美元）之上后跟随。,84.6,88.0,110.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0324-AAOI\2_decision\summary.md
AAOI,2026-03-25,buy_on_pullback,triggered,2026-03-26,101.67,2026-04-07,117.64,window_end,12.0,15.7077,113.9,等待价格回调至关键支撑区域企稳后分批介入。优先关注101.67-99.00美元（10日EMA/布林带中轨）区域，其次关注86.33-87.54美元（近期低点区）区域。需观察回调至这些区域时出现缩量或小级别K线企稳信号。,99.0,101.67,65.5,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0325-AAOI\2_decision\summary.md
AAOI,2026-03-26,buy_on_pullback,triggered,2026-03-27,101.2,2026-03-30,92.6,stop_loss,3.0,-8.498,114.41,等待价格回调至100.00-102.00美元支撑区域（10日EMA与布林中轨交汇区）出现企稳信号（如小时图缩量止跌或阳线反包）后分批参与。或等待价格放量突破118.75美元并站稳后轻仓跟进。,100.0,102.0,92.6,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0326-AAOI\2_decision\summary.md
AAOI,2026-03-27,buy_on_pullback,triggered,2026-03-30,95.0,2026-03-30,84.6,stop_loss,0.0,-10.9474,97.42,等待价格回调至92.00-95.00美元第一支撑带或84.60-88.00美元关键支撑带附近，出现企稳信号（如长下影线、阳线吞噬）后分批轻仓介入。,92.0,95.0,84.6,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0327-AAOI\2_decision\summary.md
AAOI,2026-03-30,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,98.21,等待价格回调至92-87美元关键支撑区间企稳（例如出现缩量、看涨K线组合或RSI从40-50区域拐头），可考虑分批轻仓介入。,87.0,92.0,86.33,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0330-AAOI\2_decision\summary.md
AAOI,2026-03-31,hold,skipped,,,,,action_hold,,,85.19,当前不急于参与。若转向偏多，需观察价格在76.80-81.90美元关键支撑区域出现日线级别企稳信号（如锤头线、晨星形态），并伴随板块情绪回暖。若转向偏空，触发条件是价格日线收盘价有效跌破69.00美元（50日均线）。,76.8,81.9,69.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0331-AAOI\2_decision\summary.md
AAOI,2026-04-01,hold,skipped,,,,,action_hold,,,84.59,当前不急于建立新仓位。若未来转多，需观察价格在70.90-81.91美元支撑区间企稳，并伴随放量反弹突破10日EMA（约93-95美元）的确认信号。若未来转空，需观察价格放量跌破70.90美元关键支撑。,70.9,81.91,70.9,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0401-AAOI\2_decision\summary.md
AAOI,2026-04-02,buy_on_pullback,expired,,,,,entry_not_triggered,,,86.35,回调至84.50-85.50美元关键支撑区域企稳后参与，或等待股价回调至72.00美元（50日SMA）附近并出现明确止跌信号时分批介入。,84.5,85.5,78.5,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0402-AAOI\2_decision\summary.md
AAOI,2026-04-06,buy_on_pullback,expired,,,,,entry_not_triggered,,,103.91,等待价格回调至92.63-96.00美元支撑区间企稳后分批参与，或放量突破118.75-120.49美元阻力区域后跟随。,92.63,96.0,92.5,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0406-AAOI\2_decision\summary.md
AAOI,2026-04-07,hold,skipped,,,,,action_hold,,,107.45,当前不急于建立新仓位。若未来价格强势放量突破117.23美元并站稳，可考虑趋势跟随。若价格回调至92.60-95.50美元支撑区间并出现企稳信号，可评估做多机会。,92.6,95.5,75.23,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\AAOI\0423-0123-AAOI\reports\2026-0407-AAOI\2_decision\summary.md
