ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
2513.HK,2026-03-02,sell,575.0,575.0港元,对于已有持仓，建议利用向短期阻力区的反弹（如670-700港元）进行减仓或部分获利了结。,670.0,700.0,,['1. 地缘政治危机迅速平息，全球风险资产V型反弹，且股价放量强势突破725港元历史前高。2. 公司宣布获得超预期巨额融资或订单，完全化解流动性担忧，并驱动股价逆转。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\2513.HK\0423-0132-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,550.0,550.0港元,已有持仓者考虑在价格反弹至600-630港元阻力区域附近减仓，或现价附近开始分批减仓以控制风险敞口。,600.0,630.0,,['1. 宏观地缘政治风险显著缓和，且股价放量突破并站稳650港元上方。2. 公司宣布获得足以覆盖未来12-18个月现金需求的重大融资。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\2513.HK\0423-0132-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,528.0,528.0港元,当前不急于参与。若未来价格在关键支撑区（如402-430港元或460-485港元）出现企稳反弹信号，且宏观风险缓和，可考虑转为“择机买入”。若价格放量突破并站稳560-580港元阻力区，且伴随成交量放大，可考虑转为“趋势延续”信号。,402.0,430.0,,['此“保持观望”状态的失效条件为：1) 价格放量跌破402港元强支撑区域，趋势结构受到挑战，信号可能转向“风险主导”；2) 价格放量突破并站稳580港元上方，且宏观情绪改善，信号可能转向“趋势延续”。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\2513.HK\0423-0132-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,510.0,510.0港元,对于已有持仓，建议利用向578-592港元阻力区域的任何反弹机会进行减仓。,578.0,592.0,500.0,['1. 股价放量强势回升并站稳10日EMA（当前约522港元）上方。2. 宏观地缘风险出现明确且持续的缓和信号，同时股价收复并站稳500-510港元支撑区之上。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\2513.HK\0423-0132-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,520.0,520.0港元,当前不急于参与。若未来价格在500-510港元支撑带出现明显缩量企稳信号（如阳线反弹），可考虑转为偏多。若价格放量突破并站稳560港元，也可视为转多信号。,500.0,510.0,560.0,['1. 日线收盘价明确跌破500港元支撑位。2. 价格反弹至560-580港元阻力区后再次掉头向下，显示上行无力。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\2513.HK\0423-0132-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,532.0,532.0港元,不提供新买入计划。对于已有持仓，建议利用任何向阻力位（如580-600港元）的反弹进行减仓，或设定严格止损。,580.0,600.0,,['若未来1-2周内，中东冲突出现明确、快速的降温信号（如主要方达成停火），且油价显著回落至100美元/桶以下，同时股价能放量强势突破628-666港元关键阻力区，则看跌逻辑失效。但此情景概率较低。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\2513.HK\0423-0132-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,575.0,575.0美元,当前不急于参与。若未来价格带量突破625美元阻力，可考虑右侧跟进；或等待回调至500-510美元支撑区间并出现企稳信号后再评估多头机会。,500.0,510.0,480.0,['1. 价格放量跌破480美元支撑位。2. 突破625美元后无法站稳，迅速跌回区间内。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\2513.HK\0423-0132-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,649.0,649.0港元,已有持仓者应考虑减仓或止损以控制风险暴露。可考虑在价格反弹至近期阻力位（如697-725港元）附近时减仓，或设定价格跌破关键支撑位（如510港元）作为止损触发条件。,697.0,725.0,,['若美伊冲突在未来1-2周内出现超预期的快速缓和迹象，且港股市场风险偏好显著修复，同时股价能放量突破并站稳725港元前高，则看跌逻辑失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\2513.HK\0423-0132-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,609.5,609.5美元,对于已有持仓者，应利用任何向阻力位（650-670美元）的反弹进行减仓，降低风险暴露。,650.0,670.0,,['1. 地缘政治局势出现戏剧性快速缓和，全球风险偏好V型反转；2. 公司突发重大利好（如巨额新融资、重磅订单），推动股价放量强势突破前高708-725美元区域。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\2513.HK\0423-0132-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,555.5,555.5港元,对于已有持仓，建议利用任何向技术阻力位（610-628港元）的反弹进行减仓，以控制风险敞口。空仓者不应开立新多头仓位。,610.0,628.0,,['1. 宏观地缘政治紧张局势出现决定性缓和（如双方停火谈判），且全球市场风险偏好显著回升。2. 公司发布能够显著改善其生存风险预期的重大利好（如获得大额战略融资），且股价放量突破并站稳关键阻力位649港元。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\2513.HK\0423-0132-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
