ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AAOI,2026-03-02,sell,84.23,84.23美元,（基于已有持仓视角）在当前位置（84.23美元附近）部分获利了结，降低多头仓位风险暴露。可考虑将止损/止盈位上提至关键支撑区下沿（如53美元下方），以保护既有盈利。,,,,['价格在未来1-2周内不仅拒绝回调，反而持续放量上涨，强势突破并站稳于90美元上方，表明超买状态通过横盘或小幅整理得以消化，上涨动量远超预期。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\AAOI\0422-0120-AAOI\reports\2026-0302-AAOI\2_decision\summary.md
AAOI,2026-03-03,hold,102.51,102.51美元,当前不急于参与。若未来价格能健康回调至56-70美元强支撑区并出现企稳迹象（如RSI回落至中性、波动率收敛），可考虑转为“择机买入”。若价格拒绝回调、强势整理后放量突破110美元阻力，则可能重启升势，但当前追高风险极大。,56.0,70.0,44.0,['1) 若价格放量跌破44美元（50日SMA）关键中期支撑，则上涨逻辑破坏，趋势可能转弱。2) 若价格在未充分回调的情况下，连续强势突破新高且成交量配合，则“观望”信号失效，但此情景非当前基准判断。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\AAOI\0422-0120-AAOI\reports\2026-0303-AAOI\2_decision\summary.md
AAOI,2026-03-04,buy_on_pullback,95.34,95.34美元,回调至76.1美元（10日EMA）附近企稳，或更深至56.3-58.1美元区域（中期平台支撑）企稳后分批参与。需伴随成交量萎缩、RSI回落至超买区以下等企稳信号。,56.3,58.1,45.59,"['1. 价格放量跌破2月27日跳空缺口下沿65.57美元并无法快速收回。', '2. 50日均线（45.59美元）被跌破且日线收盘无法收复。', '适合的场景**', '- 能承受高波动、愿意等待回调后入场的中短线趋势交易者。', '- 相信公司营收高增长叙事且能容忍基本面现金流风险的成长型投资者。', '不适合的场景**', '- 追求稳定现金流、低波动的价值投资者。', '- 无法接受短期大幅回调（可能超过20%）的风险厌恶型交易者。', '- 希望立即追涨并持有不到1周的短线操作。', '证据摘要**', '1. **技术结构**：长期、中期、短期均线呈多头排列，跳空缺口未回补，趋势结构未破坏；但RSI顶背离、价格远离均线，短期需回调修复。', '2. **基本面/新闻**：Q4营收同比+82.7%，毛利率提升，分析师大幅上调目标价，产能扩张叙事明确，上涨逻辑完整。', '3. **综合判断**：未来1-2周上涨逻辑仍占优，但短期动能衰减，更可能先回调再上行，属于“趋势延续”中的“择机买入”机会。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\AAOI\0422-0120-AAOI\reports\2026-0304-AAOI\2_decision\summary.md
AAOI,2026-03-05,sell,99.71,99.71美元,（基于已有持仓视角）建议现有持仓者部分获利了结，并将剩余仓位止损位上移至92美元下方（如91.50美元），或采用跟踪止盈（如以10日EMA约80.67美元为基准）。,,,1.0,"['1. 股价在未来1-2周内强势突破并日线收盘站稳110美元阻力位。', '2. 股价在92美元上方完成缩量整固后，重新放量上涨并修复RSI至健康区间（如回落至70以下后再攻）。', '适合的场景**', '1. 已有浮盈持仓者锁定利润、防范大幅回撤。', '2. 风险厌恶型投资者规避高波动资产。', '3. 等待深度回调后更好买入机会的观望者。', '不适合的场景**', '1. 长期持有且能承受30%以上回调的成长型投资者。', '2. 试图逆势抄底的短线交易者（波动率过高）。', '证据摘要**', '1. 技术面：RSI持续78以上极端超买；价格偏离50日均线112%；高位巨量滞涨（3月2日2711万手成交量收长上影）；ATR飙升显示日波动近10%，回调风险极高。', '2. 新闻面：财报利好已充分反应，分析师目标价上调后股价已接近目标区间上沿；宏观地缘风险提升市场波动，个股Alpha可能暂让位于系统性避险。', '3. 基本面：营收虽高增长，但经营现金流为负且费用高企，盈利未兑现；当前估值已透支短期乐观预期，未来1-2周缺乏新催化剂支撑继续上涨。', '综合判断：未来1-2周防守与下行压力主导，建议卖出。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\AAOI\0422-0120-AAOI\reports\2026-0305-AAOI\2_decision\summary.md
AAOI,2026-03-06,buy_on_pullback,101.14,101.14美元,等待价格回调至关键支撑区域分批参与。重点关注两个区域：,,,83.0,"['1.  价格日线收盘价有效跌破 **83.00美元**（跌破关键动态支撑与突破结构）。', '2.  上涨的核心叙事被证伪，例如公司宣布产能扩张严重延迟或下修营收指引。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\AAOI\0422-0120-AAOI\reports\2026-0306-AAOI\2_decision\summary.md
AAOI,2026-03-09,buy_on_pullback,95.58,95.58美元,回调至80.00-85.00美元支撑区域（包含前期平台及3月5日低点附近），出现成交量萎缩、企稳信号后分批买入。,80.0,85.0,80.0,"['股价放量跌破80.00美元关键支撑区，且无法在1-2个交易日内收回。', '适合的场景**', '- 高风险偏好的趋势交易者，能承受高波动。', '- 相信订单驱动的基本面拐点，愿意以回调布局方式参与多头。', '- 持仓周期1-3个月，关注订单执行和财报验证。', '不适合的场景**', '- 低风险偏好、要求立即盈利或稳定现金流的投资者。', '- 无法接受短期大幅回撤（如潜在10-20%波动）。', '- 希望追高或进行日内交易的短线操作者。', '证据摘要**', '1. **基本面根本性改善**：超2亿美元1.6T订单落地，营收增长轨迹重塑，产能扩张计划支撑未来增长。', '2. **技术趋势完好**：价格高于所有关键均线（10日EMA 88.34美元、50日SMA 49.52美元），均线多头排列。', '3. **短期状态为趋势中的整固**：虽超买且高位震荡，但未跌破短期生命线（10日EMA），核心上涨逻辑未破坏。', '4. **宏观噪音未主导**：地缘政治风险存在，但公司特异性利好压倒宏观逆风，股价走势已体现。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\AAOI\0422-0120-AAOI\reports\2026-0309-AAOI\2_decision\summary.md
AAOI,2026-03-10,buy_on_pullback,110.62,110.62美元,绝对禁止追高。耐心等待价格回调至**84.00 - 95.00美元**支撑区间（特别是靠近84美元突破起涨点或10日EMA动态支撑），出现缩量企稳信号后分批参与。,84.0,95.0,84.0,['日线收盘价有效跌破**84.00美元**关键中期支撑位（对应2月27日巨量突破收盘价），且伴随MACD高位死叉，则本轮上涨趋势可能阶段性结束。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\AAOI\0422-0120-AAOI\reports\2026-0310-AAOI\2_decision\summary.md
AAOI,2026-03-11,buy_on_pullback,120.49,120.49美元,等待价格回调至95.00-105.00美元支撑区域（包含10日EMA、前期密集成交区），出现缩量企稳或指标修复（如RSI回落至60附近）后分批轻仓介入。,95.0,105.0,95.0,"['价格放量跌破95.00美元关键支撑区，且3个交易日内无法收回，同时10日EMA拐头向下。', '适合的场景**', '- 能承受高波动、愿意等待回调后布局的成长型投资者。', '- 相信公司订单叙事且注重风险收益比的趋势跟踪策略。', '不适合的场景**', '- 追求短期追涨、低风险偏好或需要稳定现金流的投资者。', '- 无法接受价格可能先回调10%-20%再上涨的波动。', '证据摘要**', '1. **技术结构**：长中短期均线多头排列，上升趋势未破坏；但RSI超80、价格偏离均线>120%，显示短期超买严重，需整固。', '2. **基本面/新闻**：重大订单落地直接推动营收增长预期，分析师上调目标价至140美元，核心看多叙事强化。', '3. **宏观/其他**：地缘政治噪音存在，但未压倒公司自身催化；基本面突破仍是主导定价因素。', '4. **整体评估**：上涨逻辑完好，短期调整属于趋势延续中的健康回调需求，未来1-2周更可能“先调后涨”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\AAOI\0422-0120-AAOI\reports\2026-0311-AAOI\2_decision\summary.md
AAOI,2026-03-12,buy_on_pullback,127.01,127.01美元,等待价格回调至关键支撑区间分批介入：,,,95.0,"['1.  价格收盘价有效跌破 **95.00美元** 强支撑区下沿。', '2.  10日指数移动平均线（EMA，当前101.25美元）被有效跌破并拐头向下。', '3.  1.6T订单出现取消或重大交付延迟的官方负面消息。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\AAOI\0422-0120-AAOI\reports\2026-0312-AAOI\2_decision\summary.md
AAOI,2026-03-13,hold,106.19,106.19美元,当前不急于建立新仓位。若未来价格走势转多，需观察价格在80-95美元核心支撑区域出现企稳信号（如缩量、小K线、RSI在50附近获得支撑）后，再评估介入机会。若未来走势转空，则需观察价格有效跌破50日均线（当前约55.51美元）并无法快速收回。,80.0,95.0,80.0,"['1.  **转多失效条件**：价格未能守住80-85美元核心支撑区域，并有效跌破50日SMA。', '2.  **转空失效条件**：价格在95美元附近或80-85美元区域成功获得支撑后，放量突破近期阻力位120.50美元，使短期下跌结构被破坏。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\AAOI\0422-0120-AAOI\reports\2026-0313-AAOI\2_decision\summary.md
