ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
2513.HK,2026-03-02,sell,skipped,,,,,action_sell_no_position,,,575.0,（基于已有持仓视角）考虑利用任何向阻力区（如670-700港元）的反弹进行减仓或获利了结，以降低风险敞口。,670.0,700.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\2513.HK\0422-2215-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,skipped,,,,,action_sell_no_position,,,550.0,【已有持仓视角】考虑在**550港元附近（当前价）至600港元阻力区域**分批减仓或了结部分获利头寸，以降低风险敞口。,,,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\2513.HK\0422-2215-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,sell,skipped,,,,,action_sell_no_position,,,528.0,（基于已有持仓视角）考虑反弹减仓或止损离场。可参考在价格反弹至10日EMA（约522港元）附近或560-580港元阻力区域时，执行部分减仓以锁定利润/降低风险。,560.0,580.0,560.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\2513.HK\0422-2215-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,skipped,,,,,action_sell_no_position,,,510.0,（已有持仓视角）考虑在价格反弹至578-592港元阻力区域附近减仓；或设置止损于495港元下方（即跌破500港元支撑后执行止损）。,578.0,592.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\2513.HK\0422-2215-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,skipped,,,,,action_hold,,,520.0,当前不急于参与。若未来转多，需观察价格在500-510港元支撑区出现缩量企稳并伴随阳线反弹，或放量突破并站稳560港元上方。若未来转空，则关注500港元支撑被放量跌破后的反弹乏力信号。,500.0,510.0,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\2513.HK\0422-2215-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,skipped,,,,,action_sell_no_position,,,532.0,（基于已有持仓视角）考虑在当前价位（约532港元）附近减仓，或设定止损于关键支撑位下方以保护利润/控制亏损。,,,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\2513.HK\0422-2215-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,skipped,,,,,action_hold,,,575.0,当前不急于建立新仓位。若未来价格**带量有效突破625美元**，可考虑右侧跟进；或若价格**回调至500-510美元支撑区间并出现企稳信号**，可考虑轻仓试多。在此之前，建议观望。,500.0,510.0,480.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\2513.HK\0422-2215-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,skipped,,,,,action_sell_no_position,,,649.0,（以已有持仓视角）考虑减仓或止损。可参考以下位置分批减仓：1）反弹至近期阻力697-725港元区域乏力时；2）股价跌破短期关键支撑564港元（10日EMA）时；3）直接跌破510-520港元平台下沿时。,697.0,725.0,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\2513.HK\0422-2215-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,skipped,,,,,action_sell_no_position,,,609.5,（已有持仓视角）考虑在价格反弹至650-670美元阻力区域减仓；若价格直接下跌，则以下破560美元支撑作为止损触发条件。,650.0,670.0,562.6,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\2513.HK\0422-2215-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,skipped,,,,,action_sell_no_position,,,555.5,（基于已有持仓视角）考虑减仓或止损。反弹无法站稳610-628港元阻力区可作为减仓参考；若价格放量跌破545港元短期支撑，应考虑进一步降低风险敞口。,610.0,628.0,610.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\2513.HK\0422-2215-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
