ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
MU,2026-03-02,hold,skipped,,,,,action_hold,,,412.37,当前不急于建立新仓位。未来若转向偏多，需观察：1. 地缘政治紧张局势出现明确缓和信号；2. 股价放量突破430-436美元阻力区并站稳；3. 或等待3月18日业务更新后，基本面确认强劲且市场反应积极。,430.0,436.0,400.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,hold,skipped,,,,,action_hold,,,412.67,当前不急于参与。若未来地缘风险显著缓和（如油价稳定、冲突降级），且股价在关键支撑区（如368-373美元或397-401美元）出现企稳回升信号，可考虑转为择机买入。若股价放量突破430-436美元阻力区，且MACD重新金叉，则表明调整可能结束，趋势有望延续。,368.0,373.0,363.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,hold,skipped,,,,,action_hold,,,379.68,当前不急于建立新仓位。若未来价格放量突破并站稳410-415美元阻力区，可考虑趋势转强信号。若价格回调至350-355美元区域并出现日线级别企稳组合（如锤头线、晨星），可考虑分批布局。,410.0,415.0,350.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,hold,skipped,,,,,action_hold,,,400.77,当前不急于开仓。若未来价格在373-379美元关键支撑区域出现企稳信号（如缩量、长下影线、RSI底背离），可考虑转为“择机买入”。若价格放量强势突破并站稳410-412美元阻力区，可考虑转为“确信买入”。,373.0,379.0,373.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,397.05,等待价格回调至370-385美元区间出现企稳信号（如缩量、RSI底背离、看涨K线组合）后分批参与。,370.0,385.0,363.9,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,hold,skipped,,,,,action_hold,,,370.3,当前不急于建立新仓位。若未来价格放量突破415-420美元阻力区，可能意味着短期调整结束、趋势重启，可考虑转向偏多。若价格在370-378美元支撑区有效企稳并伴随积极财报，也可作为转多信号。,415.0,420.0,360.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,hold,skipped,,,,,action_hold,,,389.32,当前不急于建立新仓位。若未来财报后指引超预期且价格强势突破420-425阻力区，可考虑转向做多。若价格有效跌破370支撑且财报不及预期，则可能转向防守。,420.0,425.0,357.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,buy_on_pullback,triggered,2026-03-24,390.0,2026-03-26,367.0,stop_loss,2.0,-5.8974,403.11,耐心等待价格回调至380-390美元区间时分批买入。,380.0,390.0,367.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,buy_on_pullback,triggered,2026-03-24,400.0,2026-03-26,370.3,stop_loss,2.0,-7.425,418.69,等待价格回调至关键支撑区间（400-390美元，或385美元50日SMA附近）企稳后分批介入。,390.0,400.0,370.3,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,buy_on_pullback,triggered,2026-03-24,397.0,2026-03-25,377.0,stop_loss,1.0,-5.0378,405.35,等待回调至387.00-397.00美元区间（50日SMA附近）企稳后参与，或等待价格放量突破418.70-420.00美元阻力区后跟进。,387.0,397.0,377.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0313-MU\2_decision\summary.md
