ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
AAOI,2026-03-02,hold,skipped,,,,,action_hold,,,84.23,当前不急于参与。若未来价格回调至53-65美元支撑区间（重点关注10日EMA约65.45美元及前期平台53-56美元），并出现缩量企稳、RSI回落至中性区域等信号，可考虑分批布局；或等待价格放量突破前高84.31美元确认趋势延续。,53.0,65.0,53.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0302-AAOI\2_decision\summary.md
AAOI,2026-03-03,sell,skipped,,,,,action_sell_no_position,,,102.51,（基于已有持仓视角）,,,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0303-AAOI\2_decision\summary.md
AAOI,2026-03-04,hold,skipped,,,,,action_hold,,,95.34,当前不急于参与。未来若转为做多，需满足以下条件之一：,,,65.57,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0304-AAOI\2_decision\summary.md
AAOI,2026-03-05,sell,skipped,,,,,action_sell_no_position,,,99.71,（基于已有持仓视角）逢高减仓或部分获利了结。可将止损位紧急上移至92美元下方（近期平台低点），或采用跟踪止盈（例如以10日EMA约80.67美元为基准）。,,,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0305-AAOI\2_decision\summary.md
AAOI,2026-03-06,buy_on_pullback,expired,,,,,entry_not_triggered,,,101.14,等待回调至关键支撑区域企稳后分批参与：,,,83.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0306-AAOI\2_decision\summary.md
AAOI,2026-03-09,hold,skipped,,,,,action_hold,,,95.58,未来转多需满足以下条件之一：,,,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0309-AAOI\2_decision\summary.md
AAOI,2026-03-10,buy_on_pullback,expired,,,,,entry_not_triggered,,,110.62,回调分批买入**：,,,84.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0310-AAOI\2_decision\summary.md
AAOI,2026-03-11,buy_on_pullback,triggered,2026-03-13,100.0,2026-03-13,95.0,stop_loss,0.0,-5.0,120.49,1. **首选回调参与区间**：95.00-100.00美元区域（包含10日EMA、前期密集成交区）。需观察该区域出现缩量整理、RSI回落至60附近或分时企稳信号后分批买入。,95.0,100.0,95.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0311-AAOI\2_decision\summary.md
AAOI,2026-03-12,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,127.01,分批回调买入**：,,,90.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0312-AAOI\2_decision\summary.md
AAOI,2026-03-13,hold,skipped,,,,,action_hold,,,106.19,当前不急于参与。若未来价格回调至80-95美元区间并出现企稳信号（如日线收盘站稳95美元、RSI在50附近拐头向上、成交量萎缩），可考虑分批买入。若直接放量突破120.50美元阻力，则可视为短期调整结束信号。,80.0,95.0,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0313-AAOI\2_decision\summary.md
AAOI,2026-03-16,hold,skipped,,,,,action_hold,,,96.81,当前不急于参与。若未来1-2周出现以下信号，可重新评估：,1.0,2.0,80.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0316-AAOI\2_decision\summary.md
AAOI,2026-03-17,hold,skipped,,,,,action_hold,,,94.07,当前不急于参与。若未来1-2周出现以下信号之一，可重新评估：,1.0,2.0,84.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0317-AAOI\2_decision\summary.md
