ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AAOI,2026-03-02,hold,84.23,84.23美元,当前不急于参与。若未来价格回调至53-65美元支撑区间（重点关注10日EMA约65.45美元及前期平台53-56美元），并出现缩量企稳、RSI回落至中性区域等信号，可考虑分批布局；或等待价格放量突破前高84.31美元确认趋势延续。,53.0,65.0,53.0,"['1. 价格跌破50日SMA（当前42.82美元）并持续运行其下，表明上涨动能衰竭。', '2. 回调至支撑区后反弹无力，再次放量跌破53美元。', '适合的场景**', '1. 高风险偏好投资者等待回调企稳后的波段机会。', '2. 短线交易者擅长利用高波动率进行区间交易。', '不适合的场景**', '1. 低风险承受能力、追求稳定盈利的投资者。', '2. 希望当前价位追涨或立即重仓布局的投资者。', '证据摘要**', '1. 技术面：价格84.23美元，RSI 84.75，远超布林带上轨，均线偏离度极大，显示极端超买；报告明确建议“严禁追涨”“等待回调”。', '2. 新闻面：公司Q4业绩与Q1指引强劲，但宏观地缘风险持续，板块情绪受压；报告建议“短期不建议追高”“等待回调介入”。', '3. 基本面：营收同比增82.7%，毛利率提升，但经营现金流-1.74亿美元，持续亏损；报告结论为“阶段性交易机会”，未提供立即买入依据。', '4. 综合状态：价格未回落至首选参与区间，也未出现企稳信号；报告核心表述为“先经历技术性修正”“等待价格回调”，属于多空拉扯、方向待确认状态。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0302-AAOI\2_decision\summary.md
AAOI,2026-03-03,sell,102.51,102.51美元,（基于已有持仓视角）,,,1.0,"['1. 价格在未来3-5个交易日内强势整理，不再创回调新低，且重新放量突破110美元前高。', '2. 公司发布重大正面新闻（如获得超大额800G订单），且股价无视技术超买继续强势上行。', '适合的场景**', '- 已有持仓、获利丰厚的投资者锁定利润。', '- 风险厌恶型投资者规避高波动资产。', '- 市场整体避险情绪升温阶段。', '不适合的场景**', '- 无持仓且试图抄底博弈反弹的短线交易。', '- 长期配置型投资（基本面盈利与现金流未改善）。', '- 忽略波动、坚信趋势无限延续的激进多头。', '证据摘要**', '1. **技术面**：RSI 77.09严重超买；价格大幅突破布林带上轨；ATR翻倍至8.75；价格偏离10日EMA约45%；呈现放量冲高回落形态。', '2. **新闻面**：主要利好（财报、目标价上调）已被充分定价；宏观地缘风险持续构成压制；下一关键催化剂（Q1财报）在1-2个月后。', '3. **基本面**：收入同比增83%，但经营现金流净流出1.74亿美元，净利润亏损3823万美元，依赖股权融资维持运营，现金流断裂风险高。', '4. **市场行为**：一个月涨幅超140%，获利盘沉重；波动率极端扩张，市场结构脆弱。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0303-AAOI\2_decision\summary.md
AAOI,2026-03-04,hold,95.34,95.34美元,当前不急于参与。未来若转为做多，需满足以下条件之一：,,,65.57,"['（若未来出现入场信号，则失效条件包括）', '1. 价格放量跌破65.57美元（2月27日跳空缺口下沿）且无法快速收回。', '2. 50日均线（当前45.59美元）被跌破且日线收盘无法修复。', '适合的场景**', '1. 高风险偏好、能承受高波动的趋势交易者。', '2. 擅长等待回调至明确支撑区后寻找低风险入场点的投资者。', '3. 对光模块行业周期有跟踪能力、能快速反应季度财报信号的交易者。', '不适合的场景**', '1. 厌恶波动、追求稳定现金流的价值投资者。', '2. 试图追高或进行短线单向做多的交易者。', '3. 无法严格执行止损和仓位管理的投资者。', '证据摘要**', '1. 技术面：长期均线多头排列，但RSI顶背离、价格高位放量回落，短期超买严重；报告明确给出“仅适合回调参与，严禁追涨”及具体支撑区间（76.1美元、56.3-58.1美元）。', '2. 新闻面：财报与产能扩张叙事主导近期上涨，宏观风险为次要扰动；分析师大幅上调目标价强化乐观共识，但建议“事件后确认”而非立即追高。', '3. 基本面：营收同比增82.7%显示高增长，但经营现金流-1.74亿美元，费用高企导致亏损；报告结论为“更适合阶段性交易机会”，并建议新仓等待更明确信号。', '4. 综合状态：当前价格远离首选参与区，且未出现明确企稳证据；报告核心语义为“等待回调”“观察支撑测试结果”，而非“当前附近即可参与”。因此既不能合理归为“趋势延续”（因无明确近期入场方案），也不能归为“风险主导”（因趋势未破坏且无紧急减仓指令），故判为“震荡等待确认”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0304-AAOI\2_decision\summary.md
AAOI,2026-03-05,sell,99.71,99.71美元,（基于已有持仓视角）逢高减仓或部分获利了结。可将止损位紧急上移至92美元下方（近期平台低点），或采用跟踪止盈（例如以10日EMA约80.67美元为基准）。,,,1.0,"['（若已卖出/减仓，重新买入的条件）价格在65-70美元（突破启动点）或80-85美元（10日EMA）区域出现成交量萎缩、指标修复等明确企稳信号，并伴随基本面（如下一季财报）确认增长叙事持续。', '适合的场景**', '- 已有持仓的投资者锁定利润、控制回撤。', '- 高风险偏好交易者进行短线波段操作（高抛低吸），但需严守止损。', '- 等待更深幅度回调后再行布局的投资者。', '不适合的场景**', '- 无持仓投资者在当前价位附近开立新多头仓位。', '- 期望短期继续单边暴涨的追涨交易。', '- 低风险承受能力或无法承受高波动的投资者。', '证据摘要**', '1.  **技术风险主导**：RSI持续位于78以上极端超买区；价格高位巨量震荡（3月2日2711万手收长上影），呈现放量滞涨；ATR飙升显示波动风险巨大；报告明确建议持仓者“部分获利了结”、“上移止损”，潜在买入者“绝对禁止追高”。', '2.  **新闻面无新催化**：核心利好（财报、目标价上调）已充分反应；报告指出股价已“大幅反应乐观预期”，下一关键节点在1-2个月后；当前阶段“更适合事件后确认”而非参与。', '3.  **基本面无法支撑短期续涨**：尽管营收增长强劲，但公司仍处于经营现金流为负的战略亏损期；高估值已反映高增长预期，未来1-2周缺乏改变定价的新数据。', '4.  **状态判断依据**：报告核心语义已转向“全面转向防守”、“以保护利润和规避大幅回撤为首要任务”，符合“风险主导”定义。尽管长期趋势未坏，但短期风险收益比已显著恶化，优先考虑降低风险。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0305-AAOI\2_decision\summary.md
AAOI,2026-03-06,buy_on_pullback,101.14,101.14美元,等待回调至关键支撑区域企稳后分批参与：,,,83.0,"['1. 日线收盘价有效跌破83.00美元（跌破10日EMA及突破结构）。', '2. 若反弹无法站稳102.50美元阻力，并再度放量跌破92.00美元，需警惕短期结构转弱。', '适合的场景**', '高风险偏好成长型投资者；相信光模块/AI基础设施趋势，能容忍高波动；愿意等待回调并严格执行止损的交易者。', '不适合的场景**', '追求稳定盈利的价值投资者；无法承受短期大幅回撤；希望立即追涨或不愿等待回调的投资者。', '证据摘要**', '1. **技术面**：均线呈多头排列，MACD动量强劲，巨量突破后高位震荡，关键支撑位明确（92-93.8美元、83-85美元）。', '2. **新闻面**：财报与产能扩张构成根本性催化，宏观风险存在但未改变公司主导逻辑。', '3. **基本面**：营收爆发式增长验证需求拐点，但现金流仍为负，属高风险高增长阶段。', '4. **状态判断依据**：上涨结构未破坏，且已给出明确回调参与区间与失效条件，符合“趋势延续”定义。当前价格虽未进入首选区间，但报告明确强调“正在测试支撑”“等待回调至关键区域”，并提供了具体的企稳观察点，因此不属于“仅等未来回调再说”的观望状态。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0306-AAOI\2_decision\summary.md
AAOI,2026-03-09,hold,95.58,95.58美元,未来转多需满足以下条件之一：,,,80.0,"['1. 价格放量跌破80美元支撑区且无法快速收回。', '2. 后续跌破50日SMA（约49.52美元），意味中期趋势破坏。', '适合的场景**', '- 高风险偏好投资者，擅长交易高波动成长股。', '- 能忍受短期大幅回撤，等待关键支撑区企稳信号出现后分批布局。', '不适合的场景**', '- 低风险偏好或短线交易者。', '- 期望立即入场并持有；当前价格追高风险极大。', '证据摘要**', '1. **技术面**：价格高位回落，RSI 77.74仍处超买区，ATR急剧扩张至10.23，显示动能衰竭与高波动；关键支撑在80-85美元，当前价格95.58美元仍明显高于该区域。', '2. **新闻面**：获得超2亿美元1.6T订单，分析师目标价上调至140美元，基本面叙事根本性转多，但股价已初步反应。', '3. **基本面**：营收同比增82.8%，但经营现金流为-1.74亿美元，仍处“增收不增利”阶段，需后续财报验证盈利改善。', '4. **综合状态**：长期趋势向上，但短期暴涨后未出现明确企稳信号，且价格远离理想参与区，无法形成可执行的买入计划；也未达到趋势破坏的卖出条件，故处于“震荡等待确认”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0309-AAOI\2_decision\summary.md
AAOI,2026-03-10,buy_on_pullback,110.62,110.62美元,回调分批买入**：,,,84.0,"['1. 日线收盘价**有效跌破84.00美元**（突破起涨点支撑）。', '2. MACD出现高位死叉且价格同步跌破95美元区间下沿。', '3. 公司公告订单取消或大幅延迟发货，基本面逻辑破坏。', '适合的场景**', '- 高风险偏好的成长型/趋势交易者。', '- 能接受短期高波动、愿意等待回调后分批建仓的投资者。', '- 相信AI基础设施投资扩散叙事，并认可公司订单带来基本面拐点的观点。', '不适合的场景**', '- 低风险承受能力、要求立即盈利或稳定分红的投资者。', '- 无法忍受10美元以上单日波动的短线交易者。', '- 希望追涨强势股或要求立即突破前高的策略。', '证据摘要**', '1. **趋势结构完整**：所有主要均线（200/50/10日）多头排列，价格远高于长期均线，MACD仍处上行区间。', '2. **基本面突破**：获得首个主要客户1.6T大额订单，营收增长预期明确，分析师上调目标价至140美元。', '3. **短期超买需消化**：RSI持续>80，ATR翻倍，价格与10日EMA偏离度仍高，技术面显示回调压力。', '4. **交易计划清晰**：报告明确给出“回调至84-95美元区间企稳后参与”的具体方案，并设定了84美元跌破为失效条件，符合“趋势延续”下的择机买入框架。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0310-AAOI\2_decision\summary.md
AAOI,2026-03-11,buy_on_pullback,120.49,120.49美元,1. **首选回调参与区间**：95.00-100.00美元区域（包含10日EMA、前期密集成交区）。需观察该区域出现缩量整理、RSI回落至60附近或分时企稳信号后分批买入。,95.0,100.0,95.0,"['1. 价格放量跌破95.00美元关键支撑，且3个交易日内无法收回。', '2. 10日EMA拐头向下并死叉短期均线。', '3. 订单执行出现重大延迟或取消的官方消息。', '适合的场景**', '- 高风险偏好、能承受高波动的成长型投资者。', '- 相信AI基础设施长期趋势，愿意以回调布局方式参与趋势延续行情。', '- 严格执行仓位管理（轻仓分批）和止损纪律。', '不适合的场景**', '- 低风险偏好、追求稳定现金流的投资者。', '- 无法接受短期可能回调10%-20%的波动。', '- 希望追涨或进行日内短线交易的策略。', '证据摘要**', '1. **技术面**：所有均线呈多头排列，价格突破历史高点，上升结构完整；但RSI>80、价格偏离均线超120%，显示短期超买严重，需回调消化。报告明确给出“严禁追高，只适合回调参与”及具体支撑区间（95-100美元）。', '2. **新闻面**：重大订单落地（>2亿美元）及目标价上调构成基本面突破，主导逻辑偏多，压过宏观噪音。', '3. **基本面**：营收同比+82.7%，成长性极强，但盈利未兑现，现金流为负，属高增长高投入阶段。', '4. **交易计划完整性**：已提供明确回调参与区间（95-100、110-112）、企稳信号要求（缩量、RSI修复）及失效条件（跌破95美元），符合“趋势延续”下“择机买入”的完整方案。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0311-AAOI\2_decision\summary.md
AAOI,2026-03-12,buy_on_pullback,127.01,127.01美元,分批回调买入**：,,,90.0,"['1.  价格收盘于 **95美元** 强支撑区下沿以下。', '2.  10日指数移动平均线（当前101.25美元）被有效跌破且拐头向下。', '3.  放量跌破 **90美元** 整数关口，可能意味短期趋势破坏。', '适合的场景**', '- 相信AAOI 1.6T订单能带来中期增长、且能承受高波动的趋势交易者。', '- 愿意耐心等待回调至关键支撑位，执行严格止损的纪律性投资者。', '不适合的场景**', '- 无法忍受短期内可能出现的10%-20%以上回调的投资者。', '- 期望立即买入并持续上涨的短线追涨交易者。', '- 要求盈利稳定性和正现金流的价值投资者。', '证据摘要**', '1.  **趋势结构完整**：所有周期均线多头排列，价格运行于10日EMA（101.25美元）之上，上涨结构未破坏。', '2.  **核心逻辑强化**：新闻面出现改变定价的根本性利好（1.6T批量订单），基本面营收高增长验证逻辑。', '3.  **回调计划明确**：技术报告明确给出110-112美元和95-99美元两档回调参与区间及对应的失效条件（跌破95美元），具备可执行的交易计划。', '4.  **当前状态非风险主导**：报告核心建议是“回调参与”和“持仓者上移止损”，而非全面转向“减仓/撤离”。尽管有ATM增发风险，但正文核心仍被订单利好和上涨趋势主导。', '5.  **非震荡等待确认**：方向明确向上，多空拉扯仅体现在“追高与否”而非“方向与否”。已能形成完整的“等待回调至某区间后买入”的方案，不符合“无法形成完整交易计划”的震荡特征。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0312-AAOI\2_decision\summary.md
AAOI,2026-03-13,hold,106.19,106.19美元,当前不急于参与。若未来价格回调至80-95美元区间并出现企稳信号（如日线收盘站稳95美元、RSI在50附近拐头向上、成交量萎缩），可考虑分批买入。若直接放量突破120.50美元阻力，则可视为短期调整结束信号。,80.0,95.0,80.0,"['1. 价格日线收盘有效跌破80美元（即50日均线趋势支撑）。', '2. 基本面出现订单取消或大幅下调指引。', '适合的场景**', '1. 能承受高波动、愿意等待更佳风险回报比的投资者。', '2. 作为行业景气度交易的一部分，在明确信号出现后右侧跟进。', '不适合的场景**', '1. 追求短期追涨或抄底的短线交易者。', '2. 无法接受价格可能继续回调至80美元附近的投资者。', '证据摘要**', '1. **技术面**：长期均线多头排列，但价格自高点回落，短期均线（10日EMA）正被测试，MACD动量减弱，波动率极高。报告明确建议“回调参与”，首选区间80-95美元，但当前价格106.19美元仍高于该区间上沿。', '2. **新闻面**：1.6T订单构成根本利好，但ATM融资扩大至5亿美元形成短期抛压，多空交织。报告建议“等待下次财报指引后决策”。', '3. **基本面**：收入与毛利率大幅改善，但经营现金流仍为负，依赖融资。报告视其为“阶段性交易机会”，需跟踪现金流拐点。', '4. **综合**：当前价格未达理想参与区，且缺乏企稳确认；同时趋势未破坏，也不符合立即卖出条件。故状态为震荡等待确认。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\AAOI\0422-0043-AAOI\reports\2026-0313-AAOI\2_decision\summary.md
