ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
AAOI,2026-03-02,hold,skipped,,,,,action_hold,,,84.23,当前保持观望，不建立新仓位。未来若转向偏多，需观察价格是否健康回调至关键支撑区（如53-65美元区间）并出现企稳信号（如成交量收缩、RSI从超买区回落）。未来若转向偏空，则需观察价格是否放量跌破跳空缺口下沿（53.69美元）及50日均线（~42.82美元）。,53.0,65.0,53.69,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0302-AAOI\2_decision\summary.md
AAOI,2026-03-03,hold,skipped,,,,,action_hold,,,102.51,当前不急于参与。若未来价格能回调至56-70美元的关键支撑区域（前期平台与10日EMA交汇区）并出现企稳迹象（如RSI回落至50-60、波动率收敛），可考虑转为“择机买入”。若价格放量突破110美元并站稳，可能意味着调整以强势横盘代替深度回调，届时需重新评估。,56.0,70.0,44.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0303-AAOI\2_decision\summary.md
AAOI,2026-03-04,hold,skipped,,,,,action_hold,,,95.34,当前不急于参与。若未来价格能健康回调至报告认可的关键支撑区（如76.1美元附近的10日EMA或56.3-58.1美元的中期平台），并出现企稳信号（如成交量萎缩、RSI回落至中性区域后拐头），则可考虑转为偏多观点。若价格放量突破110.0美元历史高点，则表明短期调整结束，趋势重启，也可作为转多信号。,56.3,58.1,45.59,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0304-AAOI\2_decision\summary.md
AAOI,2026-03-05,sell,skipped,,,,,action_sell_no_position,,,99.71,（基于已有持仓视角）建议部分获利了结，并将剩余仓位的止损位紧急上移至92美元（近期震荡平台下沿）下方，或采用跟踪止盈（如以10日EMA约80.67美元为基准）。,,,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0305-AAOI\2_decision\summary.md
AAOI,2026-03-06,buy_on_pullback,triggered,2026-03-09,93.8,2026-03-10,112.1,sell_signal,1.0,19.5096,101.14,等待价格回调至关键支撑区域分批介入。优先关注**92.00-93.80美元**（近期震荡区间下沿）的企稳机会；若进一步回调，则关注**83.00-85.00美元**（10日EMA与突破缺口支撑）区域的低吸机会。,92.0,93.8,83.0,1,2026-03-09,sell,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0306-AAOI\2_decision\summary.md
AAOI,2026-03-09,sell,triggered_exit,2026-03-09,93.8,2026-03-10,112.1,closed_position_fifo,1.0,,95.58,（基于已有持仓视角）考虑分批止盈，或将止损/止盈位上移至关键短期支撑95.58美元（近期低点）或88.34美元（10日EMA）下方附近，以保护巨额浮盈。,,,80.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0309-AAOI\2_decision\summary.md
AAOI,2026-03-10,buy_on_pullback,triggered,2026-03-13,95.0,2026-03-19,89.13,sell_signal,6.0,-6.1789,110.62,等待价格回调至84.00-95.00美元支撑区间内出现缩量企稳信号后分批买入。重点关注84美元（突破起涨点）附近及10日EMA（动态）支撑。,84.0,95.0,84.0,1,2026-03-18,sell,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0310-AAOI\2_decision\summary.md
AAOI,2026-03-11,buy_on_pullback,triggered,2026-03-12,112.0,2026-03-13,95.0,stop_loss,1.0,-15.1786,120.49,等待回调至关键支撑区域企稳后参与。重点关注两个区域：1）强势整理区间110.00-112.00美元附近；2）更深度的回调至95.00-100.00美元强支撑区域（包含10日EMA及前期密集成交区）。需观察是否出现缩量、止跌或指标（如RSI回落）修复信号。,110.0,112.0,95.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0311-AAOI\2_decision\summary.md
AAOI,2026-03-12,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,127.01,等待价格回调至关键支撑区域分批参与：,,,95.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0312-AAOI\2_decision\summary.md
AAOI,2026-03-13,hold,skipped,,,,,action_hold,,,106.19,当前不急于建立新仓位。若未来价格**有效回调至80-95美元区间并出现企稳迹象（如缩量、小K线、RSI在50附近获得支撑）**，可考虑分批布局。若价格**放量突破并站稳120-128美元区域**，则可能意味着整理结束、重拾升势。,80.0,95.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0313-AAOI\2_decision\summary.md
AAOI,2026-03-16,buy_on_pullback,triggered,2026-03-17,88.0,2026-03-31,80.0,stop_loss,14.0,-9.0909,96.81,回调至82.00-88.00美元支撑区间（涵盖布林带中轨、前期突破平台及50日均线延伸支撑），出现缩量企稳信号（如长下影线、成交量萎缩）后分批轻仓介入。,82.0,88.0,80.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0316-AAOI\2_decision\summary.md
AAOI,2026-03-17,hold,skipped,,,,,action_hold,,,94.07,当前不急于建立新仓位。若未来价格**放量强势突破115美元阻力**，可视为短期调整结束、多头回归信号；或若价格**回调至84-86美元支撑区域并出现明显缩量企稳迹象（如单日振幅收窄、小实体K线）**，可视为技术性低吸机会。两者均需等待确认。,84.0,86.0,84.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0317-AAOI\2_decision\summary.md
AAOI,2026-03-18,sell,triggered_exit,2026-03-13,95.0,2026-03-19,89.13,closed_position_fifo,6.0,,86.33,（基于已有持仓视角）考虑减仓或设置止损以保护利润。可将止损位设置在85美元近期低点下方（例如83.50美元），或根据风险承受能力设置在短期阻力位（如95美元）下方进行减仓。,,,96.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0318-AAOI\2_decision\summary.md
AAOI,2026-03-19,hold,skipped,,,,,action_hold,,,92.63,当前保持观望，不主动开仓。未来若转向偏多，需观察价格在**85.00-86.33美元**支撑区间出现缩量企稳或放量反弹信号；或等待更深度的**60.00-65.00美元**（50日均线附近）区域的测试结果。若转向偏空，则需观察价格放量跌破85美元支撑。,85.0,86.33,60.04,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0319-AAOI\2_decision\summary.md
AAOI,2026-03-20,hold,skipped,,,,,action_hold,,,101.92,当前不急于参与。若未来价格放量突破116美元阻力，可考虑趋势转多；若回调至85-86美元支撑区企稳且MACD绿柱收缩，可考虑分批试多。,85.0,86.0,85.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0320-AAOI\2_decision\summary.md
AAOI,2026-03-23,buy_on_pullback,triggered,2026-03-30,88.0,2026-03-30,84.0,stop_loss,0.0,-4.5455,87.54,等待价格在**84.00-88.00美元**支撑带出现日线级别企稳信号（如锤子线、看涨吞没等）后分批介入；或等待价格放量突破**95.50美元**（10日EMA）后跟进。,84.0,88.0,84.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0323-AAOI\2_decision\summary.md
AAOI,2026-03-24,buy_on_pullback,triggered,2026-03-30,88.0,2026-03-30,84.6,stop_loss,0.0,-3.8636,95.76,等待价格回调至84.60-88.00美元支撑区域（近期低点与缺口上沿）企稳，或回调至63.00-70.00美元区域（50日SMA附近强支撑）企稳后分批参与。企稳信号可参考日线级别pin bar、晨星形态或成交量萎缩后再次放大。,84.6,88.0,84.6,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0324-AAOI\2_decision\summary.md
AAOI,2026-03-25,buy_on_pullback,expired,,,,,entry_not_triggered,,,113.9,等待价格回调至关键支撑区并出现企稳信号后分批轻仓介入：,,,65.5,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0325-AAOI\2_decision\summary.md
AAOI,2026-03-26,buy_on_pullback,triggered,2026-03-27,101.2,2026-03-30,86.33,stop_loss,3.0,-14.6937,114.41,回调至**92.00-102.00美元**区间（重点关注100.90-101.18美元的EMA与布林中轨交汇区），出现缩量企稳或放量反弹信号时分批参与。,92.0,102.0,86.33,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0326-AAOI\2_decision\summary.md
AAOI,2026-03-27,hold,skipped,,,,,action_hold,,,97.42,当前不急于建立新仓位。未来若转向偏多，需观察价格在关键支撑区（如92-95美元或84-88美元）出现企稳信号（如长下影线、阳线吞噬）并伴随成交量放大。未来若转向偏空，需观察价格放量跌破关键支撑84.60美元。,92.0,95.0,84.6,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0327-AAOI\2_decision\summary.md
AAOI,2026-03-30,hold,skipped,,,,,action_hold,,,98.21,当前不急于参与。若未来价格**缩量回调至92-87美元区间并出现企稳K线组合（如早晨之星）**，可考虑转为择机买入；若**放量突破并站稳114美元**，可考虑转为趋势跟随。反之，若跌破关键支撑则偏向防守。,87.0,92.0,87.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0330-AAOI\2_decision\summary.md
AAOI,2026-03-31,hold,skipped,,,,,action_hold,,,85.19,当前不急于参与。若未来价格能放量突破并站稳95.30-97.50美元阻力区（即收复短期均线），可考虑趋势转多；若价格在69.00-77.00美元关键支撑区域（尤其是50日均线附近）出现明确的日线级别企稳信号（如锤头线、晨星），可考虑偏多布局。,95.3,97.5,69.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0331-AAOI\2_decision\summary.md
AAOI,2026-04-01,hold,skipped,,,,,action_hold,,,84.59,当前不急于参与。未来若转多，需价格在关键支撑区企稳后，放量突破短期阻力（如93.65美元的10日EMA）。未来若转空，需价格有效跌破70.90美元关键支撑。,,,70.9,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0401-AAOI\2_decision\summary.md
AAOI,2026-04-02,buy_on_pullback,expired,,,,,entry_not_triggered,,,86.35,回调至84.50-85.50美元支撑区域企稳（例如出现日线级别止跌K线信号）后参与；或更理想位置在股价回调至72.00-73.50美元（50日SMA附近）并出现明确止跌信号时分批介入。,84.5,85.5,78.5,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0402-AAOI\2_decision\summary.md
AAOI,2026-04-06,buy_on_pullback,expired,,,,,entry_not_triggered,,,103.91,回调至92.50-96.00美元区间企稳后分批买入。,92.5,96.0,92.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0406-AAOI\2_decision\summary.md
AAOI,2026-04-07,hold,skipped,,,,,action_hold,,,107.45,当前不急于参与。若未来价格**放量突破并站稳117.23美元阻力**，可能意味着整理结束、新升浪开启，可考虑转为偏多思路。若价格**回调至报告认可的92.60-95.50美元支撑区间或75.23美元（50日SMA）附近企稳**，可评估低吸机会。,92.6,95.5,101.31,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round12\reports\AAOI\0422-2244-AAOI\reports\2026-0407-AAOI\2_decision\summary.md
