ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
MU,2026-03-02,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,412.37,回调至400-405美元支撑区域企稳后分批买入；或等待放量突破430-436美元阻力区后轻仓追多。,400.0,405.0,400.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\MU\0422-2215-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,sell,skipped,,,,,action_sell_no_position,,,412.67,（以已有持仓视角）考虑反弹减仓或设定止损。可参考在股价向近期阻力位425-430美元区域反弹时部分获利了结；或设置止损于关键支撑397美元下方。,425.0,430.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\MU\0422-2215-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,buy_on_pullback,triggered,2026-03-06,370.0,2026-03-26,370.02,sell_signal,20.0,0.0054,379.68,回调至370-355美元区间并出现日线级别企稳信号（如锤头线、晨星组合或RSI底背离）后分批买入。,355.0,370.0,350.0,1,2026-03-25,sell,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\MU\0422-2215-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,buy_on_pullback,triggered,2026-03-06,379.0,2026-03-06,373.0,stop_loss,0.0,-1.5831,400.77,回调至373-379美元支撑区域（50日SMA与布林带下轨汇聚区），出现企稳信号（如长下影线、缩量或RSI底背离）后分批介入。,373.0,379.0,373.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\MU\0422-2215-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,397.05,回调至370-385美元区间企稳后分批参与。企稳信号可参考：在该区域出现缩量、RSI底背离或日线收涨。,370.0,385.0,363.9,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\MU\0422-2215-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,buy_on_pullback,triggered,2026-03-25,378.0,2026-03-26,360.0,stop_loss,1.0,-4.7619,370.3,回调至370-378美元区域（50日SMA附近）企稳后分批买入。可观察缩量十字星、看涨吞没等企稳K线信号。,370.0,378.0,360.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\MU\0422-2215-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,buy_on_pullback,triggered,2026-03-25,380.0,2026-03-26,357.0,stop_loss,1.0,-6.0526,389.32,回调至370-380美元区间（测试50日均线及前期低点支撑）企稳后分批参与。需伴随缩量或看涨反转K线形态确认。,370.0,380.0,357.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\MU\0422-2215-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,buy_on_pullback,triggered,2026-03-24,390.0,2026-03-26,367.0,stop_loss,2.0,-5.8974,403.11,等待价格回调至380-390美元区间时分批参与。,380.0,390.0,367.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\MU\0422-2215-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,buy_on_pullback,triggered,2026-03-24,400.0,2026-03-26,370.3,stop_loss,2.0,-7.425,418.69,等待价格回调至385-400美元支撑区间（重点关注50日SMA 385.20美元附近及400美元心理关口）企稳后分批买入。,385.0,400.0,370.3,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\MU\0422-2215-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,hold,skipped,,,,,action_hold,,,405.35,当前不急于参与。若未来转多，需满足：1) 宏观风险缓和（如油价显著回落）；且2) 股价放量突破418.70-420.00美元阻力区，或财报后出现强劲上涨确认。若未来转空，则关注价格收盘有效跌破387.00美元支撑。,418.7,420.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round10\reports\MU\0422-2215-MU\reports\2026-0313-MU\2_decision\summary.md
