ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
MU,2026-03-02,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,412.37,等待价格回调至**400-405美元**支撑区域企稳后分批买入。若回调加深，则关注**373-380美元**强支撑区域的企稳信号。,400.0,405.0,400.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,sell,skipped,,,,,action_sell_no_position,,,412.67,（已有持仓视角）考虑利用向425-430美元阻力区的反弹进行部分减仓；或将止损位设置在397美元近期支撑下方，以保护利润。,425.0,430.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,hold,skipped,,,,,action_hold,,,379.68,当前不提供具体买入计划。若未来价格在**370-355美元区域**出现明确的日线级别企稳信号（如锤头线、晨星组合或RSI底背离），可考虑将信号转为“择机买入”。若价格放量突破并站稳**410-415美元阻力区**，同时MACD改善，可考虑将信号转为“趋势延续”。,355.0,370.0,350.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,hold,skipped,,,,,action_hold,,,400.77,当前不急于参与。若未来价格在 **373-379美元** 区域出现明显企稳信号（如日线收盘站稳380、RSI底背离、缩量止跌），可考虑转为择机买入；若放量突破 **410-412美元** 阻力区，则趋势修复信号增强。,373.0,379.0,373.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,hold,skipped,,,,,action_hold,,,397.05,当前不急于开仓。若未来转多，需满足：1）地缘风险出现明确缓和信号，且股价放量重新站上405-410美元阻力区；或2）股价在370-375美元支撑区出现缩量企稳并伴随看涨技术形态（如RSI底背离、阳线吞噬）。,405.0,410.0,363.9,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,buy_on_pullback,triggered,2026-03-25,375.0,2026-03-26,360.0,stop_loss,1.0,-4.0,370.3,回调至375-370美元区域企稳（例如出现缩量十字星或小阳线）后分批买入。若放量突破397-400美元（10日EMA）可视为短期转强信号，可小幅加仓。,370.0,375.0,360.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,hold,skipped,,,,,action_hold,,,389.32,当前不急于参与。若未来财报后价格**放量强势突破420-425美元阻力区**，可考虑趋势延续的做多机会。若财报后价格**在370-380美元支撑带上方企稳并出现看涨反转形态**，可考虑回调做多机会。,420.0,425.0,400.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,buy_on_pullback,triggered,2026-03-24,390.0,2026-03-26,367.0,stop_loss,2.0,-5.8974,403.11,等待价格回调至380-390美元区间时分批买入。,380.0,390.0,367.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,buy_on_pullback,triggered,2026-03-24,400.0,2026-03-26,370.3,stop_loss,2.0,-7.425,418.69,回调至400.00-390.00美元区间分批介入；或等待价格在385.20美元（50日SMA）附近企稳后参与。,390.0,400.0,370.3,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,buy_on_pullback,triggered,2026-03-24,397.0,2026-03-25,377.0,stop_loss,1.0,-5.0378,405.35,回调至387-397美元区间（靠近50日SMA 387.87美元）分批买入；或放量突破418-420美元阻力后跟进。,387.0,397.0,377.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0313-MU\2_decision\summary.md
MU,2026-03-16,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,426.13,1. 回调至支撑区企稳后参与：$410-$395美元区间（重点关注$410附近10日EMA及$391附近50日SMA支撑）。2. 强势突破确认后参与：收盘价明确站稳在430美元上方后，于回踩$425-$420美元区域时介入。,,,391.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0316-MU\2_decision\summary.md
MU,2026-03-17,hold,skipped,,,,,action_hold,,,441.8,当前不建立新仓位。若未来财报后价格**放量突破并站稳454.86美元前高**，可考虑趋势延续的跟进机会。若价格**回调至413-426美元支撑区间并出现企稳迹象**，可评估低吸机会。需等待事件后至少一个交易日观察市场反应。,413.0,426.0,393.93,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0317-MU\2_decision\summary.md
MU,2026-03-18,buy_on_pullback,triggered,2026-03-19,437.75,2026-03-24,396.9,stop_loss,5.0,-9.3318,461.69,价格回调至437.75-441.80美元（第一支撑区）或413.00-418.69美元（第二支撑区/10日EMA附近）企稳后分批介入。,437.75,441.8,396.9,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0318-MU\2_decision\summary.md
MU,2026-03-19,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,461.73,等待股价回调至 **431.99美元（10日EMA）至418.69美元（前期平台）** 区间。在该区域内出现缩量企稳信号（例如小时图级别的小K线整理或看涨形态）时分批介入。,,,398.93,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round17\reports\MU\0423-0103-MU\reports\2026-0319-MU\2_decision\summary.md
