ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
MU,2026-03-02,hold,skipped,,,,,action_hold,,,412.37,当前不急于参与。若未来转为趋势延续，潜在参与条件包括：,,,365.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\MU\0421-2236-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,hold,skipped,,,,,action_hold,,,379.68,当前不急于参与。若未来转为“趋势延续”，需满足：价格在368-373或397-401美元区间出现缩量企稳、日内收复关键短期均线或形成明确底部结构后，方可考虑分批买入。,368.0,373.0,363.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\MU\0421-2236-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,379.68,分批买入，条件如下：,,,350.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\MU\0421-2236-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,hold,skipped,,,,,action_hold,,,400.77,当前不急于参与。若未来价格回调至373-379美元区域并出现企稳证据，可考虑分批买入；或放量突破410-412美元阻力后跟随。,373.0,379.0,373.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\MU\0421-2236-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,hold,skipped,,,,,action_hold,,,397.05,当前不急于参与。若未来转为“趋势延续”，需满足以下条件之一：,,,363.9,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\MU\0421-2236-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,hold,skipped,,,,,action_hold,,,370.3,当前不急于参与。若未来价格在**370-378美元区域**出现缩量企稳K线信号（如十字星、看涨吞没），或放量突破**397-400美元**（10日EMA及小平台阻力），可考虑分批介入。,370.0,378.0,360.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\MU\0421-2236-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,hold,skipped,,,,,action_hold,,,389.32,当前不急于参与。若未来转为做多，需满足以下任一条件：,,,357.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\MU\0421-2236-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,buy_on_pullback,triggered,2026-03-24,390.0,2026-03-26,367.0,stop_loss,2.0,-5.8974,403.11,回调至380-390美元区间内分批买入。若价格在当前位置（约403美元）附近企稳并放量突破415-420美元短期阻力，可视为强势信号，可小幅加仓。,380.0,390.0,367.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\MU\0421-2236-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,418.69,分批买入，优先关注以下区间：,,,370.3,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\MU\0421-2236-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,hold,skipped,,,,,action_hold,,,405.35,当前不急于参与。若未来转为趋势延续，潜在参与条件包括：,,,377.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\MU\0421-2236-MU\reports\2026-0313-MU\2_decision\summary.md
