ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AXTI,2026-03-02,hold,37.9,37.90美元。依据为技术分析报告明确给出的2026-02-27收盘价。,当前不建议入场。未来若转多，需观察价格是否能在30.00-35.00美元支撑区间（特别是靠近30美元及50日均线区域）出现成交量萎缩后的企稳信号，或出现放量突破41.19美元的确认信号。,30.0,35.0,26.8,"['- 价格放量跌破26.80美元（2月23日低点）关键支撑，可能意味中期上升趋势破坏。', '- 10日EMA（约34.80美元）被有效跌破且无法快速收回，短期结构转弱。', '- 公司下一季度财报证实AI叙事无法兑现，营收继续疲软且费用失控。']",backtest\output\0420-1205-AXTI\reports\2026-0302-AXTI\2_decision\summary.md
AXTI,2026-03-03,hold,46.32,46.32美元（依据技术分析报告，为2026-03-02收盘价）。,当前不建议入场。未来若转为偏多，需观察两个条件：一是价格回调至37.90-35.08美元关键支撑区域并出现企稳信号（如缩量、RSI在50-60区域获得支撑）；二是宏观地缘政治风险出现明确缓和迹象（如油价与VIX同步回落）。,35.08,37.9,29.68,"['- 价格收盘价有效跌破29.68美元（2月20日突破性阳线底部），破坏本轮上涨结构。', '- 地缘政治风险显著升级，导致费城半导体指数（SOXX）趋势性破位下行。', '- 公司发布负面经营数据，显示现金流持续恶化或亏损大幅扩大。']",backtest\output\0420-1205-AXTI\reports\2026-0303-AXTI\2_decision\summary.md
AXTI,2026-03-04,hold,41.76,41.76美元（取自技术分析报告中的2026-03-03收盘价）,未来若转多，需要看到价格在36.50-37.00美元支撑区域有效企稳（例如连续两日收盘站稳该区域上方），且同时伴随地缘政治风险出现缓和迹象或半导体板块整体止跌回升。,36.5,37.0,36.5,"['价格放量跌破36.50美元关键短期支撑，并导致10日EMA（36.62美元）确认失守。', '地缘政治局势急剧恶化，引发市场系统性抛售，半导体板块指数（如SOXX）破位下行。', '公司层面出现重大基本面利空，如下季度营收指引显著低于市场预期。']",backtest\output\0420-1205-AXTI\reports\2026-0304-AXTI\2_decision\summary.md
AXTI,2026-03-05,hold,39.13,39.13美元。依据市场报告，此为2026-03-04的收盘价，是技术分析的核心参考价格。,当前建议为保持观望，暂不出手。若未来转为偏多，需观察价格能否在35.08-37.90美元支撑区域有效企稳并出现反弹信号，或等待宏观风险出现确定性缓和。,35.08,37.9,29.0,"['- 价格放量突破并站稳42.44-42.50美元阻力区，显示短期调整结束、重拾升势。', '- 价格周线收盘有效跌破29-30美元区域，意味着中期技术结构破坏。', '- 地缘政治出现重大利好（如达成停火协议），推动市场风险偏好系统性回升。', '11. 适合的场景：** 此建议适用于当前空仓、风险承受能力较低或偏好右侧交易的投资者。适合在宏观不确定性高、市场波动剧烈时，采取防守姿态，避免在方向不明时被动承受大幅波动。', '12. 不适合的场景：** 此建议不适合已持有重仓、且未设置止损的投资者（他们可能需要根据自身成本考虑风险对冲或减仓）。也不适合试图精准捕捉日内波动或短期反弹的激进交易者。', '13. 证据摘要：**', '- **市场/技术面：** 长期均线多头排列，但价格自47美元高点回落，短期形成“高点下移、低点下移”结构；MACD走平、RSI自超买回落，显示短期上涨动能衰减；ATR高达4.77，波动性急剧扩张。', '- **新闻/宏观面：** 股价近期受美伊地缘政治紧张局势主导，与半导体板块同步高波动，公司自身无实质性利好新闻，处于“宏观主导的负面冲击”环境中。', '- **基本面：** 公司处于亏损状态，经营现金流为负，依赖融资和资产处置维持现金；虽资产负债表稳健、现金充裕，但营收增长乏力、毛利率低下，缺乏短期业绩改善催化剂。']",backtest\output\0420-1205-AXTI\reports\2026-0305-AXTI\2_decision\summary.md
AXTI,2026-03-06,hold,38.79,38.79美元。依据为技术分析报告明确给出的2026-03-05收盘价。,当前不建议入场。未来若转多，需看到价格在29.68-35.08美元支撑带内出现明确的企稳反弹信号，且宏观情绪同步改善。,29.68,35.08,28.43,"['- 价格放量突破并站稳41.76-42.44美元阻力区，表明调整结束、重拾升势。', '- 价格放量跌破28.43美元支撑位，确认中期趋势转弱。', '- 公司宣布获得重大战略投资或订单，基本面预期发生根本性扭转。']",backtest\output\0420-1205-AXTI\reports\2026-0306-AXTI\2_decision\summary.md
AXTI,2026-03-09,hold,32.37,32.37美元。依据为技术分析报告中明确给出的2026-03-06收盘价。,当前建议观望。若未来转为偏多，需看到以下条件之一：1) 地缘政治风险显著消退，且股价放量收复38.8-40美元阻力区；或 2) 股价回调至28-30美元关键区域并出现明确的缩量企稳、放量上涨信号。,38.8,40.0,24.58,"['- 股价收盘价有效跌破50日移动平均线（24.58美元），意味着中期上升趋势可能逆转。', '- 地缘政治风险急剧恶化，引发市场全面避险，导致股价无视技术支撑位持续下跌。', '- 公司发布重大利空，如下季度业绩指引远逊预期，或现金消耗速度大幅超预期。']",backtest\output\0420-1205-AXTI\reports\2026-0309-AXTI\2_decision\summary.md
AXTI,2026-03-10,hold,38.56,38.56美元（来自市场报告，为2026-03-09收盘价）,当前不建议入场。未来若转多，需看到价格在33.00-34.00美元关键支撑区域出现缩量企稳（如长下影线、RSI拐头向上）的确认信号，或宏观风险显著消退后板块情绪回暖。,33.0,34.0,31.55,"['- 价格放量突破并站稳42.44美元阻力位，显示调整结束、重拾升势。', '- 地缘政治风险迅速消退，且半导体板块指数（SOXX）出现强势反弹，带动个股脱离震荡区间。', '- 价格收盘有效跌破31.55美元，则短期震荡结构破坏，下行风险加大。']",backtest\output\0420-1205-AXTI\reports\2026-0310-AXTI\2_decision\summary.md
AXTI,2026-03-11,hold,44.3,44.30美元（依据市场报告中的“核心参考价格为2026-03-10收盘价 44.30”）,当前不建议入场。未来若考虑转多，需同时满足两个条件：1) 宏观地缘政治风险出现明确缓和迹象；2) 股价出现可执行的技术信号，例如放量突破47.03-50.46美元阻力区，或回调至39.70-38.00美元支撑区间并出现企稳信号。,47.03,50.46,37.0,"['- 宏观地缘风险（如美伊冲突）显著升级，导致市场避险模式持续。', '- 股价收盘价有效跌破37.00美元关键支撑，技术结构转弱。', '- 公司发布预亏公告或下季度指引远低于市场预期，证实基本面恶化。']",backtest\output\0420-1205-AXTI\reports\2026-0311-AXTI\2_decision\summary.md
AXTI,2026-03-12,hold,47.36,47.36美元。取自技术分析报告中的2026-03-11收盘价。,当前不建议入场。未来若转多，需看到价格有效回调至关键支撑区（如41.65-40.0美元）并出现企稳迹象，同时宏观风险有所缓解。,40.0,41.65,,"['价格放量突破并站稳48.0-50.0美元阻力区，且MACD重新金叉向上，表明调整结束、趋势加速。', '美国芯片出口管制政策明确宽松，且公司下一季度财报显示费用率显著改善，推动基本面预期逆转。']",backtest\output\0420-1205-AXTI\reports\2026-0312-AXTI\2_decision\summary.md
AXTI,2026-03-13,hold,46.73,46.73美元。依据为技术分析报告明确给出的核心参考价格，即2026-03-12收盘价。,当前不建议入场。未来若转为看多，需要看到以下条件之一：1) 宏观风险缓解且股价在38.50-42.41美元支撑区明确企稳；或 2) 放量突破并站稳前高50.97美元。,38.5,42.41,38.5,"['股价收盘有效跌破38.50美元支撑区，表明技术面转弱，震荡格局被打破。', '美伊局势突然恶化，引发市场系统性恐慌，导致所有技术分析暂时失效。', '公司发布重大利空公告（如订单取消、现金流危机），基本面风险实质性暴露。']",backtest\output\0420-1205-AXTI\reports\2026-0313-AXTI\2_decision\summary.md
