ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
MU,2026-03-02,hold,412.37,412.37美元,当前不急于参与。若未来转为“趋势延续”，需满足以下任一条件：,,,365.0,"['（当前无持仓，不适用具体失效条件；若未来入场，失效条件包括：）', '1. 价格周线收盘跌破50日均线（当前约365美元，动态上升）。', '2. 突破436后无法站稳，迅速跌回震荡区间。', '适合的场景**', '1. 投资者能承受高波动，愿意等待1-2周以确认方向。', '2. 作为长期配置的一部分，等待更好的风险回报比入场点。', '3. 采用期权策略对冲下行风险或捕捉事件波动。', '不适合的场景**', '1. 寻求短期追涨或立即趋势跟随的交易者。', '2. 无法接受价格可能下探380-365区域的投资者。', '3. 要求未来1-2周必须有明确单向信号的策略。', '证据摘要**', '1. 技术面：长期均线多头排列，但短期价格围绕10日EMA震荡，MACD动量衰减，RSI中性，显示上涨动能放缓；关键支撑在400-405，强支撑在373-380。', '2. 新闻面：HBM产能售罄、目标价上调等基本面积极，但美伊冲突升级压制短期风险偏好，形成多空拉扯。', '3. 基本面：财务数据强劲（收入同比+48.9%，毛利率39.8%），现金流充裕，处于周期上行阶段，但行业周期属性带来波动风险。', '4. 综合判断：当前价格未进入理想参与区，且缺乏企稳证据；宏观风险未消除，无法形成可执行买入计划；同时趋势未破坏，无需紧急卖出。故状态为“震荡等待确认”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\MU\0422-0043-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,buy_on_pullback,379.68,379.68美元（新闻报告提及3月3日收盘价）,分批买入：,,,363.0,"['1. 日线收盘价有效跌破363美元（前期重要底部）。', '2. 反弹无法收复397-401美元并再次放量跌破。', '适合的场景**', '- 能承受高波动、理解半导体周期属性的投资者。', '- 相信行业基本面未破坏，愿意利用宏观恐慌导致的超跌布局。', '- 有耐心等待1-2周以观察地缘风险缓和信号。', '不适合的场景**', '- 要求立即上涨、无法接受价格进一步探底的短线交易者。', '- 风险厌恶型投资者，或无法跟踪地缘政治头条与油价波动的投资者。', '证据摘要**', '1. **技术面**：长期与中期均线多头排列，价格接近关键支撑（368-373美元），报告明确给出“回调参与”方案及失效条件（跌破363美元）。', '2. **基本面**：财报显示行业周期强劲上行，收入同比+48.9%，现金流充裕，提供估值支撑。', '3. **新闻面**：地缘风险导致超跌，但公司层面无利空，且存在印度工厂投产、大行上调目标价等中长期利好。', '4. **状态判断依据**：上涨结构未破坏，已形成完整回调参与计划（支撑区间+失效条件），且价格已逼近首选参与区，符合“趋势延续”定义。当前不适合追高，但回调至支撑区企稳后参与价值高，故映射为“择机买入”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\MU\0422-0043-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,hold,379.68,379.68美元,当前不提供入场指令。若未来转为“趋势延续”，潜在参与条件为：价格在370-375美元区间内出现企稳信号后分批买入，或放量突破410-415美元阻力区后跟进。,370.0,375.0,350.0,"['（当前无持仓，不适用具体失效条件。若未来入场，失效条件为收盘价有效跌破350美元。）', '适合的场景**', '1. 投资者能接受未来1-2周持续震荡，等待更明确信号。', '2. 持仓者已设置止损（如365美元下方），愿意承受区间波动。', '不适合的场景**', '1. 寻求短期趋势明确方向、立即交易的投资者。', '2. 期望在当前价格附近直接“抄底”或“追空”的激进交易者。', '证据摘要**', '1. **技术面**：长期与中期均线仍多头排列，但价格已跌破10日EMA、MACD高位死叉、RSI回落至中性，显示短期动能衰减；价格正在测试关键支撑370-375美元，但尚未出现企稳信号。', '2. **新闻面**：AI内存需求强劲（产能售罄至2026年、新产品送样）与宏观风险（地缘政治、板块资金流出）形成多空对峙。', '3. **基本面**：财报显示营收与盈利强劲增长，现金流健康，但行业周期性担忧仍存。', '4. **状态切换条件**：若价格在370-375美元区域出现明确企稳信号并收复390-400美元，可切换至“趋势延续”；若收盘价有效跌破370美元，则可能切换至“风险主导”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\MU\0422-0043-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,hold,400.77,400.77美元,当前不急于参与。若未来价格回落至373-379区间并出现企稳信号，可考虑分批买入；或放量突破410-412阻力后追入。,373.0,379.0,373.0,"['收盘价有效跌破373（如连续两日收于其下或单日放量长阴跌破），则趋势破坏，需转向防守。', '适合的场景**', '- 能接受高波动、愿意等待更佳风险回报比入场点的投资者。', '- 持仓者可利用期权对冲短期下行风险。', '不适合的场景**', '- 寻求立即方向性突破或低波动交易的投资者。', '- 无法忍受价格可能进一步回调至373附近的持仓者。', '证据摘要**', '1. **技术面**：长期200日SMA向上偏离87.5%，但短期跌破10日EMA，MACD快速下行，RSI中性，价格正测试关键支撑373-379（50日SMA+布林下轨）。', '2. **新闻面**：AI内存需求强劲（HBM售罄），但地缘风险导致避险情绪，股价受宏观波动主导。', '3. **基本面**：2025财年营收同比增48.9%，毛利率39.8%，现金流强劲，周期上行与AI需求逻辑未变。', '4. **状态判断依据**：当前既无法给出“趋势延续”所需的明确参与条件（价格未到支撑区且无企稳信号），也未达到“风险主导”的减仓/止损阈值（关键支撑未破），故属震荡等待确认。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\MU\0422-0043-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,hold,397.05,397.05美元,当前不急于参与。若未来1-2周出现以下信号，可考虑转为“择机买入”：,1.0,2.0,363.9,"['（当前无持仓，无需设置买入失效条件；若未来转为买入计划，失效条件为：日收盘价跌破363.9美元。）', '适合的场景**', '- 投资者能接受1-2周的观察期，等待技术面与宏观面更清晰的信号。', '- 策略偏向“右侧确认”，不愿在情绪恐慌中左侧抄底。', '不适合的场景**', '- 寻求立即入场或短期追涨的交易者。', '- 认为宏观风险将持续压制、要求立即减仓的防守型投资者。', '证据摘要**', '1. 技术报告：长期/中期趋势完好，但短期跌破10日EMA，动量指标恶化；明确给出“等待回调至370-385美元参与”的计划，但当前价格（397.05美元）仍高于首选参与区上沿，且未出现企稳证据。', '2. 新闻报告：公司利好被宏观风险完全压制，市场处于“高贝塔成长股 vs. 宏观风险厌恶”的博弈状态，建议“谨慎观望”。', '3. 基本面报告：财务表现强劲，处于盈利与现金流复苏周期，提供长期支撑但非短期催化。', '4. 状态判断依据：既不能形成“趋势延续”所需的明确参与条件（价格未进入参与区且无企稳信号），也未达到“风险主导”（趋势未破坏、基本面未转向），故归为“震荡等待确认”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\MU\0422-0043-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,hold,370.3,370.30美元,当前不急于参与。若财报后价格放量突破397-400美元（10日EMA）并站稳，可考虑趋势延续；若回调至370-375区域企稳并伴随财报利好，可考虑分批介入。,397.0,400.0,360.0,"['1. 价格周线收盘价有效跌破360美元（前期平台支撑）。', '2. 财报后未能收复397-400美元阻力区且成交量低迷。', '适合的场景**', '1. 能承受高波动、愿意在财报事件后右侧确认方向再交易的投资者。', '2. 已有持仓者利用反弹至397-400美元区域进行部分仓位调整。', '不适合的场景**', '1. 试图在财报前“抄底”或追涨的短线交易。', '2. 无法接受财报后可能出现的剧烈双向波动的保守型投资者。', '证据摘要**', '1. 技术面：价格测试布林带下轨及50日SMA（378美元）关键支撑，但短期均线已转为阻力，MACD动能急剧衰减，结构上形成次高点下移。', '2. 基本面：上一季度营收、毛利率同比大幅改善，现金流强劲，但缺乏最新季度数据验证周期持续性。', '3. 新闻面：分析师大幅上调目标价反映乐观预期，但宏观地缘风险压制短期情绪，财报前市场处于“等待验证”状态。', '4. 综合状态：当前价格已接近支撑区，但尚未出现明确的企稳信号（如缩量十字星、看涨吞没等），且财报前宏观不确定性高，无法形成可执行的买入或卖出计划。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\MU\0422-0043-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,hold,389.32,389.32美元,当前不急于参与。若未来1-2周出现以下信号，可考虑转向“择机买入”：,1.0,2.0,357.0,"['（当前无持仓，不适用具体失效条件；若未来转为买入，失效条件应为：日线收盘价跌破357美元。）', '适合的场景**', '- 投资者能接受1-2周的观察期，等待技术面与事件面明朗。', '- 策略偏向“事件后确认”或“右侧突破”，不愿提前押注财报。', '不适合的场景**', '- 寻求立即入场或短期追涨的交易者。', '- 认为长期基本面足以忽略短期波动、无需等待技术确认的投资者。', '证据摘要**', '1. **技术面**：价格低于10日EMA（398.28美元），MACD高位死叉回落至零轴，显示短期调整动能未结束；关键支撑在370-375美元（50日均线及前期低点），但尚未出现企稳信号。', '2. **新闻面**：DRAM涨价预期与AI合作构成利好，但财报前乐观预期已部分定价；宏观地缘风险增加波动。', '3. **基本面**：财务表现强劲，行业周期向上，但周期属性带来盈利波动风险。', '4. **综合状态**：长期趋势未坏，但短期方向取决于支撑测试结果与财报指引，当前无法给出明确参与方案。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\MU\0422-0043-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,hold,403.11,403.11美元,当前不急于参与。未来若转向做多，需满足以下任一条件：,,,367.0,"['（当前无持仓，不适用具体止损。若未来入场后）收盘价有效跌破367美元视为多头结构破坏。', '适合的场景**', '1. 能承受高波动、愿意等待明确信号再行动的投资者。', '2. 计划在财报后或宏观情绪明朗后决策的投资者。', '不适合的场景**', '1. 寻求立即入场、追逐短期趋势的交易者。', '2. 无法接受价格可能先向380美元回落再反弹的投资者。', '证据摘要**', '1. 技术面：长期200日SMA向上，但短期10日EMA走平，MACD动量衰减，价格处于430-380宽幅震荡区间中部，未触及任何关键边界。', '2. 新闻面：HBM售罄至2026年等公司利多坚实，但宏观地缘风险主导短期情绪，形成多空对峙。', '3. 基本面：财务数据强劲，但已反映在前期涨幅中，需财报验证持续性。', '4. 交易计划：报告明确建议“不宜追高”，首选参与区间为380-390美元，当前价格未进入该区间，且未提供“当前附近已企稳”的充分证据。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\MU\0422-0043-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,hold,418.69,418.69美元,当前不急于参与。若未来1-2周出现以下信号之一，可重新评估：,1.0,2.0,385.0,"['（当前无持仓，不适用具体失效条件；若未来转为买入，失效条件应为：收盘价有效跌破385美元或370.30美元。）', '适合的场景**', '1. 投资者能接受未来1-2周的高波动与方向不明，愿意等待更明确的信号。', '2. 策略以事件驱动（财报后）或技术确认（支撑企稳/突破）为入场前提。', '不适合的场景**', '1. 寻求立即追涨或抄底的短线交易。', '2. 无法容忍价格在400-430美元之间持续震荡的投资者。', '证据摘要**', '1. **技术面**：长期与中期均线多头排列，但短期10日EMA走平，MACD动量大幅衰减，RSI中性，价格在布林带中轨附近震荡，未出现明确企稳形态。', '2. **新闻面**：富国银行上调目标价至470美元凸显基本面强劲，但地缘风险导致油价飙升引发市场抛售，宏观情绪短期主导。', '3. **基本面**：财务表现强劲，现金流充裕，但属于中长期支撑，无法提供未来1-2周的确定性催化。', '4. **交易计划缺失**：报告建议“等待回调至400-390区间”，但当前价格（418.69美元）仍高于该区间，且未出现支撑测试成功的证据；同时缺乏“当前附近企稳”的确认信号。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\MU\0422-0043-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,hold,405.35,405.35美元,当前不提供入场计划。若未来状态切换，需满足以下任一条件：,,,406.88,"['（不适用于“保持观望”状态）', '适合的场景**', '1. 已持仓者且能承受高波动，愿意持有等待财报后方向选择。', '2. 空仓者希望避免事件前博弈，等待更清晰的技术信号或宏观风险缓解后再决策。', '不适合的场景**', '1. 寻求短期追涨或抄底的激进交易者。', '2. 期望立即获得明确买入或卖出指令的投资者。', '证据摘要**', '1. **技术面**：价格跌破10日EMA（406.88美元），MACD动量快速回落，显示短期调整压力；但长期与中期均线仍多头排列，关键支撑在387-390美元。当前价格高于首选回调参与区（387-397美元），且未出现企稳证据。', '2. **基本面**：财务数据强劲，行业周期上行，但财报前预期已极高，存在“利好出尽”风险。', '3. **宏观与新闻**：地缘冲突推高油价引发滞胀担忧，压制整体市场风险偏好；尽管个股有AI叙事和机构上调目标价支撑，但宏观逆风与公司利好形成拉锯。', '4. **交易计划缺失**：报告明确建议潜在买入者“等待回调参与”或“突破后跟进”，但当前价格未满足任一条件；同时未建议持仓者立即减仓（止损设于387美元下方）。因此无法形成可执行的1-2周交易计划。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round06\reports\MU\0422-0043-MU\reports\2026-0313-MU\2_decision\summary.md
