ticker,trade_date,action,trend_judgment,scenario_type,primary_driver,trend_integrity,risk_state,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
MU,2026-03-02,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,边际走弱,风险与机会拉锯,412.37,412.37美元,等待回调至400-405美元支撑区域企稳后分批参与，或更理想的373-380美元强支撑区域。,400.0,405.0,365.0,['价格周线收盘有效跌破50日移动平均线（当前约365美元，动态上升）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,412.67,412.67美元,当前不急于参与。若未来局势缓和且价格在关键支撑区（优先关注368-373美元区域）出现日线级别企稳信号（如放量阳线、指标底背离），可考虑分批布局。若价格放量突破430-436美元阻力区并伴随MACD转强，则表明整理可能结束，趋势重启。,368.0,373.0,363.0,['1. 日线收盘价有效跌破363美元（前期重要底部），可能意味着中期上升趋势破坏，调整级别扩大。2. 地缘政治风险持续升级，导致市场整体进入深度避险模式。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,379.68,379.68美元,当前不急于建立新仓位。若未来价格放量突破并站稳410-415美元阻力区，同时MACD出现转强信号，可考虑转向偏多。若价格在370-355美元区域出现明确的日线级别企稳组合（如锤头线、晨星），且宏观情绪缓和，也可考虑分批布局。,410.0,415.0,350.0,['对于潜在多头策略，失效条件为收盘价有效跌破350美元（50日均线下方关键心理关口），这意味着中期趋势结构破坏，调整可能加深。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,边际走弱,风险与机会拉锯,400.77,400.77美元,等待价格回调至373-379美元关键支撑区域（汇集50日SMA及布林带下轨），出现企稳信号（如缩量、长下影线或日内分时支撑）后分批买入。,373.0,379.0,373.0,['收盘价有效跌破373美元支撑（例如连续两日收于其下，或单日放量长阴跌破），则中期上升结构破坏，多头逻辑失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,buy_on_pullback,趋势延续,催化后高波动整理型,多因素混合主导,边际走弱,风险与机会拉锯,397.05,397.05美元,等待价格回调至370-385美元区间出现企稳信号（如缩量、RSI底背离、看涨K线组合）后分批参与。,370.0,385.0,363.9,['日线收盘价有效跌破363.90美元（2月低点），将破坏近期上升结构，需止损。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,buy_on_pullback,趋势延续,催化后高波动整理型,多因素混合主导,边际走弱,风险与机会拉锯,370.3,370.30美元,等待回调至375-370美元区域出现企稳信号（如缩量十字星、看涨吞没形态）后分批买入。,370.0,375.0,360.0,['股价周线收盘价有效跌破360美元（前期重要平台支撑），则中期上升趋势可能破坏，需止损。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,边际走弱,风险与机会拉锯,389.32,389.32美元,回调至370-380美元区间（测试50日均线及前期低点支撑）企稳后参与。,370.0,380.0,357.0,['日线收盘价有效跌破357美元（近期闪崩低点）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,边际走弱,风险与机会拉锯,403.11,403.11美元,耐心等待价格回调至380-390美元区间时分批买入。该区间汇集了50日SMA（约382.98）和布林带下轨支撑，是风险回报比较合理的参与区域。,380.0,390.0,367.0,['收盘价有效跌破367美元（近期闪跌低点附近），将意味着中期上升结构破坏，此多头观点失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,边际走弱,风险与机会拉锯,418.69,418.69美元,当前不急于参与。若未来转多，需满足以下条件之一：1. 股价放量突破前高438.77美元，且MACD动能重新走强；2. 宏观风险缓和后，股价在关键支撑区（如385-400美元）企稳并出现看涨结构。,385.0,400.0,,['不适用（当前状态为观望）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,边际走弱,风险与机会拉锯,405.35,405.35美元,当前不急于开仓。若未来价格放量突破420美元阻力且宏观环境稳定，可考虑转向偏多。若价格回调至387-397美元支撑区域企稳且财报后基本面逻辑获确认，也可评估偏多机会。,387.0,397.0,377.0,['1. 对于潜在的转多机会，若价格收盘有效跌破377美元（布林带下轨及近期低点），则上涨结构破坏，多头逻辑失效。2. 对于整体观望立场，若财报后股价选择向下突破关键支撑，或宏观风险显著加剧（如冲突升级），则市场可能进入风险主导阶段。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0313-MU\2_decision\summary.md
MU,2026-03-16,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险未主导,426.13,426.13美元,等待价格回调至410-395美元支撑区间企稳后分批买入；或等待价格明确放量突破430美元并站稳后，在回踩425-420美元区域时介入。,395.0,410.0,391.0,['收盘价有效跌破391美元（50日SMA）并无法快速收回，尤其是若再次跌破370美元前低，则中期上涨结构破坏。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0316-MU\2_decision\summary.md
MU,2026-03-17,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险未主导,441.8,441.80美元,等待价格回调至426-430美元（前期平台支撑）或413-415美元（10日EMA附近）区间分批介入。,426.0,430.0,393.0,['收盘价有效跌破393美元（50日SMA）关键中期趋势支撑。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0317-MU\2_decision\summary.md
MU,2026-03-18,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险未主导,461.69,461.69美元,等待价格回调至第一支撑区437.75-441.80美元或第二支撑区413.00-418.69美元（10日EMA附近）企稳后分批介入。,437.75,441.8,396.9,['收盘价有效跌破50日SMA（当前约396.90美元）关键中期趋势支撑。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0318-MU\2_decision\summary.md
MU,2026-03-19,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,完整,风险与机会拉锯,461.73,461.73美元,等待价格回调至431.99-418.69美元支撑区间，出现缩量企稳或看涨形态信号后分批买入。,418.69,431.99,398.93,['价格收盘跌破关键中期趋势支撑50日SMA（当前约398.93美元）且无法快速收回。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0319-MU\2_decision\summary.md
MU,2026-03-20,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,边际走弱,风险与机会拉锯,430.33,430.33美元,等待股价回调至400-420美元支撑区间（重点关注400-405美元50日SMA附近）出现缩量企稳或看涨反转信号时，分批建立多头仓位。,400.0,420.0,395.0,['日线收盘价有效跌破395-400美元关键支撑区域（即50日SMA及前期平台支撑），意味着中期上升趋势被破坏，调整级别扩大。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0320-MU\2_decision\summary.md
MU,2026-03-23,buy_on_pullback,趋势延续,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,422.9,422.90美元,等待回调至400-410美元（50日SMA及前期平台）支撑区域企稳后分批参与。,400.0,410.0,370.0,['价格放量跌破370美元（布林带下轨及前期低点），导致中期上涨结构破坏。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0323-MU\2_decision\summary.md
MU,2026-03-24,buy_on_pullback,趋势延续,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,404.35,404.35美元,等待回调至400-405美元（50日SMA附近）或387-390美元支撑区间，出现缩量企稳信号后分批买入。,400.0,405.0,365.0,['价格放量跌破365美元（布林带下轨/重要中期支撑），或50日SMA趋势确认拐头向下。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0324-MU\2_decision\summary.md
MU,2026-03-25,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,395.53,395.53美元,当前不急于参与。若未来价格放量回升并站稳50日SMA（约404美元）上方，且行业出现缓解需求担忧的积极信息，可考虑转多。若价格进一步下跌至370-380美元支撑区并出现企稳信号（如日线级别锤头线、RSI底背离），也可评估做多机会。,370.0,380.0,360.0,['1. 对于潜在多头策略：价格放量跌破360美元且无法快速收回，表明调整加深，上升趋势结构受损，多头逻辑暂时失效。2. 对于潜在空头策略：价格放量突破430美元阻力区并站稳，表明短期技术面修复完成，看空逻辑失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0325-MU\2_decision\summary.md
MU,2026-03-26,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,382.09,382.09美元,已有持仓者，将反弹至404-405美元（50日SMA及缺口阻力）附近视为减仓或止损上移的参考点。,404.0,405.0,422.0,['价格放量强势收复并站稳422-426美元阻力区上方，且MACD出现底背离或金叉信号，则下跌趋势可能被逆转。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0326-MU\2_decision\summary.md
MU,2026-03-27,sell,风险主导,催化后高波动整理型,多因素混合主导,已破坏,风险主导,355.46,355.46美元,已有持仓者考虑在反弹至第一阻力位（404-410美元）附近减仓，或设置止损于近期低点350美元下方。,404.0,410.0,404.0,['若价格在未来1-2周内强势反弹并站稳50日SMA（约404美元）上方，且宏观风险显著缓和，则下跌风险警报可暂时解除。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0327-MU\2_decision\summary.md
MU,2026-03-30,sell,风险主导,催化后高波动整理型,多因素混合主导,已破坏,风险主导,357.22,357.22美元,对于现有持仓，利用向381美元（10日EMA）或404-410美元（50日SMA）区域的反弹进行减仓。,404.0,410.0,,['若价格放量突破并站稳410美元（50日SMA）上方，且伴随成交量放大，则下跌趋势可能被扭转，需重新评估。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0330-MU\2_decision\summary.md
MU,2026-03-31,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,321.8,321.80美元,已有持仓者利用向355-360美元区域的反弹机会减仓或离场。设置紧止损，例如收盘价重新站上10日EMA（约373.35美元）可作为持仓底线，否则应坚决止损。,355.0,360.0,300.0,['若价格在未来1-2周内不仅未能反弹，反而放量跌破300美元整数关口，则下跌趋势将进一步确认和加速，所有反弹减仓建议的有效性将增强。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\MU\0423-1151-MU\reports\2026-0331-MU\2_decision\summary.md
