ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
2513.HK,2026-03-02,sell,575.0,575.0港元,（基于已有持仓视角）考虑逢反弹减仓或现价止损。可参考在价格反弹至600-630港元区域时进行减仓，以降低风险敞口。,600.0,630.0,3.0,"['1.  地缘政治局势在未来3-5个交易日内出现决定性缓和（如双方同意停火），且全球风险资产（尤其是港股科技板块）同步出现强劲反弹。', '2.  价格不仅未下跌，反而放量强势突破并站稳前高725港元。此情形在宏观背景下概率极低。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,550.0,550.0港元,（基于已有持仓视角）考虑在**当前价位附近（约550港元）或反弹至570-600港元阻力区域**进行减仓，以降低风险敞口。,570.0,600.0,,"['1.  股价放量强势突破并站稳**630-650港元**阻力区之上，显示调整结束且新上涨动能启动。', '2.  宏观地缘风险出现决定性缓和信号，全球市场风险偏好快速修复。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,528.0,528.0港元,当前不急于参与。若未来转为偏多信号，需观察：1）宏观避险情绪显著缓解；2）股价在关键支撑区（如460-485港元）企稳并伴随买盘放大。若转为偏空信号，则观察价格放量跌破500港元继而402港元支撑。,460.0,485.0,,['此“观望”状态的失效条件为：1）**转多条件**：宏观风险缓和且价格放量突破并站稳560-580港元阻力区；2）**转空条件**：宏观局势恶化且价格放量跌破402港元强支撑。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,510.0,510.0港元,（基于已有持仓视角）考虑在价格反弹至短期阻力区578-592港元附近减仓；或立即将止损位设置在500港元下方（如495港元），若跌破则执行止损。,578.0,592.0,1.0,"['1.  价格在未来1-2周内强势反弹并站稳于10日EMA（当前约522港元）上方，且成交量配合。', '2.  宏观地缘政治风险出现明确且快速的缓和，市场风险偏好显著回升。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,520.0,520.0港元,当前不急于建立新仓位。若未来价格**放量突破并站稳560港元**，可视为短期转强信号，考虑轻仓试探。若未来价格**跌至480-500港元区域并出现显著缩量企稳的K线组合**，可视为关键支撑区域的博弈机会。两者均需严格止损。,480.0,500.0,1.0,"['1.  对于看多逻辑：日线收盘价跌破500港元支撑位，且随后1-2个交易日无法收回。', '2.  对于看空逻辑：日线收盘价强势突破并站稳575港元上方，且伴随成交量放大和MACD指标重新转强。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,532.0,532.0港元,（基于已有持仓视角）,,,1.0,"['1. 收盘价连续两日站稳580港元上方，且成交量显著放大。', '2. 中东局势出现明确缓和信号（如主要方达成停火协议），油价单日大幅回落超10%，并带动全球风险资产集体反弹。', '适合的场景**', '1. 已持有该标的、需要执行风险控制的投资者。', '2. 认为宏观风险将持续主导未来1-2周的交易环境。', '不适合的场景**', '1. 试图抄底或进行左侧布局的投资者。', '2. 认为公司特定利好（如突发融资公告）能完全对冲宏观风险。', '证据摘要**', '1. **技术结构转弱**：价格高位回撤超26%，MACD顶背离，短期均线支撑失守，波动率极高。', '2. **宏观压倒性利空**：地缘政治危机触发全球Risk-off，油价暴涨，系统性风险主导。', '3. **基本面无对冲**：公司信息真空，且财务呈资不抵债、现金持续巨量流出状态，无法提供支撑。', '4. **整体叙事**：报告核心逻辑已转向“避险为主”、“减仓防守”、“宏观风险主导”，符合“风险主导”定义。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,575.0,575.0美元,当前不急于参与。若未来价格**带量突破并站稳625美元**，可视为短期转强信号；若价格**回调至500-510美元区间并出现企稳迹象（如长下影线、阳包阴）**，可视为潜在支撑买点。在此之前，宜保持观望。,500.0,510.0,480.0,"['1.  价格放量跌破480美元支撑位且无法快速收回，则任何看多逻辑短期失效。', '2.  若价格在500-600美元区间内持续缩量窄幅震荡超过2周，而未向任一方向突破，则震荡格局延续，观望状态维持。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,649.0,649.0港元,（基于已有持仓视角）考虑减仓或设置止损。可将止损位设于近期震荡平台下沿**490-500港元**下方，若价格跌破此区域，应执行止损以保护资本。,490.0,500.0,,"['1.  价格不仅未跌破490港元支撑，反而放量突破并站稳历史前高**725.0港元**，表明上涨趋势强劲重启，空头逻辑失效。', '2.  美伊冲突出现明确且快速的外交解决迹象，全球风险偏好迅速修复。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,609.5,609.5美元,（基于已有持仓视角）考虑利用任何向阻力区（650-670美元）的反弹进行减仓，以降低风险暴露。,650.0,670.0,1.0,"['1.  地缘政治局势出现明确且可信的降温信号（如双方达成停火协议），同时股价放量强势突破并站稳708-725美元历史高点区域。', '2.  （注：在当前环境下，此条件在未来1-2周内触发的可能性极低。）']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,555.5,555.5港元,（已有持仓视角）考虑反弹减仓或现价止损。若价格出现技术性反弹至短期阻力区（如610-628港元）且无法站稳，可视为减仓机会；若直接放量跌破短期支撑545.5港元，应考虑及时止损撤离。,610.0,628.0,610.0,"['1. 宏观地缘风险显著缓和（如冲突双方明确停火、霍尔木兹海峡航运恢复），且全球市场风险偏好快速回升。', '2. 公司发布重大正面公告（如获得大额融资、关键技术突破、盈利指引上调），足以对冲宏观负面冲击。', '3. 价格强势回升并站稳610-628港元阻力区上方，且成交量配合放大，表明短期下跌结构被破坏。', '适合的场景**', '- 已有持仓、需要控制下行风险和回撤的投资者。', '- 认为宏观风险将持续恶化、市场尚未完全定价的避险交易者。', '- 愿意放弃潜在反弹机会以优先保全资本的风险厌恶型策略。', '不适合的场景**', '- 极度乐观的长期AI赛道信仰者，愿意无视短期宏观与财务风险。', '- 试图左侧抄底、博弈暴力反弹的高风险波段交易者（当前缺乏明确反转信号）。', '- 完全空仓且仅寻求做多机会的投资者（此时应保持观望，而非新建空头头寸）。', '证据摘要**', '1. **技术结构转弱**：价格跌破10日EMA（556.7），MACD高位死叉下行，RSI自超买区回落，显示短期上涨动能衰竭，进入回调。', '2. **宏观风险主导**：美伊军事冲突升级导致全球避险情绪飙升，石油供应梗阻引发“滞胀”担忧，港股作为开放市场面临显著抛压。', '3. **公司催化剂缺失**：新闻层面完全真空，无任何正面信息对冲宏观风险，股价易受大盘无差别下跌带动。', '4. **基本面极度脆弱**：公司资不抵债（净资产-81亿港元），经营现金流巨额流出，高度依赖融资生存，在宏观紧缩环境中风险放大。', '5. **市场情绪与资金流**：高波动率（ATR达83.6）叠加避险模式，资金可能流出风险资产，加剧下行压力。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
