ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
2513.HK,2026-03-02,sell,skipped,,,,,action_sell_no_position,,,575.0,（基于已有持仓视角）考虑逢反弹减仓或现价止损。可参考在价格反弹至600-630港元区域时进行减仓，以降低风险敞口。,600.0,630.0,3.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,skipped,,,,,action_sell_no_position,,,550.0,（基于已有持仓视角）考虑在**当前价位附近（约550港元）或反弹至570-600港元阻力区域**进行减仓，以降低风险敞口。,570.0,600.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,skipped,,,,,action_hold,,,528.0,当前不急于参与。若未来转为偏多信号，需观察：1）宏观避险情绪显著缓解；2）股价在关键支撑区（如460-485港元）企稳并伴随买盘放大。若转为偏空信号，则观察价格放量跌破500港元继而402港元支撑。,460.0,485.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,skipped,,,,,action_sell_no_position,,,510.0,（基于已有持仓视角）考虑在价格反弹至短期阻力区578-592港元附近减仓；或立即将止损位设置在500港元下方（如495港元），若跌破则执行止损。,578.0,592.0,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,skipped,,,,,action_hold,,,520.0,当前不急于建立新仓位。若未来价格**放量突破并站稳560港元**，可视为短期转强信号，考虑轻仓试探。若未来价格**跌至480-500港元区域并出现显著缩量企稳的K线组合**，可视为关键支撑区域的博弈机会。两者均需严格止损。,480.0,500.0,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,skipped,,,,,action_sell_no_position,,,532.0,（基于已有持仓视角）,,,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,skipped,,,,,action_hold,,,575.0,当前不急于参与。若未来价格**带量突破并站稳625美元**，可视为短期转强信号；若价格**回调至500-510美元区间并出现企稳迹象（如长下影线、阳包阴）**，可视为潜在支撑买点。在此之前，宜保持观望。,500.0,510.0,480.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,skipped,,,,,action_sell_no_position,,,649.0,（基于已有持仓视角）考虑减仓或设置止损。可将止损位设于近期震荡平台下沿**490-500港元**下方，若价格跌破此区域，应执行止损以保护资本。,490.0,500.0,,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,skipped,,,,,action_sell_no_position,,,609.5,（基于已有持仓视角）考虑利用任何向阻力区（650-670美元）的反弹进行减仓，以降低风险暴露。,650.0,670.0,1.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,skipped,,,,,action_sell_no_position,,,555.5,（已有持仓视角）考虑反弹减仓或现价止损。若价格出现技术性反弹至短期阻力区（如610-628港元）且无法站稳，可视为减仓机会；若直接放量跌破短期支撑545.5港元，应考虑及时止损撤离。,610.0,628.0,610.0,1,,,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round08\reports\2513.HK\0422-0120-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
