ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
2513.HK,2026-03-02,sell,575.0,575.0港元,对于已有持仓，建议利用任何向阻力区（如670-700港元）的反弹进行减仓或离场。未持仓者不应在此阶段建立多头仓位。,670.0,700.0,,['若未来1-2周内地缘政治局势出现戏剧性缓和，且股价放量强势突破并站稳725港元历史高点，则下行风险逻辑可能暂时失效。但此情景概率较低。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\2513.HK\0423-0127-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,550.0,550.0港元,对于当前持仓，考虑在价格反弹至600-630港元阻力区域附近减仓；若价格直接跌破525-540港元（10日EMA及近期低点）关键支撑区域，应考虑进一步止损或撤离。,600.0,630.0,,['1. 宏观地缘政治风险显著缓和，且股价放量突破并站稳650港元以上，表明下跌逻辑被破坏。2. 公司发布重大融资进展或业务订单，驱动股价独立走强。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\2513.HK\0423-0127-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,528.0,528.0港元,当前不急于参与。若未来转多，需观察：1) 宏观风险（美伊冲突）显著缓和；且2) 价格在402-485港元关键支撑区域获得强力支撑并出现企稳反弹信号。若未来转空，触发条件为价格放量跌破402港元强支撑且无法快速收回。,402.0,485.0,,['本观望建议的失效条件为上述“入场方式”中描述的转多或转空信号出现。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\2513.HK\0423-0127-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,510.0,510.0港元,已有持仓者应考虑在反弹至578-592港元阻力区域附近减仓，或设置紧密止损于500港元下方（如495港元）。,578.0,592.0,,['价格放量强势反弹并站稳于10日EMA（当前约522港元）上方，且宏观地缘政治风险出现明确且持续的缓和信号。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\2513.HK\0423-0127-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,520.0,520.0港元,当前不急于建立新仓位。若未来价格出现转多信号，可关注两种情况：一是回调至500-510港元区间出现明确的缩量止跌K线组合后轻仓尝试；二是放量突破560港元并站稳后右侧跟进。,500.0,510.0,1.0,['对于潜在的转多机会，其失效条件为：价格日线收盘跌破500港元支撑位，且无法在1-3个交易日内收回。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\2513.HK\0423-0127-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,532.0,532.0港元,已有持仓者应考虑减仓或止损撤离。不建议在此环境下建立新的多头仓位。,,,,['宏观风险主导逻辑失效，例如中东局势出现明确且持续的缓和信号，油价大幅回落至冲突前水平，同时公司股价带量强势突破628-666港元关键阻力区。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\2513.HK\0423-0127-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,575.0,575.0美元,当前不急于参与。若未来价格带量突破625美元并站稳，可考虑转为偏多思路；若价格放量跌破480美元，则可能转为偏空思路。,,,,['不适用（当前为观望状态）。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\2513.HK\0423-0127-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,649.0,649.0港元,不提供新买入计划。对于已有持仓，建议利用任何向阻力位（697-725港元）的反弹机会进行减仓，或直接设定止损。,697.0,725.0,,['若美伊冲突在短期内出现超预期的快速缓和迹象，且股价能放量突破并站稳725港元历史前高，则看跌逻辑失效。但此情景在当前环境下概率较低。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\2513.HK\0423-0127-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,609.5,609.5美元,（已有持仓视角）考虑利用任何向650-670美元阻力区域的反弹进行减仓，以锁定利润、降低风险暴露。,650.0,670.0,,['1. 地缘政治局势出现明确且可信的缓和信号，且股价放量突破并站稳708-725美元历史高点区域；2. 公司发布颠覆性的重大利好（如巨额新融资、订单），驱动股价独立走强。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\2513.HK\0423-0127-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,555.5,555.5港元,（已有持仓视角）考虑逢反弹减仓或部分止损。可关注价格向短期阻力位610-628港元区域反弹无力时，作为减仓参考区域。,610.0,628.0,,['1. 收盘价重新站稳并持续高于10日EMA（约556.7港元），且伴随成交量放大。2. 美伊冲突出现明确且快速的降温信号，全球风险资产暴力反弹，同时标的放量突破关键阻力649港元。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\2513.HK\0423-0127-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
