ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
MU,2026-03-02,buy_on_pullback,triggered,2026-03-04,400.0,2026-03-09,365.0,stop_loss,5.0,-8.75,412.37,等待回调至400-405美元支撑区域企稳后分批参与，或更理想的373-380美元强支撑区域。,400.0,405.0,365.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0302-MU\2_decision\summary.md
MU,2026-03-03,hold,skipped,,,,,action_hold,,,412.67,当前不急于参与。若未来地缘风险缓和且股价在368-373美元或397-401美元关键支撑区出现企稳回升信号，可考虑转为择机买入。若股价放量突破430-436美元阻力区且MACD转强，也可视为趋势重启信号。,368.0,373.0,363.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0303-MU\2_decision\summary.md
MU,2026-03-04,hold,skipped,,,,,action_hold,,,379.68,当前不急于参与。若未来价格放量突破410-415美元阻力区并伴随MACD转强，可考虑趋势转多；若价格在370-355美元区域出现明确日线级别企稳信号（如锤头线、晨星组合），可考虑分批布局。,410.0,415.0,350.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0304-MU\2_decision\summary.md
MU,2026-03-05,buy_on_pullback,triggered,2026-03-06,379.0,2026-03-06,373.0,stop_loss,0.0,-1.5831,400.77,等待价格回调至373-379美元关键支撑区域（50日SMA及布林带下轨附近）出现企稳信号（如缩量、长下影线或RSI底背离）后分批买入。,373.0,379.0,373.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0305-MU\2_decision\summary.md
MU,2026-03-06,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,397.05,等待价格回调至370-385美元关键支撑区域（汇集50日均线、布林带下轨及前期平台），出现企稳信号后分批参与。,370.0,385.0,363.9,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0306-MU\2_decision\summary.md
MU,2026-03-09,hold,skipped,,,,,action_hold,,,370.3,当前不急于建立新仓位。若未来价格放量突破415-420美元阻力区，可能意味着短期弱势扭转，可考虑转向偏多。若财报后基本面指引强劲且价格企稳于关键支撑之上，也可提供更好的参与时机。,415.0,420.0,360.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0309-MU\2_decision\summary.md
MU,2026-03-10,buy_on_pullback,triggered,2026-03-25,380.0,2026-03-26,357.0,stop_loss,1.0,-6.0526,389.32,回调至370-380美元区间企稳后分批参与。,370.0,380.0,357.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0310-MU\2_decision\summary.md
MU,2026-03-11,buy_on_pullback,triggered,2026-03-24,390.0,2026-03-26,367.0,stop_loss,2.0,-5.8974,403.11,耐心等待价格回调至380-390美元支撑区间时分批买入。,380.0,390.0,367.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0311-MU\2_decision\summary.md
MU,2026-03-12,buy_on_pullback,triggered,2026-03-24,400.0,2026-03-26,370.3,stop_loss,2.0,-7.425,418.69,等待价格回调至385-400美元支撑区间（重点关注50日SMA 385.20美元附近）企稳后分批参与。,385.0,400.0,370.3,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0312-MU\2_decision\summary.md
MU,2026-03-13,buy_on_pullback,triggered,2026-03-24,397.0,2026-03-25,377.0,stop_loss,1.0,-5.0378,405.35,回调至387.00-397.00美元区间（50日SMA附近）企稳后分批参与；或等待价格放量突破418.70-420.00美元阻力区后跟进。,387.0,397.0,377.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0313-MU\2_decision\summary.md
MU,2026-03-16,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,426.13,等待价格回调至$410-$395支撑区间企稳后分批买入；或等待价格明确放量突破$430并站稳后，在回踩$425-$420区域时介入。,,,391.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0316-MU\2_decision\summary.md
MU,2026-03-17,buy_on_pullback,triggered,2026-03-19,424.97,2026-03-24,393.0,stop_loss,5.0,-7.5229,441.8,等待价格回调至413-426美元支撑区间（接近10日EMA及前期平台）企稳后分批买入。,413.0,426.0,393.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0317-MU\2_decision\summary.md
MU,2026-03-18,buy_on_pullback,triggered,2026-03-19,437.75,2026-03-24,396.9,stop_loss,5.0,-9.3318,461.69,等待价格回调至第一支撑区437.75-441.80美元或第二支撑区413.00-418.69美元（10日EMA附近）企稳后分批介入。,437.75,441.8,396.9,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0318-MU\2_decision\summary.md
MU,2026-03-19,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,461.73,等待价格回调至431.99美元（10日EMA）至418.69美元（前期突破平台）区间，出现缩量企稳信号后分批买入。,,,398.93,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0319-MU\2_decision\summary.md
MU,2026-03-20,buy_on_pullback,triggered,2026-03-23,420.0,2026-03-24,395.0,stop_loss,1.0,-5.9524,430.33,等待价格回调至400-420美元支撑区间（重点关注50日SMA约400.60美元附近）出现缩量企稳或看涨反转信号时，分批建立多头仓位。,400.0,420.0,395.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0320-MU\2_decision\summary.md
MU,2026-03-23,buy_on_pullback,triggered,2026-03-24,401.28,2026-03-26,370.0,stop_loss,2.0,-7.7951,422.9,等待回调至400-410美元区域（包含50日SMA及前期平台支撑）企稳后参与。,400.0,410.0,370.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0323-MU\2_decision\summary.md
MU,2026-03-24,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,404.35,等待价格回调至关键支撑区域分批买入。首要关注区间：400-405美元（50日SMA附近）。次一级关注区间：387-390美元。入场需伴随缩量企稳信号。,400.0,405.0,365.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0324-MU\2_decision\summary.md
MU,2026-03-25,hold,skipped,,,,,action_hold,,,395.53,当前不急于参与。若未来价格在370-375美元关键支撑区域出现明确的日线级别企稳信号（如锤头线、RSI底背离），且伴随行业利空证伪或需求验证信息，可考虑转为择机买入。若价格放量反弹并站稳410-415美元（50日SMA与10日EMA区域）之上，表明短期动能恢复，也可作为转多信号。,370.0,375.0,360.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0325-MU\2_decision\summary.md
MU,2026-03-26,sell,skipped,,,,,action_sell_no_position,,,382.09,已有持仓者考虑在股价反弹至404-405美元（50日SMA及缺口阻力）附近减仓；或设定严格止损于371美元支撑下方。,404.0,405.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0326-MU\2_decision\summary.md
MU,2026-03-27,sell,skipped,,,,,action_sell_no_position,,,355.46,已有持仓者考虑在反弹至第一阻力位404-410美元区域附近减仓，或设置移动止损于近期低点350美元下方。,404.0,410.0,404.7,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0327-MU\2_decision\summary.md
MU,2026-03-30,sell,skipped,,,,,action_sell_no_position,,,357.22,对于已有持仓，建议利用股价向381美元（10日EMA）或404-410美元（50日SMA）区域的反弹进行减仓。,404.0,410.0,1.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0330-MU\2_decision\summary.md
MU,2026-03-31,sell,skipped,,,,,action_sell_no_position,,,321.8,已有持仓者应利用向355-360美元区域的反弹机会减仓或离场。,355.0,360.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0331-MU\2_decision\summary.md
MU,2026-04-01,sell,skipped,,,,,action_sell_no_position,,,337.84,对于已有持仓，建议利用向372-375美元阻力区域的反弹进行减仓或离场。未止损者可考虑将止损位设于395美元（50日均线下方）或成本价附近。,372.0,375.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0401-MU\2_decision\summary.md
