ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
2513.HK,2026-03-02,sell,skipped,,,,,action_sell_no_position,,,575.0,已有持仓者，考虑在反弹至阻力区（如670-700港元）时部分获利了结；剩余仓位可设置动态止盈于10日EMA（约524.5港元）附近，若有效跌破应进一步减仓。,670.0,700.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,hold,skipped,,,,,action_hold,,,550.0,当前不急于建立新仓位。若未来转多，需满足以下条件之一：1) 宏观风险缓和，且价格在480-520港元支撑带企稳后反弹；2) 价格放量突破并站稳630-650港元区间。若未来转空，触发条件为价格收盘价有效跌破470-480港元支撑。,480.0,520.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,skipped,,,,,action_hold,,,528.0,当前不急于参与。若未来价格回调至402-430港元强支撑区域并出现企稳反弹信号，可考虑分批布局。或等待价格放量突破并站稳560-580港元阻力区，且短期均线重新形成多头排列后，再行跟进。,402.0,430.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,skipped,,,,,action_sell_no_position,,,510.0,对于已有持仓，建议利用任何向578-592港元阻力区域的反弹进行减仓，或设置紧密止损于495港元下方。,578.0,592.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,skipped,,,,,action_hold,,,520.0,当前不急于参与。若未来价格在500-510港元支撑区出现明确的缩量止跌与阳线反弹确认，可考虑轻仓试多。或等待价格放量突破560港元并站稳后，再寻求右侧参与机会。,500.0,510.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,hold,skipped,,,,,action_hold,,,532.0,当前不急于建立新仓位。若未来转向偏多，需同时满足：1. 宏观风险缓和（如油价显著回落）；2. 股价在500-520港元支撑带出现缩量企稳信号；或放量突破628-666港元阻力区。,500.0,520.0,480.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,buy_on_pullback,triggered,2026-03-13,520.0,2026-03-16,545.0,sell_signal,3.0,4.8077,575.0,等待价格回调至500-520美元支撑区间企稳后参与，或放量突破625美元后右侧跟进。,500.0,520.0,480.0,1,2026-03-13,sell,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,skipped,,,,,action_sell_no_position,,,649.0,对于已有持仓，建议利用任何向10日EMA（约564港元）或以上的反弹进行减仓。若价格直接下行，跌破510-520港元关键支撑区域时应果断止损/止盈。,510.0,520.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,hold,skipped,,,,,action_hold,,,609.5,当前不急于参与。若未来价格放量突破708.0美元并站稳，可考虑趋势跟随；或等待价格回调至510.0-520.0美元支撑区域并出现企稳反弹信号后，再评估做多机会。,510.0,520.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,triggered_exit,2026-03-13,520.0,2026-03-16,545.0,closed_position_fifo,3.0,,555.5,已有持仓者考虑反弹减仓或设置止损。若价格反弹至短期阻力区（610-628港元）遇阻，可视为减仓机会。,610.0,628.0,1.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
2513.HK,2026-03-16,buy_on_pullback,expired,,,,,entry_not_triggered,,,530.0,等待回调至510-530美元区间企稳后分批参与，或更稳健地等待价格接近500美元整数关口出现企稳信号（如单针探底后阳线收复）时参与。,510.0,530.0,500.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0316-2513HK\2_decision\summary.md
2513.HK,2026-03-17,hold,skipped,,,,,action_hold,,,605.0,当前不急于开仓。若未来价格放量突破725港元并站稳，可考虑右侧跟随。若价格回调至560-575港元支撑区间并出现企稳信号，可轻仓试探。,560.0,575.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0317-2513HK\2_decision\summary.md
2513.HK,2026-03-18,buy_on_pullback,expired,,,,,entry_not_triggered,,,621.5,等待价格回调至550-560美元关键支撑区间企稳后分批参与，或于605-610美元短期趋势支撑附近轻仓试多。,550.0,560.0,550.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0318-2513HK\2_decision\summary.md
2513.HK,2026-03-19,buy_on_pullback,triggered,2026-03-20,620.0,2026-04-22,986.0,window_end,33.0,59.0323,742.5,等待价格回调至关键支撑区域分批参与。重点关注两个区间：1）620-600美元区域（测试10日EMA及近期低点）；2）560-555美元区域（中期强支撑）。出现企稳信号后介入。,600.0,620.0,555.5,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0319-2513HK\2_decision\summary.md
2513.HK,2026-03-20,buy_on_pullback,triggered,2026-03-23,618.0,2026-04-22,986.0,window_end,30.0,59.5469,659.0,等待价格回调至关键支撑区间企稳后分批参与。首选区间：618-625美元（10日EMA附近动态支撑）。次选区间：560-575美元（前期成交密集平台强支撑）。,618.0,625.0,560.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0320-2513HK\2_decision\summary.md
2513.HK,2026-03-23,buy_on_pullback,triggered,2026-03-24,600.0,2026-04-22,986.0,window_end,29.0,64.3333,630.5,等待价格回调至555.5-600.0美元支撑区间（尤其是靠近600美元关口）出现企稳信号后分批参与。,555.5,600.0,555.5,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0323-2513HK\2_decision\summary.md
2513.HK,2026-03-24,buy_on_pullback,expired,,,,,entry_not_triggered,,,590.0,回调至555-570美元支撑区间企稳（例如出现缩量十字星、阳线反包等信号）后分批买入。,555.0,570.0,510.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0324-2513HK\2_decision\summary.md
2513.HK,2026-03-25,buy_on_pullback,expired,,,,,entry_not_triggered,,,655.0,等待价格回调至590.0-630.0美元支撑区间企稳后分批参与。,590.0,630.0,555.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0325-2513HK\2_decision\summary.md
2513.HK,2026-03-26,buy_on_pullback,triggered,2026-03-27,655.0,2026-04-22,986.0,window_end,26.0,50.5344,760.0,等待价格回调至650-655美元支撑区域企稳后分批参与。,650.0,655.0,590.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0326-2513HK\2_decision\summary.md
2513.HK,2026-03-27,hold,skipped,,,,,action_hold,,,684.0,当前不急于参与。若未来宏观风险缓和，且股价在600-650美元支撑区间出现企稳缩量信号（如小实体K线、RSI拐头向上），可考虑分批轻仓介入。或等待价格放量突破765-790美元阻力区确认趋势重启。,600.0,650.0,600.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0327-2513HK\2_decision\summary.md
2513.HK,2026-03-30,buy_on_pullback,expired,,,,,entry_not_triggered,,,668.0,等待价格回调至630-620美元支撑区域企稳后参与，或更深回调至590-555美元强支撑区域企稳后参与。,620.0,630.0,555.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0330-2513HK\2_decision\summary.md
2513.HK,2026-03-31,buy_on_pullback,expired,,,,,entry_not_triggered,,,733.5,等待价格回调至关键支撑区间企稳后分批参与。首要关注668.00-659.00美元区间（近期低点及10日EMA附近），其次关注630.00-605.00美元区域（中期整理平台及接近50日SMA）。入场需配合成交量萎缩后再次放量的确认信号。,659.0,668.0,600.0,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0331-2513HK\2_decision\summary.md
2513.HK,2026-04-01,buy_on_pullback,expired,,,,,entry_not_triggered,,,693.5,等待价格回调至650-620港元支撑区间并出现企稳信号（如缩量、下影线）后分批介入。,620.0,650.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0401-2513HK\2_decision\summary.md
2513.HK,2026-04-02,buy_on_pullback,expired,,,,,entry_not_triggered,,,915.0,等待价格回调至730.0-750.0港元支撑区域企稳后参与。,730.0,750.0,,1,,,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\2513.HK\0423-1216-2513HK\reports\2026-0402-2513HK\2_decision\summary.md
