ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
2513.HK,2026-03-02,sell,575.0,575.0港元,对于已有持仓，建议利用任何向阻力区（670-700港元）的反弹进行减仓或离场。未持仓者不应在此阶段建立新的多头仓位。,670.0,700.0,,['收盘价连续两日站稳于600港元上方，且地缘政治出现明确缓和迹象（如双方同意停火谈判），则看空逻辑需要重新评估。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\2513.HK\0423-0123-2513HK\reports\2026-0302-2513HK\2_decision\summary.md
2513.HK,2026-03-03,sell,550.0,550.0港元,（已有持仓视角）考虑在价格反弹至600-630港元阻力区域附近减仓；若价格直接下跌，以有效跌破525-540港元关键支撑区域作为进一步减仓或止损的信号。,600.0,630.0,,['1. 宏观地缘政治风险显著缓和，且股价放量突破并站稳650港元上方，表明市场风险偏好回归且技术结构转强。2. 公司突发重大基本面利好（如获得巨额新融资或重大订单），驱动股价逆势走强。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\2513.HK\0423-0123-2513HK\reports\2026-0303-2513HK\2_decision\summary.md
2513.HK,2026-03-04,hold,528.0,528.0港元,当前不急于参与。若未来价格能在关键支撑区域（如402-430港元）出现明确的企稳反弹信号，且宏观风险缓和，可考虑转为偏多。若价格放量跌破关键支撑或宏观风险加剧，则可能转向偏空。,402.0,430.0,,['本“保持观望”的判断失效于：1. 价格放量突破并站稳560-580港元阻力区，伴随成交量放大，可能意味着调整结束、趋势延续。2. 价格放量跌破402港元强支撑区域且无法快速收回，则趋势结构受到挑战，下行风险主导。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\2513.HK\0423-0123-2513HK\reports\2026-0304-2513HK\2_decision\summary.md
2513.HK,2026-03-05,sell,510.0,510.0港元,对于已有持仓，建议利用任何向578-592港元阻力区域的反弹机会减仓；或设置紧密止损于495港元下方。,578.0,592.0,,['股价放量强势回升并站稳10日EMA（当前约522港元）上方，且宏观地缘风险出现明确且持续的缓和信号。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\2513.HK\0423-0123-2513HK\reports\2026-0305-2513HK\2_decision\summary.md
2513.HK,2026-03-06,hold,520.0,520.0港元,当前不急于建立新仓位。若未来价格在500-510港元支撑区出现明确的缩量企稳K线组合（如晨星、看涨吞没），可考虑转为偏多观察。若价格放量突破并站稳560港元，则上行空间可能打开。,500.0,510.0,560.0,['1. 日线收盘价明确跌破500港元支撑位。2. 价格反弹至560-580港元阻力区后再度掉头向下，显示上行无力。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\2513.HK\0423-0123-2513HK\reports\2026-0306-2513HK\2_decision\summary.md
2513.HK,2026-03-09,sell,532.0,532.0港元,不提供新的买入计划。对于已有持仓，建议利用任何向阻力区（如580-600港元）的反弹机会减仓，或直接设定止损位离场。,580.0,600.0,,['若未来1-2周内地缘政治局势出现超预期快速缓和，油价大幅回落至100美元/桶以下，且全球市场风险偏好显著修复，同时股价能放量强势突破628-666港元关键阻力区，则看跌逻辑失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\2513.HK\0423-0123-2513HK\reports\2026-0309-2513HK\2_decision\summary.md
2513.HK,2026-03-10,hold,575.0,575.0美元,当前不急于参与。若未来价格带量突破625美元阻力，可考虑转为偏多思路；若放量跌破500美元支撑，则需转向防守。,,,,['无（因当前建议为观望，不涉及具体头寸的失效条件）。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\2513.HK\0423-0123-2513HK\reports\2026-0310-2513HK\2_decision\summary.md
2513.HK,2026-03-11,sell,649.0,649.0港元,已有持仓者应考虑减仓或止损以控制风险暴露。不建议在此环境下建立任何新的多头仓位。,,,,['若美伊冲突出现超预期的快速缓和迹象，且公司股价放量突破725.0港元前高并站稳，则看跌逻辑失效。但当前这并非基线情景。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\2513.HK\0423-0123-2513HK\reports\2026-0311-2513HK\2_decision\summary.md
2513.HK,2026-03-12,sell,609.5,609.5美元,对于已有持仓者，建议利用任何向650-670美元阻力区域的反弹进行减仓，以控制风险暴露。,650.0,670.0,,['若未来1-2周内，美伊冲突出现明确且可信的快速缓和信号（如达成停火协议），同时股价放量强势突破并站稳708-725美元历史高点区域，则看跌逻辑失效。但此情景概率较低。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\2513.HK\0423-0123-2513HK\reports\2026-0312-2513HK\2_decision\summary.md
2513.HK,2026-03-13,sell,555.5,555.5港元,对于已有持仓，建议利用任何向技术阻力位（如610-628港元区间）的反弹进行减仓，以降低风险敞口。,610.0,628.0,1.0,['若未来1-2周内地缘政治冲突迅速且明确缓和（如达成停火），同时股价放量强势收复并站稳短期关键阻力位610港元上方，则下行风险主导的判断可能失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round18\reports\2513.HK\0423-0123-2513HK\reports\2026-0313-2513HK\2_decision\summary.md
